,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI
17746,2017-08-10,CO,423798.0,409239.0,396417.0,2376098.0
17747,2017-08-11,CO,422130.0,424274.0,396612.0,2388510.0
17748,2017-08-14,CO,406615.0,421786.0,402354.0,2379447.0
17749,2017-08-15,CO,391784.0,445136.0,403363.0,2398098.0
17750,2017-08-16,CO,366090.0,449939.0,404342.0,2388996.0
17751,2017-08-17,CO,343949.0,465703.0,391966.0,2381840.0
17752,2017-08-18,CO,322929.0,471834.0,391340.0,2368532.0
17753,2017-08-21,CO,278420.0,479784.0,389472.0,2345351.0
17754,2017-08-22,CO,240163.0,500445.0,395013.0,2336873.0
17755,2017-08-23,CO,208656.0,508033.0,399132.0,2332310.0
17756,2017-08-24,CO,180392.0,527427.0,396281.0,2331285.0
17757,2017-08-25,CO,154343.0,543156.0,401907.0,2337584.0
17758,2017-08-28,CO,129938.0,543459.0,401797.0,2318215.0
17759,2017-08-29,CO,95481.0,552454.0,407648.0,2300658.0
17760,2017-08-30,CO,44919.0,548982.0,419669.0,2269939.0
17761,2017-08-31,CO,32823.0,558506.0,440454.0,2309753.0
17762,2017-09-01,CO,537015.0,455839.0,158899.0,2282009.0
17763,2017-09-04,CO,523173.0,459377.0,163617.0,2273880.0
17764,2017-09-05,CO,511097.0,468928.0,169689.0,2280454.0
17765,2017-09-06,CO,508905.0,458952.0,179591.0,2280325.0
17766,2017-09-07,CO,495289.0,466495.0,191927.0,2312437.0
17767,2017-09-08,CO,479765.0,479560.0,206364.0,2338794.0
17768,2017-09-11,CO,460626.0,493029.0,215338.0,2352305.0
17769,2017-09-12,CO,451154.0,511547.0,225305.0,2375675.0
17770,2017-09-13,CO,408488.0,531436.0,228663.0,2370073.0
17771,2017-09-14,CO,363067.0,547143.0,244917.0,2363594.0
17772,2017-09-15,CO,336107.0,561444.0,256943.0,2384367.0
17773,2017-09-18,CO,295959.0,563891.0,282641.0,2374096.0
17774,2017-09-19,CO,285985.0,576182.0,290957.0,2409924.0
17775,2017-09-20,CO,269408.0,593201.0,300484.0,2436897.0
17776,2017-09-21,CO,236391.0,648789.0,304458.0,2472727.0
17777,2017-09-22,CO,214019.0,664162.0,312667.0,2498583.0
17778,2017-09-25,CO,185335.0,680547.0,320846.0,2505882.0
17779,2017-09-26,CO,132277.0,684237.0,324466.0,2458746.0
17780,2017-09-27,CO,95394.0,679566.0,316269.0,2414241.0
17781,2017-09-28,CO,57872.0,676659.0,318895.0,2392892.0
17782,2017-09-29,CO,44316.0,667950.0,333781.0,2402958.0
17783,2017-10-02,CO,660801.0,344404.0,139944.0,2358780.0
17784,2017-10-03,CO,645339.0,348973.0,142134.0,2358323.0
17785,2017-10-04,CO,616188.0,351507.0,145634.0,2343356.0
17786,2017-10-05,CO,630303.0,372670.0,160394.0,2390963.0
17787,2017-10-06,CO,612045.0,377454.0,158531.0,2385357.0
17788,2017-10-09,CO,589444.0,389844.0,166884.0,2388945.0
17789,2017-10-10,CO,575608.0,398490.0,183320.0,2422649.0
17790,2017-10-11,CO,555120.0,418417.0,195850.0,2446251.0
17791,2017-10-12,CO,545548.0,431748.0,201639.0,2476043.0
17792,2017-10-13,CO,541030.0,450983.0,210493.0,2502100.0
17793,2017-10-16,CO,507582.0,451176.0,211943.0,2487918.0
17794,2017-10-17,CO,472400.0,471907.0,218946.0,2488934.0
17795,2017-10-18,CO,434133.0,488007.0,224970.0,2481942.0
17796,2017-10-19,CO,358351.0,536384.0,234645.0,2468087.0
17797,2017-10-20,CO,315391.0,573815.0,238215.0,2480522.0
17798,2017-10-23,CO,264629.0,600407.0,239433.0,2471353.0
17799,2017-10-24,CO,230538.0,631278.0,243428.0,2496270.0
17800,2017-10-25,CO,206422.0,632299.0,258193.0,2504561.0
17801,2017-10-26,CO,169757.0,642599.0,268052.0,2507429.0
17802,2017-10-27,CO,141967.0,669688.0,275443.0,2519940.0
17803,2017-10-30,CO,76013.0,665494.0,279571.0,2447519.0
17804,2017-10-31,CO,66634.0,676182.0,279732.0,2462367.0
17805,2017-11-01,CO,661419.0,291392.0,256897.0,2414183.0
17806,2017-11-02,CO,638854.0,290993.0,259970.0,2406809.0
17807,2017-11-03,CO,635198.0,309816.0,258066.0,2434766.0
17808,2017-11-06,CO,611022.0,321903.0,257595.0,2428235.0
17809,2017-11-07,CO,578023.0,346552.0,246704.0,2422103.0
17810,2017-11-08,CO,544098.0,366995.0,246660.0,2428277.0
17811,2017-11-09,CO,520907.0,396993.0,252387.0,2458626.0
17812,2017-11-10,CO,515186.0,430630.0,255733.0,2505442.0
17813,2017-11-13,CO,485349.0,441567.0,267652.0,2520588.0
17814,2017-11-14,CO,449454.0,466437.0,266450.0,2512167.0
17815,2017-11-15,CO,430814.0,473889.0,278131.0,2517190.0
17816,2017-11-16,CO,392517.0,471757.0,292193.0,2507911.0
17817,2017-11-17,CO,374662.0,506124.0,302421.0,2543048.0
17818,2017-11-20,CO,336268.0,539499.0,306475.0,2549269.0
17819,2017-11-21,CO,295204.0,558744.0,315353.0,2546280.0
17820,2017-11-22,CO,246541.0,580022.0,318535.0,2530934.0
17821,2017-11-23,CO,233155.0,587026.0,318255.0,2522650.0
17822,2017-11-24,CO,218043.0,605569.0,320999.0,2528550.0
17823,2017-11-27,CO,156869.0,612678.0,319803.0,2476697.0
17824,2017-11-28,CO,118462.0,618037.0,330394.0,2451202.0
17825,2017-11-29,CO,66961.0,631497.0,333335.0,2437882.0
17826,2017-11-30,CO,49904.0,645235.0,340025.0,2449528.0
17827,2017-12-01,CO,629824.0,351276.0,142121.0,2402263.0
17828,2017-12-04,CO,589810.0,343974.0,140943.0,2367145.0
17829,2017-12-05,CO,577330.0,348273.0,142687.0,2370204.0
17830,2017-12-06,CO,540993.0,347892.0,152263.0,2350068.0
17831,2017-12-07,CO,515543.0,376927.0,157600.0,2364046.0
17832,2017-12-08,CO,508521.0,406352.0,161095.0,2392082.0
17833,2017-12-11,CO,455375.0,435663.0,184344.0,2412836.0
17834,2017-12-12,CO,385663.0,439244.0,180572.0,2335369.0
17835,2017-12-13,CO,361300.0,479504.0,184532.0,2368547.0
17836,2017-12-14,CO,336444.0,488186.0,185483.0,2360790.0
17837,2017-12-15,CO,307124.0,504523.0,192783.0,2366262.0
17838,2017-12-18,CO,260457.0,542019.0,202736.0,2364958.0
17839,2017-12-19,CO,215903.0,582570.0,218991.0,2389038.0
17840,2017-12-20,CO,190588.0,610231.0,225602.0,2410884.0
17841,2017-12-21,CO,148812.0,627877.0,230250.0,2410524.0
17842,2017-12-22,CO,131240.0,642387.0,232986.0,2406341.0
17843,2017-12-26,CO,104652.0,654306.0,236362.0,2400311.0
17844,2017-12-27,CO,59143.0,661939.0,236419.0,2369095.0
17845,2017-12-28,CO,42967.0,656277.0,240298.0,2364815.0
17846,2017-12-29,CO,652480.0,249123.0,136051.0,2337295.0
17847,2018-01-02,CO,631709.0,258888.0,142823.0,2337981.0
17848,2018-01-03,CO,619637.0,275547.0,143650.0,2360205.0
17849,2018-01-04,CO,600783.0,281953.0,145202.0,2364538.0
17850,2018-01-05,CO,599424.0,294582.0,151339.0,2389087.0
17851,2018-01-08,CO,570832.0,309699.0,154544.0,2394369.0
17852,2018-01-09,CO,537151.0,340874.0,156595.0,2411211.0
17853,2018-01-10,CO,503711.0,364398.0,163495.0,2421839.0
17854,2018-01-11,CO,465090.0,394356.0,168484.0,2432445.0
17855,2018-01-12,CO,442782.0,430692.0,179791.0,2464700.0
17856,2018-01-15,CO,440381.0,434451.0,184497.0,2478522.0
17857,2018-01-16,CO,419658.0,460611.0,194126.0,2516769.0
17858,2018-01-17,CO,402155.0,479564.0,195017.0,2528287.0
17859,2018-01-18,CO,379968.0,484651.0,199881.0,2524745.0
17860,2018-01-19,CO,354058.0,506693.0,202435.0,2539280.0
17861,2018-01-22,CO,328212.0,525122.0,207661.0,2538761.0
17862,2018-01-23,CO,297885.0,582344.0,223481.0,2602269.0
17863,2018-01-24,CO,256528.0,604286.0,233084.0,2608589.0
17864,2018-01-25,CO,225590.0,609573.0,247363.0,2617821.0
17865,2018-01-26,CO,181840.0,619070.0,250693.0,2589131.0
17866,2018-01-29,CO,141779.0,621039.0,258229.0,2554020.0
17867,2018-01-30,CO,87147.0,622213.0,269239.0,2516759.0
17868,2018-01-31,CO,78477.0,619563.0,273201.0,2517653.0
17869,2018-02-01,CO,619898.0,274776.0,295988.0,2453772.0
17870,2018-02-02,CO,598047.0,280691.0,292354.0,2437540.0
17871,2018-02-05,CO,560630.0,290115.0,288055.0,2409934.0
17872,2018-02-06,CO,544513.0,293020.0,286010.0,2396395.0
17873,2018-02-07,CO,488637.0,321446.0,285154.0,2372785.0
17874,2018-02-08,CO,457424.0,340949.0,286798.0,2374187.0
17875,2018-02-09,CO,415345.0,349731.0,284682.0,2348861.0
17876,2018-02-12,CO,383168.0,374016.0,292325.0,2348100.0
17877,2018-02-13,CO,353897.0,414473.0,313603.0,2417217.0
17878,2018-02-14,CO,307693.0,436428.0,323570.0,2396574.0
17879,2018-02-15,CO,283166.0,433481.0,322416.0,2366544.0
17880,2018-02-16,CO,264457.0,443887.0,315662.0,2356662.0
17881,2018-02-19,CO,256595.0,448045.0,313147.0,2345859.0
17882,2018-02-20,CO,219385.0,497995.0,318424.0,2381992.0
17883,2018-02-21,CO,201691.0,514514.0,325138.0,2399049.0
17884,2018-02-22,CO,178125.0,534017.0,335549.0,2417947.0
17885,2018-02-23,CO,139887.0,540141.0,339565.0,2400943.0
17886,2018-02-26,CO,102895.0,542874.0,346309.0,2389623.0
17887,2018-02-27,CO,67082.0,549678.0,346407.0,2374174.0
17888,2018-02-28,CO,58645.0,541386.0,357030.0,2371675.0
17889,2018-03-01,CO,529687.0,353347.0,148678.0,2304741.0
17890,2018-03-02,CO,508221.0,357323.0,148664.0,2290848.0
17891,2018-03-05,CO,509505.0,365125.0,147168.0,2306190.0
17892,2018-03-06,CO,498677.0,356460.0,145338.0,2292846.0
17893,2018-03-07,CO,480678.0,389818.0,159739.0,2337894.0
17894,2018-03-08,CO,433554.0,408963.0,176621.0,2352522.0
17895,2018-03-09,CO,402202.0,410480.0,188245.0,2334050.0
17896,2018-03-12,CO,380827.0,415914.0,200929.0,2334866.0
17897,2018-03-13,CO,346387.0,437178.0,209210.0,2332532.0
17898,2018-03-14,CO,346873.0,454659.0,210011.0,2353637.0
17899,2018-03-15,CO,328408.0,454097.0,216383.0,2354409.0
17900,2018-03-16,CO,309956.0,470207.0,232691.0,2368223.0
17901,2018-03-19,CO,288955.0,494656.0,237847.0,2384270.0
17902,2018-03-20,CO,281904.0,522448.0,246816.0,2422164.0
17903,2018-03-21,CO,233396.0,565656.0,249191.0,2436589.0
17904,2018-03-22,CO,199526.0,569546.0,249675.0,2432407.0
17905,2018-03-23,CO,176855.0,586326.0,260419.0,2443118.0
17906,2018-03-26,CO,139161.0,595653.0,265454.0,2427927.0
17907,2018-03-27,CO,115692.0,610439.0,279684.0,2447308.0
17908,2018-03-28,CO,59443.0,621315.0,278856.0,2419369.0
17909,2018-03-29,CO,,620465.0,280585.0,2410210.0
17910,2018-04-02,CO,614545.0,281846.0,151020.0,2363849.0
17911,2018-04-03,CO,611532.0,291962.0,154260.0,2391673.0
17912,2018-04-04,CO,615391.0,310037.0,157061.0,2425342.0
17913,2018-04-05,CO,606587.0,327305.0,167372.0,2448698.0
17914,2018-04-06,CO,593835.0,344855.0,178439.0,2469356.0
17915,2018-04-09,CO,565866.0,362043.0,181173.0,2458136.0
17916,2018-04-10,CO,538820.0,389002.0,186374.0,2459397.0
17917,2018-04-11,CO,485704.0,411472.0,195795.0,2450309.0
17918,2018-04-12,CO,472984.0,439042.0,194309.0,2467726.0
17919,2018-04-13,CO,455326.0,444147.0,206165.0,2482983.0
17920,2018-04-16,CO,434424.0,452208.0,217665.0,2500840.0
17921,2018-04-17,CO,405956.0,465286.0,226124.0,2505741.0
17922,2018-04-18,CO,389326.0,480558.0,226562.0,2535363.0
17923,2018-04-19,CO,354436.0,510229.0,238074.0,2571286.0
17924,2018-04-20,CO,302204.0,546350.0,243689.0,2570834.0
17925,2018-04-23,CO,275429.0,583671.0,255078.0,2619939.0
17926,2018-04-24,CO,246325.0,595534.0,270836.0,2641212.0
17927,2018-04-25,CO,180206.0,600823.0,278989.0,2604679.0
17928,2018-04-26,CO,154504.0,610254.0,290990.0,2607283.0
17929,2018-04-27,CO,76777.0,626621.0,288105.0,2561052.0
17930,2018-04-30,CO,67181.0,648042.0,305993.0,2610099.0
17931,2018-05-01,CO,616068.0,318285.0,235890.0,2550782.0
17932,2018-05-02,CO,601840.0,332674.0,228164.0,2556070.0
17933,2018-05-03,CO,590654.0,345768.0,232841.0,2574165.0
17934,2018-05-04,CO,577053.0,358031.0,233210.0,2593243.0
17935,2018-05-07,CO,558160.0,374746.0,235092.0,2606713.0
17936,2018-05-08,CO,513197.0,395071.0,237321.0,2598309.0
17937,2018-05-09,CO,494274.0,417234.0,237909.0,2601805.0
17938,2018-05-10,CO,465255.0,419993.0,247593.0,2605857.0
17939,2018-05-11,CO,452840.0,450650.0,260751.0,2656746.0
17940,2018-05-14,CO,447969.0,457207.0,266665.0,2678689.0
17941,2018-05-15,CO,437267.0,462918.0,280679.0,2703947.0
17942,2018-05-16,CO,429485.0,459069.0,283780.0,2693495.0
17943,2018-05-17,CO,398220.0,451054.0,288874.0,2677132.0
17944,2018-05-18,CO,369354.0,459068.0,305118.0,2689774.0
17945,2018-05-21,CO,350457.0,475730.0,303010.0,2692286.0
17946,2018-05-22,CO,295788.0,489933.0,327737.0,2695794.0
17947,2018-05-23,CO,256734.0,484698.0,338388.0,2671641.0
17948,2018-05-24,CO,224691.0,491102.0,350798.0,2660694.0
17949,2018-05-25,CO,170718.0,494988.0,362378.0,2616105.0
17950,2018-05-28,CO,159585.0,502898.0,363864.0,2616067.0
17951,2018-05-29,CO,137458.0,539597.0,374043.0,2642061.0
17952,2018-05-30,CO,78500.0,561702.0,379459.0,2603972.0
17953,2018-05-31,CO,68756.0,549976.0,371927.0,2576476.0
17954,2018-06-01,CO,540818.0,383601.0,175078.0,2524276.0
17955,2018-06-04,CO,531339.0,398299.0,175553.0,2540377.0
17956,2018-06-05,CO,522606.0,406647.0,171546.0,2543525.0
17957,2018-06-06,CO,499722.0,411443.0,172321.0,2523710.0
17958,2018-06-07,CO,480755.0,424567.0,173971.0,2537839.0
17959,2018-06-08,CO,466566.0,432307.0,179829.0,2536708.0
17960,2018-06-11,CO,460407.0,453737.0,179150.0,2559635.0
17961,2018-06-12,CO,448589.0,473307.0,171986.0,2561638.0
17962,2018-06-13,CO,433097.0,491794.0,174063.0,2574435.0
17963,2018-06-14,CO,397310.0,489350.0,182785.0,2556377.0
17964,2018-06-15,CO,371688.0,485605.0,188389.0,2539896.0
17965,2018-06-18,CO,346941.0,492573.0,193115.0,2528349.0
17966,2018-06-19,CO,326552.0,502493.0,201541.0,2516942.0
17967,2018-06-20,CO,303988.0,500798.0,205152.0,2499725.0
17968,2018-06-21,CO,269872.0,502475.0,208726.0,2472798.0
17969,2018-06-22,CO,206107.0,516019.0,217996.0,2450010.0
17970,2018-06-25,CO,181214.0,521063.0,211846.0,2430021.0
17971,2018-06-26,CO,138025.0,521452.0,224073.0,2410178.0
17972,2018-06-27,CO,123125.0,531136.0,245087.0,2445294.0
17973,2018-06-28,CO,67474.0,532990.0,254361.0,2430133.0
17974,2018-06-29,CO,58550.0,529642.0,264512.0,2460405.0
17975,2018-07-02,CO,522300.0,271874.0,185160.0,2409234.0
17976,2018-07-03,CO,504212.0,283408.0,184075.0,2406887.0
17977,2018-07-04,CO,501424.0,280012.0,181889.0,2395695.0
17978,2018-07-05,CO,495848.0,287247.0,183575.0,2395200.0
17979,2018-07-06,CO,474306.0,285983.0,194401.0,2390678.0
17980,2018-07-09,CO,458063.0,296405.0,194475.0,2385778.0
17981,2018-07-10,CO,448633.0,307205.0,198345.0,2399243.0
17982,2018-07-11,CO,421191.0,310269.0,214492.0,2412066.0
17983,2018-07-12,CO,387288.0,310173.0,222069.0,2375088.0
17984,2018-07-13,CO,360024.0,328749.0,231044.0,2378690.0
17985,2018-07-16,CO,342177.0,331454.0,231633.0,2362866.0
17986,2018-07-17,CO,321718.0,347935.0,231763.0,2362365.0
17987,2018-07-18,CO,305344.0,358371.0,235431.0,2377475.0
17988,2018-07-19,CO,295191.0,370296.0,238418.0,2384782.0
17989,2018-07-20,CO,268621.0,379928.0,242059.0,2375912.0
17990,2018-07-23,CO,206897.0,401658.0,253278.0,2365389.0
17991,2018-07-24,CO,178897.0,416347.0,260747.0,2355623.0
17992,2018-07-25,CO,171096.0,423783.0,266172.0,2371857.0
17993,2018-07-26,CO,129351.0,435105.0,271799.0,2347458.0
17994,2018-07-27,CO,101814.0,447501.0,276928.0,2334647.0
17995,2018-07-30,CO,62975.0,469138.0,276602.0,2320806.0
17996,2018-07-31,CO,50046.0,467508.0,282146.0,2310543.0
17997,2018-08-01,CO,452386.0,283060.0,302937.0,2253222.0
17998,2018-08-02,CO,435142.0,287366.0,302479.0,2240845.0
17999,2018-08-03,CO,419656.0,293139.0,302955.0,2233837.0
18000,2018-08-06,CO,418054.0,300911.0,307715.0,2260853.0
18001,2018-08-07,CO,406210.0,313200.0,317160.0,2288028.0
18002,2018-08-08,CO,399036.0,322595.0,334028.0,2310744.0
18003,2018-08-09,CO,380452.0,337289.0,336762.0,2322836.0
18004,2018-08-10,CO,360464.0,347410.0,340162.0,2327221.0
18005,2018-08-13,CO,349123.0,358275.0,342425.0,2334715.0
18006,2018-08-14,CO,328650.0,358646.0,351093.0,2331228.0
18007,2018-08-15,CO,321634.0,368768.0,355403.0,2348270.0
18008,2018-08-16,CO,298026.0,374100.0,365304.0,2338956.0
18009,2018-08-17,CO,284459.0,372176.0,368599.0,2322741.0
18010,2018-08-20,CO,262527.0,373824.0,375066.0,2311879.0
18011,2018-08-21,CO,244143.0,385690.0,384297.0,2318018.0
18012,2018-08-22,CO,228569.0,422105.0,390332.0,2341524.0
18013,2018-08-23,CO,193352.0,435956.0,392390.0,2320847.0
18014,2018-08-24,CO,159502.0,442830.0,394491.0,2289527.0
18015,2018-08-27,CO,147113.0,447715.0,398064.0,2286929.0
18016,2018-08-28,CO,125670.0,457122.0,398448.0,2278580.0
18017,2018-08-29,CO,88280.0,463991.0,399971.0,2252696.0
18018,2018-08-30,CO,44719.0,492888.0,403935.0,2250153.0
18019,2018-08-31,CO,37338.0,494329.0,402566.0,2247680.0
18020,2018-09-03,CO,492697.0,410184.0,160246.0,2220874.0
18021,2018-09-04,CO,460796.0,414433.0,164481.0,2199848.0
18022,2018-09-05,CO,437953.0,407562.0,168840.0,2190279.0
18023,2018-09-06,CO,428388.0,402739.0,174146.0,2193944.0
18024,2018-09-07,CO,421386.0,408478.0,176144.0,2204448.0
18025,2018-09-10,CO,411119.0,416467.0,177924.0,2220267.0
18026,2018-09-11,CO,399601.0,424909.0,185315.0,2223784.0
18027,2018-09-12,CO,383157.0,430220.0,197915.0,2230399.0
18028,2018-09-13,CO,352236.0,456755.0,203833.0,2242385.0
18029,2018-09-14,CO,325339.0,475505.0,209090.0,2245102.0
18030,2018-09-17,CO,307701.0,473299.0,209594.0,2231974.0
18031,2018-09-18,CO,293128.0,482597.0,213652.0,2241116.0
18032,2018-09-19,CO,253915.0,497299.0,213716.0,2226800.0
18033,2018-09-20,CO,215643.0,544621.0,227561.0,2265309.0
18034,2018-09-21,CO,180398.0,560452.0,238657.0,2273374.0
18035,2018-09-24,CO,177443.0,579813.0,243062.0,2313777.0
18036,2018-09-25,CO,124949.0,575515.0,253443.0,2283270.0
18037,2018-09-26,CO,105712.0,573232.0,264301.0,2282471.0
18038,2018-09-27,CO,52349.0,590669.0,272055.0,2266531.0
18039,2018-09-28,CO,46263.0,589809.0,272588.0,2271428.0
18040,2018-10-01,CO,585925.0,279562.0,142716.0,2236859.0
18041,2018-10-02,CO,564273.0,283013.0,155444.0,2249878.0
18042,2018-10-03,CO,554769.0,293139.0,160531.0,2260894.0
18043,2018-10-04,CO,541125.0,305037.0,164707.0,2262328.0
18044,2018-10-05,CO,514507.0,319640.0,172421.0,2258567.0
18045,2018-10-08,CO,508873.0,323778.0,173621.0,2264125.0
18046,2018-10-09,CO,510411.0,344735.0,177638.0,2297274.0
18047,2018-10-10,CO,484386.0,360993.0,185512.0,2294218.0
18048,2018-10-11,CO,456089.0,380449.0,191373.0,2292046.0
18049,2018-10-12,CO,432933.0,404740.0,187514.0,2296293.0
18050,2018-10-15,CO,413319.0,406672.0,196662.0,2291323.0
18051,2018-10-16,CO,397768.0,414795.0,197371.0,2285875.0
18052,2018-10-17,CO,384728.0,423854.0,200689.0,2290811.0
18053,2018-10-18,CO,375068.0,450028.0,183396.0,2304686.0
18054,2018-10-19,CO,342553.0,445100.0,190762.0,2278780.0
18055,2018-10-22,CO,307793.0,452969.0,196071.0,2250565.0
18056,2018-10-23,CO,238026.0,466189.0,190600.0,2188757.0
18057,2018-10-24,CO,209791.0,483760.0,187851.0,2184913.0
18058,2018-10-25,CO,193137.0,494057.0,189621.0,2196422.0
18059,2018-10-26,CO,145716.0,501728.0,188265.0,2171893.0
18060,2018-10-29,CO,124424.0,498530.0,193124.0,2153754.0
18061,2018-10-30,CO,83868.0,502226.0,195161.0,2129247.0
18062,2018-10-31,CO,67516.0,498534.0,201381.0,2130540.0
18063,2018-11-01,CO,494632.0,210436.0,183818.0,2095302.0
18064,2018-11-02,CO,477269.0,211553.0,184767.0,2096938.0
18065,2018-11-05,CO,466233.0,211717.0,183740.0,2092267.0
18066,2018-11-06,CO,440090.0,220376.0,198615.0,2092778.0
18067,2018-11-07,CO,410028.0,222959.0,206220.0,2084747.0
18068,2018-11-08,CO,384383.0,246253.0,201847.0,2083255.0
18069,2018-11-09,CO,367649.0,258961.0,206782.0,2098472.0
18070,2018-11-12,CO,355596.0,274762.0,211425.0,2122897.0
18071,2018-11-13,CO,332658.0,297955.0,218315.0,2149239.0
18072,2018-11-14,CO,301972.0,317105.0,224874.0,2155701.0
18073,2018-11-15,CO,282674.0,339238.0,234587.0,2175821.0
18074,2018-11-16,CO,269272.0,356705.0,247603.0,2212870.0
18075,2018-11-19,CO,258333.0,366726.0,249501.0,2233409.0
18076,2018-11-20,CO,262983.0,386803.0,254030.0,2281771.0
18077,2018-11-21,CO,242248.0,409516.0,259409.0,2305108.0
18078,2018-11-22,CO,228951.0,430400.0,265120.0,2313734.0
18079,2018-11-23,CO,210988.0,443885.0,266233.0,2321103.0
18080,2018-11-26,CO,180563.0,431492.0,274780.0,2285231.0
18081,2018-11-27,CO,121093.0,412082.0,285452.0,2215066.0
18082,2018-11-28,CO,103909.0,422770.0,289594.0,2213563.0
18083,2018-11-29,CO,68839.0,420611.0,288294.0,2184894.0
18084,2018-11-30,CO,60010.0,400820.0,296068.0,2170832.0
18085,2018-12-03,CO,401319.0,303389.0,115733.0,2132948.0
18086,2018-12-04,CO,387209.0,310300.0,117422.0,2135733.0
18087,2018-12-05,CO,374850.0,313436.0,123765.0,2132447.0
18088,2018-12-06,CO,358339.0,319695.0,118172.0,2134989.0
18089,2018-12-07,CO,354032.0,331213.0,124802.0,2168862.0
18090,2018-12-10,CO,355816.0,332098.0,128970.0,2180359.0
18091,2018-12-11,CO,356064.0,338511.0,135329.0,2219658.0
18092,2018-12-12,CO,342783.0,343416.0,135570.0,2224351.0
18093,2018-12-13,CO,323785.0,340899.0,135093.0,2212476.0
18094,2018-12-14,CO,305864.0,344511.0,142367.0,2217717.0
18095,2018-12-17,CO,286411.0,364876.0,156029.0,2228242.0
18096,2018-12-18,CO,247883.0,387571.0,158421.0,2224120.0
18097,2018-12-19,CO,194563.0,414153.0,158364.0,2201652.0
18098,2018-12-20,CO,165800.0,443259.0,175220.0,2223823.0
18099,2018-12-21,CO,109100.0,451295.0,177327.0,2189311.0
18100,2018-12-24,CO,94251.0,463712.0,178500.0,2183465.0
18101,2018-12-26,CO,80651.0,472381.0,180542.0,2188280.0
18102,2018-12-27,CO,47706.0,483079.0,178776.0,2185038.0
18103,2018-12-28,CO,43746.0,494373.0,184503.0,2201345.0
18104,2018-12-31,CO,492814.0,186710.0,114812.0,2174197.0
18105,2019-01-02,CO,499715.0,190280.0,126112.0,2197567.0
18106,2019-01-03,CO,501313.0,196043.0,132450.0,2219665.0
18107,2019-01-04,CO,495064.0,192732.0,134363.0,2222907.0
18108,2019-01-07,CO,488207.0,202302.0,135648.0,2227307.0
18109,2019-01-08,CO,446902.0,210297.0,143863.0,2219185.0
18110,2019-01-09,CO,425796.0,220316.0,148480.0,2228409.0
18111,2019-01-10,CO,400147.0,240529.0,155625.0,2260258.0
18112,2019-01-11,CO,377813.0,261772.0,166865.0,2291533.0
18113,2019-01-14,CO,362941.0,280915.0,174203.0,2315914.0
18114,2019-01-15,CO,352122.0,287969.0,172652.0,2320199.0
18115,2019-01-16,CO,333846.0,297666.0,184096.0,2331724.0
18116,2019-01-17,CO,333622.0,314456.0,198077.0,2373595.0
18117,2019-01-18,CO,314182.0,318906.0,202245.0,2378072.0
18118,2019-01-21,CO,310107.0,323580.0,210209.0,2385147.0
18119,2019-01-22,CO,272112.0,345028.0,213001.0,2385131.0
18120,2019-01-23,CO,238753.0,358130.0,219571.0,2379226.0
18121,2019-01-24,CO,198934.0,373369.0,224663.0,2371217.0
18122,2019-01-25,CO,170591.0,397835.0,234955.0,2371462.0
18123,2019-01-28,CO,115534.0,411222.0,234682.0,2319273.0
18124,2019-01-29,CO,102837.0,434547.0,237364.0,2337462.0
18125,2019-01-30,CO,66051.0,445678.0,241908.0,2322767.0
18126,2019-01-31,CO,58370.0,449665.0,250805.0,2344923.0
18127,2019-02-01,CO,449502.0,256751.0,298999.0,2290543.0
18128,2019-02-04,CO,432864.0,272703.0,308540.0,2313711.0
18129,2019-02-05,CO,418746.0,274803.0,312272.0,2320071.0
18130,2019-02-06,CO,411612.0,278413.0,306008.0,2319435.0
18131,2019-02-07,CO,400777.0,277218.0,312954.0,2316163.0
18132,2019-02-08,CO,377459.0,289868.0,317116.0,2303938.0
18133,2019-02-11,CO,340254.0,299245.0,319215.0,2288117.0
18134,2019-02-12,CO,336305.0,302669.0,325736.0,2304679.0
18135,2019-02-13,CO,331419.0,319558.0,325153.0,2325798.0
18136,2019-02-14,CO,326790.0,322068.0,317140.0,2323296.0
18137,2019-02-15,CO,314223.0,343661.0,313406.0,2342899.0
18138,2019-02-18,CO,297958.0,359316.0,309984.0,2327347.0
18139,2019-02-19,CO,262530.0,364501.0,303748.0,2306890.0
18140,2019-02-20,CO,221659.0,404810.0,307728.0,2305648.0
18141,2019-02-21,CO,180153.0,435117.0,305709.0,2287733.0
18142,2019-02-22,CO,162400.0,444213.0,301256.0,2272965.0
18143,2019-02-25,CO,127974.0,440237.0,302429.0,2247922.0
18144,2019-02-26,CO,101393.0,442998.0,302610.0,2239835.0
18145,2019-02-27,CO,49746.0,453847.0,304173.0,2203213.0
18146,2019-02-28,CO,40486.0,441259.0,317778.0,2213428.0
18147,2019-03-01,CO,419414.0,318391.0,179639.0,2174047.0
18148,2019-03-04,CO,411010.0,333378.0,180578.0,2196017.0
18149,2019-03-05,CO,422991.0,356180.0,182578.0,2239766.0
18150,2019-03-06,CO,411141.0,370013.0,186755.0,2252156.0
18151,2019-03-07,CO,412640.0,389415.0,193130.0,2294438.0
18152,2019-03-08,CO,412629.0,401190.0,198692.0,2322313.0
18153,2019-03-11,CO,404643.0,412869.0,198812.0,2329413.0
18154,2019-03-12,CO,401039.0,425672.0,209903.0,2354854.0
18155,2019-03-13,CO,384711.0,435279.0,218103.0,2365810.0
