,CO1 Comdty ,CO2 Comdty ,CO3 Comdty,S:COCO 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2010-11-30,172906.0,84778.0,35146.0,47632.0
2010-12-01,180274.0,93326.0,47405.0,49411.0
2010-12-02,185728.0,114933.0,49787.0,57959.0
2010-12-03,195916.0,129766.0,69376.0,61911.0
2010-12-06,142259.0,93620.0,40700.0,50665.0
2010-12-07,202011.0,139062.0,73887.0,70988.0
2010-12-08,170409.0,121410.0,67461.0,58508.0
2010-12-09,131120.0,92176.0,50941.0,40824.0
2010-12-10,121138.0,94002.0,41028.0,44767.0
2010-12-13,128041.0,135616.0,50046.0,59060.0
2010-12-14,119095.0,149977.0,60185.0,57056.0
2010-12-15,111125.0,228131.0,74610.0,74680.0
2010-12-16,20779.0,165993.0,62216.0,14791.0
2010-12-17,125788.0,47942.0,33023.0,26899.0
2010-12-20,106864.0,42242.0,18186.0,22981.0
2010-12-21,107664.0,51245.0,22626.0,31036.0
2010-12-22,109913.0,59893.0,25830.0,36884.0
2010-12-23,96199.0,48997.0,17069.0,31181.0
2010-12-24,23316.0,9063.0,1479.0,6766.0
2010-12-27,38029.0,21102.0,7137.0,10018.0
2010-12-28,35354.0,16405.0,5756.0,8024.0
2010-12-29,78317.0,42157.0,18111.0,24275.0
2010-12-30,110396.0,69141.0,29418.0,35042.0
2010-12-31,71719.0,35926.0,12531.0,18367.0
2011-01-03,82672.0,41480.0,17850.0,22387.0
2011-01-04,184634.0,109502.0,54831.0,55945.0
2011-01-05,212410.0,133470.0,71265.0,64744.0
2011-01-06,217482.0,172359.0,76114.0,87950.0
2011-01-07,165974.0,151608.0,67833.0,65941.0
2011-01-10,165991.0,164971.0,63081.0,75930.0
2011-01-11,160417.0,204487.0,92185.0,86617.0
2011-01-12,158640.0,245364.0,103237.0,99428.0
2011-01-13,96063.0,249554.0,119442.0,68664.0
2011-01-14,20653.0,223006.0,107370.0,16391.0
2011-01-17,85289.0,53034.0,17322.0,41701.0
2011-01-18,203399.0,111584.0,42104.0,71914.0
2011-01-19,181444.0,101291.0,48760.0,61833.0
2011-01-20,218227.0,106819.0,42799.0,63701.0
2011-01-21,161822.0,78429.0,36406.0,42812.0
2011-01-24,193777.0,114748.0,50691.0,64313.0
2011-01-25,229772.0,127728.0,54188.0,71815.0
2011-01-26,205117.0,101815.0,45976.0,57653.0
2011-01-27,201659.0,111937.0,48323.0,57748.0
2011-01-28,234921.0,130396.0,60746.0,59958.0
2011-01-31,197711.0,101148.0,39767.0,51892.0
2011-02-01,181779.0,114763.0,56205.0,59285.0
2011-02-02,182248.0,142380.0,65159.0,81433.0
2011-02-03,162562.0,108315.0,42312.0,61613.0
2011-02-04,173550.0,107353.0,38079.0,62125.0
2011-02-07,193654.0,197801.0,89856.0,103454.0
2011-02-08,203193.0,205947.0,89502.0,91115.0
2011-02-09,136434.0,191560.0,88762.0,64432.0
2011-02-10,130694.0,261921.0,83414.0,75833.0
2011-02-11,18897.0,174580.0,56505.0,16447.0
2011-02-14,191747.0,82731.0,53319.0,46207.0
2011-02-15,184707.0,78856.0,59460.0,40355.0
2011-02-16,208436.0,95719.0,73874.0,51737.0
2011-02-17,210884.0,99985.0,80254.0,57622.0
2011-02-18,209576.0,88406.0,74145.0,49717.0
2011-02-21,128964.0,58326.0,44789.0,33784.0
2011-02-22,248652.0,151291.0,126573.0,83837.0
2011-02-23,258673.0,177181.0,140341.0,92640.0
2011-02-24,306003.0,157700.0,137828.0,86714.0
2011-02-25,178322.0,90021.0,92315.0,46504.0
2011-02-28,172912.0,77974.0,69498.0,44908.0
2011-03-01,194425.0,114536.0,80055.0,62405.0
2011-03-02,208292.0,105830.0,77893.0,56842.0
