,QS1 Comdty ,QS1 Comdty ,QS2 Comdty ,QS2 Comdty ,QS3 Comdty ,QS3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2015-07-13,190723.0,830870.0,128468.0,830870.0,123478.0,830870.0
2015-07-14,181252.0,838054.0,136678.0,838054.0,127694.0,838054.0
2015-07-15,170348.0,831015.0,135211.0,831015.0,133307.0,831015.0
2015-07-16,158825.0,821832.0,131239.0,821832.0,134200.0,821832.0
2015-07-17,146242.0,821261.0,140718.0,821261.0,135536.0,821261.0
2015-07-20,141660.0,821493.0,141886.0,821493.0,135739.0,821493.0
2015-07-21,135532.0,825003.0,146006.0,825003.0,138161.0,825003.0
2015-07-22,130560.0,828217.0,150431.0,828217.0,139982.0,828217.0
2015-07-23,128995.0,834390.0,153511.0,834390.0,143824.0,834390.0
2015-07-24,123234.0,828617.0,150159.0,828617.0,147117.0,828617.0
2015-07-27,118079.0,826585.0,154551.0,826585.0,144945.0,826585.0
2015-07-28,114862.0,825924.0,154135.0,825924.0,138788.0,825924.0
2015-07-29,111287.0,828401.0,154051.0,828401.0,140655.0,828401.0
2015-07-30,107741.0,831383.0,157017.0,831383.0,141999.0,831383.0
2015-07-31,100095.0,843604.0,164401.0,843604.0,144963.0,843604.0
2015-08-03,88842.0,831797.0,167630.0,831797.0,141451.0,831797.0
2015-08-04,77340.0,821451.0,165982.0,821451.0,141297.0,821451.0
2015-08-05,67276.0,827718.0,175054.0,827718.0,145465.0,827718.0
2015-08-06,52473.0,833601.0,187725.0,833601.0,146212.0,833601.0
2015-08-07,41872.0,815522.0,174760.0,815522.0,141451.0,815522.0
2015-08-10,25089.0,803642.0,173279.0,803642.0,142690.0,803642.0
2015-08-11,5311.0,800210.0,174804.0,800210.0,145525.0,800210.0
2015-08-12,1735.0,808279.0,173729.0,808279.0,156282.0,808279.0
2015-08-13,164632.0,804935.0,158869.0,804935.0,81747.0,804935.0
2015-08-14,161996.0,800279.0,155058.0,800279.0,81967.0,800279.0
2015-08-17,156230.0,800313.0,155872.0,800313.0,83617.0,800313.0
2015-08-18,149628.0,793770.0,154222.0,793770.0,84001.0,793770.0
2015-08-19,141363.0,793655.0,157365.0,793655.0,85534.0,793655.0
2015-08-20,131212.0,789374.0,163524.0,789374.0,88369.0,789374.0
2015-08-21,120910.0,787241.0,164432.0,787241.0,88408.0,787241.0
2015-08-24,112106.0,784435.0,166454.0,784435.0,90243.0,784435.0
2015-08-25,105135.0,787182.0,170988.0,787182.0,88600.0,787182.0
2015-08-26,99905.0,794179.0,172462.0,794179.0,89992.0,794179.0
2015-08-27,94632.0,792612.0,165246.0,792612.0,96186.0,792612.0
2015-08-28,84550.0,781134.0,162560.0,781134.0,96166.0,781134.0
2015-08-31,80512.0,789130.0,169463.0,789130.0,97851.0,789130.0
2015-09-01,77756.0,798795.0,174098.0,798795.0,102953.0,798795.0
2015-09-02,73796.0,794161.0,170313.0,794161.0,108398.0,794161.0
2015-09-03,66038.0,784339.0,168635.0,784339.0,109704.0,784339.0
2015-09-04,61395.0,784235.0,166370.0,784235.0,112270.0,784235.0
2015-09-07,55999.0,782322.0,169611.0,782322.0,111243.0,782322.0
2015-09-08,43521.0,776352.0,168184.0,776352.0,112838.0,776352.0
2015-09-09,10364.0,775912.0,184738.0,775912.0,122954.0,775912.0
2015-09-10,3028.0,788348.0,182690.0,788348.0,138326.0,788348.0
2015-09-11,178099.0,792483.0,143902.0,792483.0,122372.0,792483.0
2015-09-14,169828.0,784395.0,145651.0,784395.0,119872.0,784395.0
2015-09-15,166634.0,787430.0,146900.0,787430.0,124424.0,787430.0
2015-09-16,160963.0,787648.0,147818.0,787648.0,124901.0,787648.0
2015-09-17,156086.0,787619.0,153594.0,787619.0,121724.0,787619.0
2015-09-18,146741.0,779859.0,157714.0,779859.0,118460.0,779859.0
2015-09-21,140856.0,779306.0,160880.0,779306.0,114305.0,779306.0
2015-09-22,130755.0,769680.0,157925.0,769680.0,115212.0,769680.0
2015-09-23,130285.0,776640.0,156889.0,776640.0,120450.0,776640.0
2015-09-24,124557.0,775252.0,154571.0,775252.0,121228.0,775252.0
2015-09-25,121437.0,779007.0,158211.0,779007.0,120820.0,779007.0
2015-09-28,119740.0,768816.0,153799.0,768816.0,114902.0,768816.0
2015-09-29,116225.0,763370.0,153699.0,763370.0,112560.0,763370.0
2015-09-30,113951.0,765151.0,151523.0,765151.0,117755.0,765151.0
2015-10-01,108754.0,749624.0,142633.0,749624.0,117504.0,749624.0
2015-10-02,96153.0,748970.0,147063.0,748970.0,122455.0,748970.0
2015-10-05,91671.0,754299.0,154734.0,754299.0,124177.0,754299.0
2015-10-06,74121.0,736290.0,147912.0,736290.0,127555.0,736290.0
2015-10-07,55549.0,728613.0,150774.0,728613.0,133991.0,728613.0
2015-10-08,36270.0,725871.0,153339.0,725871.0,138189.0,725871.0
2015-10-09,12148.0,721811.0,164946.0,721811.0,140527.0,721811.0
2015-10-12,3539.0,707662.0,159556.0,707662.0,135313.0,707662.0
2015-10-13,145125.0,702960.0,139806.0,702960.0,68890.0,702960.0
2015-10-14,143004.0,700207.0,138572.0,700207.0,67295.0,700207.0
2015-10-15,128409.0,695419.0,150495.0,695419.0,67305.0,695419.0
2015-10-16,125831.0,693129.0,150177.0,693129.0,66491.0,693129.0
2015-10-19,125336.0,696796.0,152432.0,696796.0,68513.0,696796.0
2015-10-20,121979.0,695683.0,151150.0,695683.0,64702.0,695683.0
2015-10-21,118598.0,690018.0,150578.0,690018.0,63052.0,690018.0
2015-10-22,117558.0,696562.0,158142.0,696562.0,63375.0,696562.0
2015-10-23,118078.0,705578.0,163231.0,705578.0,61529.0,705578.0
2015-10-26,116856.0,710894.0,163640.0,710894.0,60779.0,710894.0
2015-10-27,107950.0,707180.0,157949.0,707180.0,65775.0,707180.0
2015-10-28,109108.0,714261.0,159029.0,714261.0,69795.0,714261.0
2015-10-29,105426.0,723674.0,159772.0,723674.0,74996.0,723674.0
2015-10-30,100824.0,717880.0,160681.0,717880.0,76103.0,717880.0
2015-11-02,91271.0,714887.0,159877.0,714887.0,77880.0,714887.0
2015-11-03,83707.0,706500.0,149409.0,706500.0,81505.0,706500.0
2015-11-04,73639.0,698341.0,143051.0,698341.0,88715.0,698341.0
2015-11-05,67161.0,713523.0,149938.0,713523.0,92919.0,713523.0
2015-11-06,59232.0,717044.0,147236.0,717044.0,102737.0,717044.0
2015-11-09,45276.0,707570.0,149817.0,707570.0,105213.0,707570.0
2015-11-10,29486.0,698788.0,150170.0,698788.0,111425.0,698788.0
2015-11-11,6326.0,702496.0,160311.0,702496.0,120588.0,702496.0
2015-11-12,2617.0,713963.0,158682.0,713963.0,125868.0,713963.0
2015-11-13,160287.0,724795.0,128799.0,724795.0,63157.0,724795.0
2015-11-16,162330.0,737754.0,129579.0,737754.0,64754.0,737754.0
2015-11-17,162170.0,743830.0,133553.0,743830.0,66104.0,743830.0
2015-11-18,155778.0,736381.0,131280.0,736381.0,68195.0,736381.0
2015-11-19,151472.0,743531.0,137307.0,743531.0,70452.0,743531.0
2015-11-20,140668.0,736902.0,134062.0,736902.0,74592.0,736902.0
2015-11-23,121673.0,722447.0,135633.0,722447.0,75210.0,722447.0
2015-11-24,119304.0,719018.0,133618.0,719018.0,72555.0,719018.0
2015-11-25,116932.0,716966.0,138058.0,716966.0,71098.0,716966.0
2015-11-26,107991.0,706510.0,134835.0,706510.0,73542.0,706510.0
2015-11-27,112395.0,717531.0,138479.0,717531.0,74816.0,717531.0
2015-11-30,110231.0,719618.0,141054.0,719618.0,76602.0,719618.0
2015-12-01,101968.0,722596.0,147621.0,722596.0,75313.0,722596.0
2015-12-02,81196.0,704457.0,145948.0,704457.0,73649.0,704457.0
2015-12-03,60163.0,685174.0,142972.0,685174.0,75752.0,685174.0
2015-12-04,55744.0,682007.0,142316.0,682007.0,77443.0,682007.0
2015-12-07,42440.0,678873.0,144773.0,678873.0,83432.0,678873.0
2015-12-08,27099.0,675941.0,143141.0,675941.0,91193.0,675941.0
2015-12-09,7476.0,680334.0,149266.0,680334.0,100088.0,680334.0
2015-12-10,1828.0,695772.0,147887.0,695772.0,108931.0,695772.0
2015-12-11,137062.0,691466.0,112767.0,691466.0,64036.0,691466.0
2015-12-14,131868.0,693741.0,112641.0,693741.0,64059.0,693741.0
2015-12-15,118080.0,678357.0,109841.0,678357.0,62842.0,678357.0
2015-12-16,114358.0,677108.0,110783.0,677108.0,61565.0,677108.0
2015-12-17,109681.0,677045.0,114607.0,677045.0,57577.0,677045.0
2015-12-18,111051.0,685517.0,116909.0,685517.0,57092.0,685517.0
2015-12-21,102916.0,680268.0,118709.0,680268.0,56454.0,680268.0
2015-12-22,97012.0,678774.0,119940.0,678774.0,56718.0,678774.0
2015-12-23,88743.0,683214.0,129863.0,683214.0,57657.0,683214.0
2015-12-24,84633.0,685980.0,133461.0,685980.0,59132.0,685980.0
2015-12-28,83577.0,685934.0,135116.0,685934.0,58915.0,685934.0
2015-12-29,81664.0,688539.0,138392.0,688539.0,59504.0,688539.0
2015-12-30,81470.0,694867.0,143679.0,694867.0,60415.0,694867.0
2015-12-31,81306.0,700416.0,147358.0,700416.0,61047.0,700416.0
2016-01-04,73867.0,702793.0,149061.0,702793.0,63728.0,702793.0
2016-01-05,66628.0,709753.0,147702.0,709753.0,70299.0,709753.0
2016-01-06,55752.0,711144.0,151518.0,711144.0,71856.0,711144.0
2016-01-07,42119.0,690530.0,144594.0,690530.0,70166.0,690530.0
2016-01-08,28831.0,694278.0,144228.0,694278.0,77508.0,694278.0
2016-01-11,5817.0,701426.0,154947.0,701426.0,92101.0,701426.0
2016-01-12,2038.0,705941.0,147016.0,705941.0,101145.0,705941.0
2016-01-13,147828.0,714002.0,104650.0,714002.0,57193.0,714002.0
2016-01-14,140380.0,716640.0,106195.0,716640.0,62007.0,716640.0
2016-01-15,145094.0,731279.0,109267.0,731279.0,63189.0,731279.0
2016-01-18,144086.0,735375.0,111223.0,735375.0,64246.0,735375.0
2016-01-19,144570.0,754479.0,116595.0,754479.0,65691.0,754479.0
2016-01-20,142591.0,755810.0,121191.0,755810.0,65955.0,755810.0
2016-01-21,133229.0,749335.0,120992.0,749335.0,66375.0,749335.0
2016-01-22,122712.0,753652.0,128466.0,753652.0,70496.0,753652.0
2016-01-25,120745.0,754153.0,127763.0,754153.0,75220.0,754153.0
2016-01-26,108017.0,756294.0,132769.0,756294.0,84514.0,756294.0
2016-01-27,103800.0,753465.0,132257.0,753465.0,86977.0,753465.0
2016-01-28,99284.0,760855.0,131290.0,760855.0,93333.0,760855.0
2016-01-29,102328.0,781022.0,140606.0,781022.0,99653.0,781022.0
2016-02-01,95734.0,783547.0,143920.0,783547.0,99730.0,783547.0
2016-02-02,87242.0,788631.0,151581.0,788631.0,104343.0,788631.0
2016-02-03,83361.0,813088.0,159494.0,813088.0,117644.0,813088.0
2016-02-04,76370.0,811629.0,157735.0,811629.0,122278.0,811629.0
2016-02-05,67339.0,794217.0,153922.0,794217.0,114956.0,794217.0
2016-02-08,59301.0,789592.0,149613.0,789592.0,117574.0,789592.0
2016-02-09,44083.0,781227.0,151628.0,781227.0,121493.0,781227.0
2016-02-10,12726.0,774320.0,164282.0,774320.0,131947.0,774320.0
2016-02-11,4240.0,773892.0,161401.0,773892.0,136504.0,773892.0
2016-02-12,157089.0,772135.0,137158.0,772135.0,67649.0,772135.0
2016-02-15,155667.0,772953.0,136312.0,772953.0,67502.0,772953.0
2016-02-16,153115.0,774931.0,133709.0,774931.0,67597.0,774931.0
2016-02-17,150164.0,781115.0,140119.0,781115.0,69288.0,781115.0
2016-02-18,151116.0,792492.0,147328.0,792492.0,67848.0,792492.0
2016-02-19,150672.0,804416.0,151446.0,804416.0,70943.0,804416.0
2016-02-22,135649.0,795810.0,154617.0,795810.0,72700.0,795810.0
2016-02-23,135724.0,808685.0,163454.0,808685.0,73045.0,808685.0
2016-02-24,129245.0,809715.0,163181.0,809715.0,77439.0,809715.0
2016-02-25,124512.0,815112.0,166741.0,815112.0,78186.0,815112.0
2016-02-26,118294.0,815275.0,163768.0,815275.0,80010.0,815275.0
2016-02-29,108738.0,815393.0,163302.0,815393.0,86728.0,815393.0
2016-03-01,97129.0,806228.0,161538.0,806228.0,87427.0,806228.0
2016-03-02,89834.0,801207.0,151296.0,801207.0,92614.0,801207.0
2016-03-03,79969.0,780636.0,144004.0,780636.0,89055.0,780636.0
2016-03-04,68894.0,768512.0,134225.0,768512.0,93661.0,768512.0
2016-03-07,53552.0,744420.0,122470.0,744420.0,93595.0,744420.0
2016-03-08,31069.0,734773.0,126185.0,734773.0,98945.0,734773.0
2016-03-09,6312.0,724063.0,124978.0,724063.0,108843.0,724063.0
2016-03-10,3098.0,739224.0,129557.0,739224.0,115767.0,739224.0
2016-03-11,122886.0,741201.0,126133.0,741201.0,104607.0,741201.0
2016-03-14,120440.0,740365.0,127430.0,740365.0,101844.0,740365.0
2016-03-15,116117.0,738681.0,126796.0,738681.0,100814.0,738681.0
2016-03-16,109821.0,739833.0,133730.0,739833.0,99311.0,739833.0
2016-03-17,104732.0,728663.0,131240.0,728663.0,98475.0,728663.0
2016-03-18,100419.0,729759.0,133780.0,729759.0,99154.0,729759.0
2016-03-21,95327.0,732185.0,137463.0,732185.0,101004.0,732185.0
2016-03-22,93575.0,740008.0,139189.0,740008.0,102551.0,740008.0
2016-03-23,92340.0,747691.0,143952.0,747691.0,102939.0,747691.0
2016-03-24,93205.0,749338.0,140268.0,749338.0,104878.0,749338.0
2016-03-28,93762.0,753101.0,141836.0,753101.0,105388.0,753101.0
2016-03-29,90253.0,760082.0,146614.0,760082.0,105120.0,760082.0
2016-03-30,86028.0,763034.0,149889.0,763034.0,105586.0,763034.0
2016-03-31,79697.0,765843.0,154241.0,765843.0,106627.0,765843.0
2016-04-01,75323.0,773378.0,160049.0,773378.0,108409.0,773378.0
2016-04-04,72362.0,775778.0,161853.0,775778.0,110698.0,775778.0
2016-04-05,62243.0,784039.0,170495.0,784039.0,111353.0,784039.0
2016-04-06,55254.0,789767.0,175788.0,789767.0,114284.0,789767.0
2016-04-07,47763.0,782423.0,171055.0,782423.0,119279.0,782423.0
2016-04-08,34954.0,777777.0,173384.0,777777.0,121929.0,777777.0
2016-04-11,10704.0,770984.0,179465.0,770984.0,125451.0,770984.0
2016-04-12,3103.0,773585.0,172612.0,773585.0,132400.0,773585.0
2016-04-13,164034.0,767081.0,131950.0,767081.0,61812.0,767081.0
2016-04-14,163092.0,771445.0,134455.0,771445.0,64427.0,771445.0
2016-04-15,157949.0,777249.0,136645.0,777249.0,69590.0,777249.0
2016-04-18,140735.0,754711.0,135800.0,754711.0,65267.0,754711.0
2016-04-19,125102.0,745029.0,141984.0,745029.0,60480.0,745029.0
2016-04-20,125434.0,748421.0,142564.0,748421.0,59367.0,748421.0
2016-04-21,113668.0,732999.0,141510.0,732999.0,61657.0,732999.0
2016-04-22,110729.0,738329.0,144468.0,738329.0,63308.0,738329.0
2016-04-25,107447.0,742640.0,147628.0,742640.0,65356.0,742640.0
2016-04-26,106192.0,746251.0,149301.0,746251.0,70054.0,746251.0
2016-04-27,96783.0,735006.0,145344.0,735006.0,69876.0,735006.0
2016-04-28,89318.0,731606.0,146902.0,731606.0,71372.0,731606.0
2016-04-29,78280.0,719421.0,137876.0,719421.0,73583.0,719421.0
2016-05-02,76680.0,720624.0,137939.0,720624.0,73411.0,720624.0
2016-05-03,70579.0,727876.0,143524.0,727876.0,77483.0,727876.0
2016-05-04,67674.0,737683.0,147058.0,737683.0,81452.0,737683.0
2016-05-05,56727.0,731517.0,148291.0,731517.0,83434.0,731517.0
2016-05-06,55443.0,734393.0,138586.0,734393.0,90433.0,734393.0
2016-05-09,49912.0,737076.0,139120.0,737076.0,96366.0,737076.0
2016-05-10,33923.0,729083.0,135458.0,729083.0,103465.0,729083.0
2016-05-11,10154.0,725806.0,141352.0,725806.0,110235.0,725806.0
2016-05-12,3866.0,729673.0,144994.0,729673.0,115898.0,729673.0
2016-05-13,137722.0,729794.0,119069.0,729794.0,54908.0,729794.0
2016-05-16,132544.0,732729.0,121467.0,732729.0,57655.0,732729.0
2016-05-17,120956.0,723987.0,124252.0,723987.0,59213.0,723987.0
2016-05-18,109137.0,723564.0,122053.0,723564.0,71977.0,723564.0
2016-05-19,100829.0,730701.0,133477.0,730701.0,76424.0,730701.0
2016-05-20,89281.0,730127.0,137956.0,730127.0,81888.0,730127.0
2016-05-23,89034.0,731887.0,136165.0,731887.0,83920.0,731887.0
2016-05-24,84788.0,740320.0,140706.0,740320.0,84873.0,740320.0
2016-05-25,72509.0,738132.0,146805.0,738132.0,86298.0,738132.0
2016-05-26,70139.0,748629.0,151543.0,748629.0,90156.0,748629.0
2016-05-27,65385.0,747295.0,152915.0,747295.0,91878.0,747295.0
2016-05-30,62222.0,744798.0,153982.0,744798.0,92449.0,744798.0
2016-05-31,59084.0,750063.0,154759.0,750063.0,94433.0,750063.0
2016-06-01,57174.0,749707.0,155461.0,749707.0,96977.0,749707.0
2016-06-02,53557.0,746785.0,152059.0,746785.0,97291.0,746785.0
2016-06-03,53133.0,752902.0,150540.0,752902.0,101355.0,752902.0
2016-06-06,49791.0,746391.0,142639.0,746391.0,100542.0,746391.0
2016-06-07,40510.0,736096.0,139898.0,736096.0,101708.0,736096.0
2016-06-08,26386.0,732400.0,134113.0,732400.0,111752.0,732400.0
2016-06-09,10124.0,738192.0,143494.0,738192.0,121171.0,738192.0
2016-06-10,3702.0,739595.0,133429.0,739595.0,136219.0,739595.0
2016-06-13,126214.0,738359.0,142166.0,738359.0,63534.0,738359.0
2016-06-14,124466.0,745937.0,145901.0,745937.0,65601.0,745937.0
2016-06-15,118110.0,740280.0,145688.0,740280.0,67156.0,740280.0
2016-06-16,117461.0,741229.0,144541.0,741229.0,66823.0,741229.0
2016-06-17,115534.0,733382.0,145088.0,733382.0,65320.0,733382.0
2016-06-20,114864.0,737086.0,147549.0,737086.0,65219.0,737086.0
2016-06-21,110818.0,737983.0,149150.0,737983.0,67270.0,737983.0
2016-06-22,106468.0,731978.0,145978.0,731978.0,67034.0,731978.0
2016-06-23,101775.0,731954.0,143264.0,731954.0,70345.0,731954.0
2016-06-24,98516.0,721669.0,136500.0,721669.0,72692.0,721669.0
2016-06-27,95061.0,710830.0,136092.0,710830.0,68707.0,710830.0
2016-06-28,89585.0,705621.0,136128.0,705621.0,68798.0,705621.0
2016-06-29,82282.0,704913.0,141247.0,704913.0,71777.0,704913.0
2016-06-30,64525.0,680304.0,138000.0,680304.0,68542.0,680304.0
2016-07-01,51435.0,672661.0,133972.0,672661.0,70429.0,672661.0
2016-07-04,45823.0,669082.0,123131.0,669082.0,75471.0,669082.0
2016-07-05,40113.0,670134.0,123795.0,670134.0,74541.0,670134.0
2016-07-06,33095.0,657700.0,111717.0,657700.0,75630.0,657700.0
2016-07-07,24995.0,657978.0,114724.0,657978.0,76393.0,657978.0
2016-07-08,20203.0,653710.0,109447.0,653710.0,72122.0,653710.0
2016-07-11,7413.0,658469.0,110067.0,658469.0,82054.0,658469.0
2016-07-12,1634.0,669805.0,110023.0,669805.0,90786.0,669805.0
2016-07-13,110259.0,687128.0,95931.0,687128.0,66884.0,687128.0
2016-07-14,103697.0,686111.0,101118.0,686111.0,65795.0,686111.0
2016-07-15,109428.0,713462.0,105718.0,713462.0,75102.0,713462.0
2016-07-18,103941.0,726633.0,113118.0,726633.0,78265.0,726633.0
2016-07-19,105442.0,743236.0,120052.0,743236.0,81817.0,743236.0
2016-07-20,101545.0,736121.0,119438.0,736121.0,77422.0,736121.0
2016-07-21,98087.0,734515.0,117928.0,734515.0,77356.0,734515.0
2016-07-22,100297.0,751897.0,123683.0,751897.0,80473.0,751897.0
2016-07-25,94469.0,752495.0,120387.0,752495.0,81949.0,752495.0
2016-07-26,92380.0,753214.0,123286.0,753214.0,78854.0,753214.0
2016-07-27,88473.0,762661.0,128538.0,762661.0,82380.0,762661.0
2016-07-28,82791.0,764342.0,129310.0,764342.0,84286.0,764342.0
2016-07-29,81106.0,773694.0,131667.0,773694.0,87215.0,773694.0
2016-08-01,77522.0,784622.0,135924.0,784622.0,86719.0,784622.0
2016-08-02,66770.0,781191.0,139755.0,781191.0,85965.0,781191.0
2016-08-03,64438.0,792116.0,146947.0,792116.0,85245.0,792116.0
2016-08-04,50988.0,802820.0,154586.0,802820.0,91378.0,802820.0
2016-08-05,46824.0,809888.0,151847.0,809888.0,97252.0,809888.0
2016-08-08,37636.0,816234.0,152858.0,816234.0,103057.0,816234.0
2016-08-09,30160.0,824291.0,153131.0,824291.0,112867.0,824291.0
2016-08-10,7969.0,823785.0,164112.0,823785.0,116378.0,823785.0
2016-08-11,3128.0,810887.0,150801.0,810887.0,117006.0,810887.0
2016-08-12,144817.0,802718.0,113601.0,802718.0,66233.0,802718.0
2016-08-15,140311.0,798983.0,113443.0,798983.0,66473.0,798983.0
2016-08-16,131032.0,795710.0,116677.0,795710.0,65949.0,795710.0
2016-08-17,129779.0,800381.0,125047.0,800381.0,64067.0,800381.0
2016-08-18,121264.0,797676.0,130558.0,797676.0,64438.0,797676.0
2016-08-19,116148.0,764156.0,129720.0,764156.0,64718.0,764156.0
2016-08-22,115869.0,796935.0,131745.0,796935.0,68445.0,796935.0
2016-08-23,111083.0,790952.0,128036.0,790952.0,69222.0,790952.0
2016-08-24,104898.0,791741.0,136448.0,791741.0,66203.0,791741.0
2016-08-25,102262.0,796604.0,140217.0,796604.0,67858.0,796604.0
2016-08-26,101743.0,802455.0,143312.0,802455.0,70184.0,802455.0
2016-08-29,100093.0,801730.0,144497.0,801730.0,70029.0,801730.0
2016-08-30,92502.0,802710.0,149531.0,802710.0,72045.0,802710.0
2016-08-31,89664.0,816004.0,155525.0,816004.0,72350.0,816004.0
2016-09-01,82881.0,820915.0,150008.0,820915.0,75479.0,820915.0
2016-09-02,77797.0,822707.0,149443.0,822707.0,77144.0,822707.0
2016-09-05,67217.0,812870.0,149963.0,812870.0,76481.0,812870.0
2016-09-06,55130.0,805599.0,151973.0,805599.0,76795.0,805599.0
2016-09-07,45235.0,801141.0,152264.0,801141.0,78596.0,801141.0
2016-09-08,31686.0,796287.0,152182.0,796287.0,83980.0,796287.0
2016-09-09,4732.0,777620.0,152820.0,777620.0,87662.0,777620.0
2016-09-12,672.0,781201.0,148333.0,781201.0,90653.0,781201.0
2016-09-13,134639.0,787264.0,94450.0,787264.0,154067.0,787264.0
2016-09-14,136554.0,803527.0,103409.0,803527.0,153631.0,803527.0
2016-09-15,137516.0,819858.0,102155.0,819858.0,163024.0,819858.0
2016-09-16,143364.0,832780.0,107331.0,832780.0,165649.0,832780.0
2016-09-19,139905.0,840852.0,114668.0,840852.0,168474.0,840852.0
2016-09-20,137980.0,849078.0,118348.0,849078.0,168880.0,849078.0
2016-09-21,130106.0,845422.0,117667.0,845422.0,172320.0,845422.0
2016-09-22,128501.0,855802.0,117988.0,855802.0,180946.0,855802.0
2016-09-23,122223.0,871340.0,127490.0,871340.0,188926.0,871340.0
2016-09-26,115743.0,883888.0,139524.0,883888.0,192064.0,883888.0
2016-09-27,114234.0,904784.0,147287.0,904784.0,199619.0,904784.0
2016-09-28,105922.0,910516.0,147159.0,910516.0,202790.0,910516.0
2016-09-29,95666.0,915048.0,150465.0,915048.0,206389.0,915048.0
2016-09-30,84845.0,899672.0,148920.0,899672.0,202748.0,899672.0
2016-10-03,79879.0,901546.0,146962.0,901546.0,206707.0,901546.0
2016-10-04,72995.0,898573.0,149264.0,898573.0,205578.0,898573.0
2016-10-05,66266.0,896730.0,155739.0,896730.0,197345.0,896730.0
2016-10-06,64076.0,905569.0,157895.0,905569.0,198907.0,905569.0
2016-10-07,52883.0,912569.0,164546.0,912569.0,202052.0,912569.0
2016-10-10,35408.0,915220.0,173089.0,915220.0,204398.0,915220.0
2016-10-11,10063.0,908181.0,179367.0,908181.0,210623.0,908181.0
