,XB1,XB2,XB3,XB1 R:02_0_D,XB2 R:02_0_D,XB3 R:02_0_D,.RBCOMN,.RBCOML,.RBCOMS,.RBMMN,.RBMML,.RBMMS
2018-04-18,206.83,207.42,207.15,-0.32,26.59,11.01,,,,,,
2018-04-19,207.74,208.28,208.07,0.59,27.45,11.93,,,,,,
2018-04-20,209.59,209.96,209.63,2.44,29.13,13.49,,,,,,
2018-04-23,212.37,212.67,212.1,5.22,31.84,15.96,,,,,,
2018-04-24,209.49,209.96,209.45,2.34,29.13,13.31,-154470.0,96764.0,251234.0,87051.0,177969.0,90918.0
2018-04-25,208.97,209.49,209.26,1.82,28.66,13.12,,,,,,
2018-04-26,211.23,211.66,211.23,4.08,30.83,15.09,,,,,,
2018-04-27,212.69,212.79,212.11,5.54,31.96,15.97,,,,,,
2018-04-30,212.92,213.08,212.68,5.83,32.53,16.78,,,,,,
2018-05-01,208.76,208.57,207.33,1.51,28.42,12.84,-154112.0,90878.0,244990.0,84634.0,179805.0,95171.0
2018-05-02,207.98,208.03,207.07,0.73,27.88,12.58,,,,,,
2018-05-03,208.75,208.75,207.78,1.5,28.6,13.29,,,,,,
2018-05-04,211.4,211.56,210.75,4.15,31.41,16.26,,,,,,
2018-05-07,213.4,213.79,213.13,6.15,33.64,18.64,,,,,,
2018-05-08,211.14,211.35,210.58,3.89,31.2,16.09,-159065.0,99271.0,258336.0,86633.0,180250.0,93617.0
2018-05-09,216.73,216.78,215.98,9.48,36.63,21.49,,,,,,
2018-05-10,218.9,218.7,217.78,11.65,38.55,23.29,,,,,,
2018-05-11,218.88,218.56,217.56,11.63,38.41,23.07,,,,,,
2018-05-14,220.02,219.95,219.11,12.77,39.8,24.62,,,,,,
2018-05-15,220.48,220.45,219.67,13.23,40.3,25.18,-169741.0,93381.0,263122.0,98173.0,190145.0,91972.0
2018-05-16,224.99,224.55,223.3,17.74,44.4,28.81,,,,,,
2018-05-17,224.31,223.94,222.81,17.06,43.79,28.32,,,,,,
2018-05-18,223.33,223.03,221.93,16.08,42.88,27.44,,,,,,
2018-05-21,225.65,225.24,224.21,18.4,45.09,29.72,,,,,,
2018-05-22,227.02,226.36,225.19,19.77,46.21,30.7,-174838.0,105972.0,280810.0,110651.0,196367.0,85716.0
2018-05-23,226.01,225.47,224.39,18.76,45.32,29.9,,,,,,
2018-05-24,223.38,222.82,221.77,16.13,42.67,27.28,,,,,,
2018-05-25,218.14,217.43,216.43,10.89,37.28,21.94,,,,,,
2018-05-29,214.41,213.71,212.8,7.16,33.56,18.31,-173162.0,98788.0,271950.0,105123.0,186793.0,81670.0
2018-05-30,218.42,217.24,216.4,10.69,37.16,22.04,,,,,,
2018-05-31,216.03,216.05,215.28,9.5,36.04,21.19,,,,,,
2018-06-01,214.34,213.53,212.06,7.79,34.29,19.25,,,,,,
2018-06-04,212.24,211.16,209.38,5.69,31.92,16.57,,,,,,
2018-06-05,210.62,209.75,208.13,4.07,30.51,15.32,-162932.0,106450.0,269382.0,95333.0,167259.0,71926.0
2018-06-06,207.0,206.33,205.02,0.45,27.09,12.21,,,,,,
2018-06-07,211.48,210.42,208.84,4.93,31.18,16.03,,,,,,
2018-06-08,211.53,210.35,208.74,4.98,31.11,15.93,,,,,,
2018-06-11,210.49,209.31,207.68,3.94,30.07,14.87,,,,,,
2018-06-12,208.99,207.89,206.28,2.44,28.65,13.47,-158337.0,111473.0,269810.0,87120.0,150374.0,63254.0
2018-06-13,212.52,211.09,209.16,5.97,31.85,16.35,,,,,,
2018-06-14,209.1,207.98,206.24,2.55,28.74,13.43,,,,,,
2018-06-15,202.32,201.14,199.44,-4.23,21.9,6.63,,,,,,
2018-06-18,205.46,204.4,202.75,-1.09,25.16,9.94,,,,,,
2018-06-19,203.79,202.71,201.1,-2.76,23.47,8.29,-156860.0,113102.0,269962.0,98633.0,152336.0,53703.0
2018-06-20,202.35,201.12,199.48,-4.2,21.88,6.67,,,,,,
2018-06-21,201.23,199.6,197.71,-5.32,20.36,4.9,,,,,,
2018-06-22,207.05,205.39,203.48,0.5,26.15,10.67,,,,,,
2018-06-25,205.15,203.39,201.51,-1.4,24.15,8.7,,,,,,
2018-06-26,207.46,205.67,203.96,0.91,26.43,11.15,-154996.0,111736.0,266732.0,96490.0,147514.0,51024.0
2018-06-27,213.36,211.03,209.02,6.81,31.79,16.21,,,,,,
2018-06-28,213.29,210.55,208.73,6.33,31.5,16.03,,,,,,
2018-06-29,217.91,215.12,213.21,10.9,35.98,20.33,,,,,,
2018-07-02,210.48,208.62,197.37,6.26,31.39,15.8,,,,,,
2018-07-03,211.76,209.85,198.6,7.54,32.62,17.03,-154031.0,108782.0,262813.0,98033.0,149182.0,51149.0
2018-07-05,212.93,210.65,199.25,8.71,33.42,17.68,,,,,,
2018-07-06,210.85,208.93,197.88,6.63,31.7,16.31,,,,,,
2018-07-09,214.85,212.64,201.25,10.63,35.41,19.68,,,,,,
2018-07-10,216.03,213.96,202.85,11.81,36.73,21.28,-157066.0,108965.0,266031.0,102466.0,155304.0,52838.0
2018-07-11,206.14,203.76,192.39,1.92,26.53,10.82,,,,,,
2018-07-12,207.17,204.68,193.4,2.95,27.45,11.83,,,,,,
2018-07-13,210.67,207.62,196.17,6.45,30.39,14.6,,,,,,
2018-07-16,200.22,197.57,186.38,-4.0,20.34,4.81,,,,,,
2018-07-17,202.61,199.72,188.31,-1.61,22.49,6.74,-149402.0,106451.0,255853.0,97723.0,147604.0,49881.0
2018-07-18,204.44,201.59,190.22,0.22,24.36,8.65,,,,,,
2018-07-19,204.35,201.35,190.01,0.13,24.12,8.44,,,,,,
2018-07-20,206.9,203.43,191.76,2.68,26.2,10.19,,,,,,
2018-07-23,209.14,205.28,193.49,4.92,28.05,11.92,,,,,,
2018-07-24,209.56,205.87,194.32,5.34,28.64,12.75,-151594.0,105889.0,257483.0,100902.0,152344.0,51442.0
2018-07-25,212.31,208.51,197.03,8.09,31.28,15.46,,,,,,
2018-07-26,216.23,211.66,199.97,12.01,34.43,18.4,,,,,,
2018-07-27,216.19,211.28,199.28,11.97,34.05,17.71,,,,,,
2018-07-30,216.03,211.32,199.6,12.01,34.37,18.34,,,,,,
2018-07-31,212.91,208.05,196.6,8.74,31.37,15.35,-161138.0,127217.0,288355.0,112191.0,165464.0,53273.0
2018-08-01,204.51,192.83,189.98,5.2,27.6,11.51,,,,,,
2018-08-02,206.81,194.87,192.05,7.5,29.64,13.58,,,,,,
2018-08-03,206.55,194.51,191.72,7.24,29.28,13.25,,,,,,
2018-08-06,206.51,194.69,192.03,7.2,29.46,13.56,,,,,,
2018-08-07,210.4,198.27,195.44,11.09,33.04,16.97,-162472.0,136273.0,298745.0,110810.0,165672.0,54862.0
2018-08-08,201.95,190.8,188.39,2.64,25.57,9.92,,,,,,
2018-08-09,199.99,189.26,186.83,0.68,24.03,8.36,,,,,,
2018-08-10,203.92,192.74,189.96,4.61,27.51,11.49,,,,,,
2018-08-13,201.47,190.82,188.19,2.16,25.59,9.72,,,,,,
2018-08-14,203.41,192.49,189.69,4.1,27.26,11.22,-158588.0,149821.0,308409.0,105414.0,155200.0,49786.0
2018-08-15,199.74,188.97,186.02,0.43,23.74,7.55,,,,,,
2018-08-16,198.74,188.53,185.82,-0.57,23.3,7.35,,,,,,
2018-08-17,198.09,188.41,185.88,-1.22,23.18,7.41,,,,,,
2018-08-20,201.51,191.09,188.2,2.2,25.86,9.73,,,,,,
2018-08-21,201.79,191.1,188.48,2.48,25.87,10.01,-152864.0,138823.0,291687.0,102288.0,145237.0,42949.0
2018-08-22,206.8,196.06,193.49,7.49,30.83,15.02,,,,,,
2018-08-23,205.92,195.51,193.24,6.61,30.28,14.77,,,,,,
2018-08-24,207.79,197.53,195.31,8.48,32.3,16.84,,,,,,
2018-08-27,208.96,198.67,196.57,9.65,33.44,18.1,,,,,,
2018-08-28,207.87,197.51,195.53,8.56,32.28,17.06,-162060.0,125433.0,287493.0,108336.0,150029.0,41693.0
2018-08-29,210.6,199.98,198.05,11.29,34.75,19.58,,,,,,
2018-08-30,214.35,200.9,198.93,12.21,35.63,20.49,,,,,,
2018-08-31,214.37,199.7,197.79,11.01,34.49,19.47,,,,,,
2018-09-04,199.42,197.88,196.58,10.73,34.58,19.71,-157220.0,121736.0,278956.0,103895.0,148126.0,44231.0
2018-09-05,196.48,195.24,194.03,7.79,31.94,17.16,,,,,,
2018-09-06,195.1,193.75,192.47,6.41,30.45,15.6,,,,,,
2018-09-07,197.0,195.01,193.44,8.31,31.71,16.57,,,,,,
2018-09-10,195.92,194.43,193.16,7.23,31.13,16.29,,,,,,
2018-09-11,201.42,199.43,197.84,12.73,36.13,20.97,-152042.0,117574.0,269616.0,98403.0,139538.0,41135.0
2018-09-12,203.48,201.55,200.03,14.79,38.25,23.16,,,,,,
2018-09-13,199.29,197.64,196.22,10.6,34.34,19.35,,,,,,
2018-09-14,197.02,195.91,194.73,8.33,32.61,17.86,,,,,,
2018-09-17,197.68,196.46,195.13,8.99,33.16,18.26,,,,,,
2018-09-18,200.49,199.27,197.91,11.8,35.97,21.04,-156459.0,113887.0,270346.0,105330.0,142299.0,36969.0
2018-09-19,202.07,200.85,199.47,13.38,37.55,22.6,,,,,,
2018-09-20,201.46,200.13,198.56,12.77,36.83,21.69,,,,,,
2018-09-21,201.71,200.21,198.6,13.02,36.91,21.73,,,,,,
2018-09-24,205.47,204.21,202.9,16.78,40.91,26.03,,,,,,
2018-09-25,206.77,205.55,204.35,18.08,42.25,27.48,-163541.0,99265.0,262806.0,113819.0,151951.0,38132.0
2018-09-26,205.85,204.62,203.36,17.16,41.32,26.49,,,,,,
2018-09-27,208.24,206.89,205.52,19.43,43.48,28.57,,,,,,
2018-09-28,210.12,208.57,207.57,21.11,45.53,30.8,,,,,,
2018-10-01,212.75,212.08,212.13,25.29,50.04,35.52,,,,,,
2018-10-02,212.69,212.0,211.95,25.23,49.96,35.34,-163538.0,90111.0,253649.0,114862.0,157075.0,42213.0
2018-10-03,213.78,213.51,213.61,26.32,51.47,37.0,,,,,,
2018-10-04,210.04,209.65,209.71,22.58,47.61,33.1,,,,,,
2018-10-05,208.61,208.26,208.34,21.15,46.22,31.73,,,,,,
2018-10-08,209.37,208.51,208.28,21.91,46.47,31.67,,,,,,
2018-10-09,207.74,207.52,207.72,20.28,45.48,31.11,-158659.0,97688.0,256347.0,111201.0,159532.0,48331.0
2018-10-10,202.04,201.87,202.2,14.58,39.83,25.59,,,,,,
2018-10-11,193.27,193.14,193.47,5.81,31.1,16.86,,,,,,
2018-10-12,194.2,194.04,194.26,6.74,32.0,17.65,,,,,,
2018-10-15,194.43,194.31,194.58,6.97,32.27,17.97,,,,,,
2018-10-16,197.73,197.38,197.49,10.27,35.34,20.88,-144276.0,91219.0,235495.0,101424.0,146422.0,44998.0
2018-10-17,191.87,191.65,192.02,4.41,29.61,15.41,,,,,,
2018-10-18,189.11,188.8,189.27,1.65,26.76,12.66,,,,,,
2018-10-19,191.39,191.02,191.39,3.93,28.98,14.78,,,,,,
2018-10-22,190.67,190.5,190.97,3.21,28.46,14.36,,,,,,
2018-10-23,183.68,183.44,183.68,-3.78,21.4,7.07,-136591.0,99084.0,235675.0,93673.0,141547.0,47874.0
2018-10-24,182.23,181.93,182.11,-5.23,19.89,5.5,,,,,,
2018-10-25,181.29,181.04,181.42,-6.17,19.0,4.81,,,,,,
2018-10-26,181.5,181.2,181.45,-5.96,19.16,4.84,,,,,,
2018-10-29,182.49,182.09,182.22,-4.97,20.05,5.61,,,,,,
2018-10-30,180.59,180.23,180.24,-6.83,18.07,3.51,-129620.0,92784.0,222404.0,89086.0,138344.0,49258.0
2018-10-31,176.8,175.14,175.23,-11.92,13.06,-1.3,,,,,,
2018-11-01,171.65,171.45,172.42,-15.41,9.28,-5.15,,,,,,
2018-11-02,170.83,170.57,171.6,-16.23,8.4,-5.97,,,,,,
2018-11-05,169.19,168.97,170.14,-17.87,6.8,-7.43,,,,,,
2018-11-06,169.4,168.69,169.62,-17.66,6.52,-7.95,-125974.0,99843.0,225817.0,86813.0,137613.0,50800.0
2018-11-07,164.74,163.99,165.11,-22.32,1.82,-12.46,,,,,,
2018-11-08,164.43,163.58,164.41,-22.63,1.41,-13.16,,,,,,
2018-11-09,162.14,161.3,161.93,-24.92,-0.87,-15.64,,,,,,
2018-11-12,163.67,162.69,163.01,-23.39,0.52,-14.56,,,,,,
2018-11-13,154.27,153.17,153.48,-32.79,-9.0,-24.09,-116466.0,108107.0,224573.0,79465.0,136882.0,57417.0
2018-11-14,156.06,154.72,155.09,-31.0,-7.45,-22.48,,,,,,
2018-11-15,155.66,154.64,155.2,-31.4,-7.53,-22.37,,,,,,
2018-11-16,157.7,156.82,157.44,-29.36,-5.35,-20.13,,,,,,
2018-11-19,158.29,157.17,157.79,-28.77,-5.0,-19.78,,,,,,
2018-11-20,149.59,147.92,148.08,-37.47,-14.25,-29.49,-113548.0,106609.0,220157.0,77496.0,132145.0,54649.0
2018-11-21,151.07,149.43,149.74,-35.99,-12.74,-27.83,,,,,,
2018-11-23,139.13,137.6,137.94,-47.93,-24.57,-39.63,,,,,,
2018-11-26,144.26,142.32,142.62,-42.8,-19.85,-34.95,,,,,,
2018-11-27,142.08,140.4,140.99,-44.98,-21.77,-36.58,-114047.0,101768.0,215815.0,76410.0,128495.0,52085.0
2018-11-28,139.79,137.84,138.33,-47.27,-24.33,-39.24,,,,,,
2018-11-29,145.47,142.99,143.22,-42.12,-19.44,-34.65,,,,,,
2018-11-30,144.13,140.19,140.52,-44.92,-22.14,-37.32,,,,,,
2018-12-03,143.14,143.82,146.05,-41.97,-18.84,-33.85,,,,,,
2018-12-04,144.34,144.92,147.01,-40.77,-17.74,-32.89,-109370.0,107343.0,216713.0,73127.0,128392.0,55265.0
2018-12-05,144.56,144.91,146.78,-40.55,-17.75,-33.12,,,,,,
2018-12-06,143.34,143.33,145.13,-41.77,-19.33,-34.77,,,,,,
2018-12-07,148.58,148.45,150.1,-36.53,-14.21,-29.8,,,,,,
2018-12-10,141.89,141.9,143.67,-43.22,-20.76,-36.23,,,,,,
2018-12-11,143.98,143.79,145.42,-41.13,-18.87,-34.48,-111594.0,106547.0,218141.0,77269.0,131278.0,54009.0
2018-12-12,142.04,142.26,144.09,-43.07,-20.4,-35.81,,,,,,
2018-12-13,147.82,147.99,149.67,-37.29,-14.67,-30.23,,,,,,
2018-12-14,143.43,143.81,145.65,-41.68,-18.85,-34.25,,,,,,
2018-12-17,141.04,141.28,143.15,-44.07,-21.38,-36.75,,,,,,
2018-12-18,135.05,134.56,136.16,-50.06,-28.1,-43.74,-115846.0,111219.0,227065.0,79307.0,132632.0,53325.0
2018-12-19,138.63,137.31,138.71,-46.48,-25.35,-41.19,,,,,,
2018-12-20,132.24,130.79,132.35,-52.87,-31.87,-47.55,,,,,,
2018-12-21,131.83,130.61,131.93,-53.28,-32.05,-47.97,,,,,,
2018-12-24,124.88,123.89,125.11,-60.23,-38.77,-54.79,,,,,,
2018-12-25,,,,,,,-119093.0,110303.0,229396.0,81361.0,132099.0,50738.0
2018-12-26,133.04,131.99,133.19,-52.07,-30.67,-46.71,,,,,,
2018-12-27,130.4,128.5,129.18,-54.71,-34.16,-50.72,,,,,,
2018-12-28,132.62,130.14,130.96,-52.49,-32.52,-48.94,,,,,,
2018-12-31,132.37,130.21,131.2,-52.42,-32.28,-48.66,,,,,,
2019-01-01,,,,,,,-120934.0,102113.0,223047.0,82192.0,135023.0,52831.0
2019-01-02,132.56,133.47,151.52,-50.07,-30.01,-46.29,,,,,,
2019-01-03,134.95,135.87,154.13,-47.68,-27.61,-43.68,,,,,,
2019-01-04,134.78,136.18,155.29,-47.85,-27.3,-42.52,,,,,,
2019-01-07,134.08,135.41,154.68,-48.55,-28.07,-43.13,,,,,,
2019-01-08,136.26,137.5,156.74,-46.37,-25.98,-41.07,-124525.0,112717.0,237242.0,83208.0,133206.0,49998.0
2019-01-09,142.54,143.86,163.26,-40.09,-19.62,-34.55,,,,,,
2019-01-10,143.07,144.56,164.14,-39.56,-18.92,-33.67,,,,,,
2019-01-11,140.07,141.81,161.62,-42.56,-21.67,-36.19,,,,,,
2019-01-14,136.38,138.18,157.96,-46.25,-25.3,-39.85,,,,,,
2019-01-15,141.14,142.73,162.02,-41.49,-20.75,-35.79,-124043.0,130194.0,254237.0,88985.0,132494.0,43509.0
2019-01-16,141.59,143.28,162.74,-41.04,-20.2,-35.07,,,,,,
2019-01-17,143.0,144.32,163.36,-39.63,-19.16,-34.45,,,,,,
2019-01-18,145.28,146.58,165.84,-37.35,-16.9,-31.97,,,,,,
2019-01-22,140.15,141.58,161.27,-42.48,-21.9,-36.54,-119207.0,135988.0,255195.0,83203.0,129373.0,46170.0
2019-01-23,138.57,140.17,160.26,-44.06,-23.31,-37.55,,,,,,
2019-01-24,138.76,140.35,160.86,-43.87,-23.13,-36.95,,,,,,
2019-01-25,138.94,140.47,161.21,-43.69,-23.01,-36.6,,,,,,
2019-01-28,133.31,135.18,156.14,-49.32,-28.3,-41.67,,,,,,
2019-01-29,135.09,137.22,158.54,-47.54,-26.26,-39.27,-120280.0,122887.0,243167.0,80123.0,128762.0,48639.0
2019-01-30,138.23,140.26,160.84,-44.5,-23.96,-37.2,,,,,,
2019-01-31,136.27,137.76,158.24,-47.0,-26.56,-39.84,,,,,,
2019-02-01,143.69,163.48,165.04,-41.07,-21.32,-34.72,,,,,,
2019-02-04,143.23,162.0,163.74,-41.53,-22.8,-36.02,,,,,,
2019-02-05,142.59,161.11,162.82,-42.17,-23.69,-36.94,-123143.0,120156.0,243299.0,83583.0,128653.0,45070.0
2019-02-06,145.91,163.8,165.38,-38.85,-21.0,-34.38,,,,,,
2019-02-07,142.58,160.84,162.4,-42.18,-23.96,-37.36,,,,,,
2019-02-08,144.64,162.48,163.87,-40.12,-22.32,-35.89,,,,,,
2019-02-11,141.92,160.31,162.01,-42.84,-24.49,-37.75,,,,,,
2019-02-12,142.72,161.74,163.48,-42.04,-23.06,-36.28,-130393.0,113492.0,243885.0,87330.0,130361.0,43031.0
2019-02-13,146.51,165.18,166.87,-38.25,-19.62,-32.89,,,,,,
2019-02-14,150.85,168.38,169.82,-33.91,-16.42,-29.94,,,,,,
2019-02-15,157.29,173.82,175.22,-27.47,-10.98,-24.54,,,,,,
2019-02-19,156.38,173.59,175.09,-28.38,-11.21,-24.67,-135751.0,102542.0,238293.0,92275.0,132328.0,40053.0
2019-02-20,159.81,176.44,177.85,-24.95,-8.36,-21.91,,,,,,
2019-02-21,161.44,176.78,178.15,-23.32,-8.02,-21.61,,,,,,
2019-02-22,161.12,176.69,178.21,-23.64,-8.11,-21.55,,,,,,
2019-02-25,154.52,170.37,171.97,-30.24,-14.43,-27.79,,,,,,
2019-02-26,158.63,172.43,173.91,-26.13,-12.37,-25.85,-137122.0,98184.0,235306.0,95150.0,136709.0,41559.0
2019-02-27,163.4,176.06,177.39,-22.5,-8.89,-22.52,,,,,,
2019-02-28,162.93,175.23,176.58,-23.33,-9.7,-23.27,,,,,,
2019-03-01,173.03,174.38,174.75,-25.53,-11.9,-25.44,,,,,,
2019-03-04,174.9,176.15,176.51,-23.66,-10.13,-23.68,,,,,,
2019-03-05,176.74,177.82,178.06,-21.82,-8.46,-22.13,-128656.0,101148.0,229804.0,85933.0,129299.0,43366.0
2019-03-06,178.9,179.53,179.58,-19.66,-6.75,-20.61,,,,,,
2019-03-07,180.54,181.0,181.01,-18.02,-5.28,-19.18,,,,,,
2019-03-08,180.17,180.04,179.79,-18.39,-6.24,-20.4,,,,,,
2019-03-11,182.6,182.02,181.55,-15.96,-4.26,-18.64,,,,,,
2019-03-12,181.55,181.18,180.93,-17.01,-5.1,-19.26,-130013.0,110093.0,240106.0,86548.0,133093.0,46545.0
2019-03-13,185.68,184.88,184.21,-12.88,-1.4,-15.98,,,,,,
2019-03-14,184.95,184.07,183.24,-13.61,-2.21,-16.95,,,,,,
2019-03-15,185.77,184.54,183.58,-12.79,-1.74,-16.61,,,,,,
2019-03-18,188.28,186.63,185.36,-10.28,0.35,-14.83,,,,,,
2019-03-19,189.31,187.46,186.17,-9.25,1.18,-14.02,-131581.0,118774.0,250355.0,85990.0,138842.0,52852.0
2019-03-20,191.66,189.73,188.39,-6.9,3.45,-11.8,,,,,,
2019-03-21,192.03,189.41,187.71,-6.53,3.13,-12.48,,,,,,
2019-03-22,192.59,189.01,186.95,-5.97,2.73,-13.24,,,,,,
2019-03-25,193.79,188.93,186.89,-4.77,2.65,-13.3,,,,,,
2019-03-26,195.57,190.6,188.45,-2.99,4.32,-11.74,-133640.0,120779.0,254419.0,88950.0,142860.0,53910.0
2019-03-27,189.55,187.33,185.85,-9.01,1.05,-14.34,,,,,,
2019-03-28,187.99,186.39,184.91,-9.95,0.11,-15.37,,,,,,
2019-03-29,189.56,188.25,186.8,-8.09,2.0,-13.47,,,,,,
2019-04-01,189.89,188.79,187.45,-6.45,3.99,-11.22,,,,,,
2019-04-02,192.85,191.29,189.55,-3.49,6.49,-9.12,-136013.0,121851.0,257864.0,87366.0,142641.0,55275.0
2019-04-03,195.12,193.1,191.1,-1.22,8.3,-7.57,,,,,,
2019-04-04,193.99,192.19,190.33,-2.35,7.39,-8.34,,,,,,
2019-04-05,196.87,194.77,192.84,0.53,9.97,-5.83,,,,,,
2019-04-08,198.8,196.43,194.36,2.46,11.63,-4.31,,,,,,
2019-04-09,199.9,196.99,194.68,3.56,12.19,-3.99,-137536.0,128422.0,265958.0,90478.0,148074.0,57596.0
2019-04-10,206.92,202.97,200.09,10.58,18.17,1.42,,,,,,
2019-04-11,203.09,200.22,197.8,6.75,15.42,-0.87,,,,,,
2019-04-12,203.7,201.23,198.97,7.36,16.43,0.3,,,,,,
2019-04-15,201.18,199.11,197.11,4.84,14.31,-1.56,,,,,,
2019-04-16,203.17,200.81,198.56,6.83,16.01,-0.11,-142768.0,131938.0,274706.0,99522.0,159276.0,59754.0
2019-04-17,204.18,201.11,198.6,7.84,16.31,-0.07,,,,,,
2019-04-18,207.22,203.25,200.45,10.88,18.45,1.78,,,,,,
2019-04-22,212.98,207.65,204.44,16.64,22.85,5.77,,,,,,
2019-04-23,213.16,208.2,205.05,16.82,23.4,6.38,-141914.0,120646.0,262560.0,98956.0,157459.0,58503.0
2019-04-24,212.85,207.46,204.38,16.51,22.66,5.71,,,,,,
2019-04-25,213.21,207.82,204.63,16.87,23.02,5.96,,,,,,
2019-04-26,210.06,204.63,201.4,13.72,19.83,2.73,,,,,,
2019-04-29,208.28,202.94,199.96,12.03,18.39,1.56,,,,,,
2019-04-30,212.32,206.68,203.32,15.77,21.75,4.6,-146052.0,111503.0,257555.0,99585.0,159908.0,60323.0
2019-05-01,206.42,203.06,199.7,15.51,21.49,4.34,,,,,,
2019-05-02,201.83,198.44,195.1,10.92,16.87,-0.26,,,,,,
2019-05-03,202.65,199.21,195.81,11.74,17.64,0.45,,,,,,
2019-05-06,199.66,197.02,194.2,8.75,15.45,-1.16,,,,,,
2019-05-07,194.87,192.07,189.31,3.96,10.5,-6.05,-131582.0,106430.0,238012.0,89291.0,151226.0,61935.0
2019-05-08,197.5,194.32,191.43,6.59,12.75,-3.93,,,,,,
2019-05-09,197.54,194.36,191.36,6.63,12.79,-4.0,,,,,,
2019-05-10,198.91,195.46,192.33,8.0,13.89,-3.03,,,,,,
2019-05-13,196.37,193.33,190.41,5.46,11.76,-4.95,,,,,,
2019-05-14,197.67,195.0,192.27,6.76,13.43,-3.09,-135527.0,109611.0,245138.0,93084.0,151439.0,58355.0
2019-05-15,201.27,198.22,195.11,10.36,16.65,-0.25,,,,,,
2019-05-16,206.18,202.8,198.99,15.27,21.23,3.63,,,,,,
2019-05-17,204.73,201.82,198.08,13.82,20.25,2.72,,,,,,
2019-05-20,200.99,198.49,195.45,10.08,16.92,0.09,,,,,,
2019-05-21,201.93,199.73,196.55,11.02,18.16,1.19,-133746.0,114273.0,248019.0,89928.0,145996.0,56068.0
2019-05-22,199.12,196.75,193.56,8.21,15.18,-1.8,,,,,,
2019-05-23,191.33,189.1,185.62,0.42,7.53,-9.74,,,,,,
2019-05-24,193.45,191.32,187.83,2.54,9.75,-7.53,,,,,,
2019-05-28,195.67,193.6,190.2,4.76,12.03,-5.16,-124203.0,111292.0,235495.0,80849.0,136124.0,55275.0
2019-05-29,194.52,192.02,188.7,3.61,10.45,-6.66,,,,,,
2019-05-30,187.86,185.42,182.15,-2.99,3.9,-13.19,,,,,,
2019-05-31,180.2,177.14,173.92,-11.27,-4.33,-21.36,,,,,,
2019-06-03,174.13,170.98,167.88,-14.28,-7.27,-24.18,,,,,,
2019-06-04,172.42,169.75,166.93,-15.99,-8.5,-25.13,-122115.0,96386.0,218501.0,77862.0,130335.0,52473.0
2019-06-05,169.28,166.4,163.41,-19.13,-11.85,-28.65,,,,,,
2019-06-06,170.76,167.92,165.01,-17.65,-10.33,-27.05,,,,,,
2019-06-07,173.89,171.14,168.36,-14.52,-7.11,-23.7,,,,,,
2019-06-10,173.03,170.26,167.36,-15.38,-7.99,-24.7,,,,,,
2019-06-11,175.63,172.46,169.18,-12.78,-5.79,-22.88,-112603.0,102305.0,214908.0,73997.0,124516.0,50519.0
2019-06-12,168.61,166.0,163.03,-19.8,-12.25,-29.03,,,,,,
2019-06-13,171.99,169.46,166.45,-16.42,-8.79,-25.61,,,,,,
2019-06-14,173.25,170.71,167.57,-15.16,-7.54,-24.49,,,,,,
2019-06-17,169.08,166.96,164.21,-19.33,-11.29,-27.85,,,,,,
2019-06-18,172.14,170.0,167.17,-16.27,-8.25,-24.89,-110788.0,94441.0,205229.0,75043.0,123331.0,48288.0
2019-06-19,173.55,170.96,167.86,-14.86,-7.29,-24.2,,,,,,
2019-06-20,178.63,176.22,173.46,-9.78,-2.03,-18.6,,,,,,
2019-06-21,185.61,181.61,177.9,-2.8,3.36,-14.16,,,,,,
2019-06-24,185.49,181.72,177.98,-2.92,3.47,-14.08,,,,,,
2019-06-25,187.72,184.36,180.51,-0.69,6.11,-11.55,-119519.0,99108.0,218627.0,85103.0,134616.0,49513.0
2019-06-26,197.04,193.1,188.26,8.63,14.85,-3.8,,,,,,
2019-06-27,194.66,191.49,187.07,7.02,13.66,-4.36,,,,,,
2019-06-28,194.25,189.66,185.41,5.19,12.0,-6.01,,,,,,
2019-07-01,193.05,188.15,172.06,8.58,14.74,-3.75,,,,,,
2019-07-02,187.03,182.13,166.11,2.56,8.72,-9.7,-117623.0,96160.0,213783.0,81657.0,139285.0,57628.0
2019-07-03,191.67,186.37,170.07,7.2,12.96,-5.74,,,,,,
2019-07-05,192.95,187.5,170.7,8.48,14.09,-5.11,,,,,,
2019-07-08,190.13,185.34,169.43,5.66,11.93,-6.38,,,,,,
2019-07-09,192.69,187.46,171.1,8.22,14.05,-4.71,-113398.0,99216.0,212614.0,79839.0,140517.0,60678.0
2019-07-10,200.52,194.68,177.83,16.05,21.27,2.02,,,,,,
2019-07-11,198.95,193.35,176.62,14.48,19.94,0.81,,,,,,
2019-07-12,197.7,192.61,176.3,13.23,19.2,0.49,,,,,,
2019-07-15,193.03,188.67,173.18,8.56,15.26,-2.63,,,,,,
2019-07-16,189.18,184.48,168.89,4.71,11.07,-6.92,-119891.0,102191.0,222082.0,83353.0,145621.0,62268.0
2019-07-17,187.87,183.17,167.33,3.4,9.76,-8.48,,,,,,
2019-07-18,183.42,178.62,162.64,-1.05,5.21,-13.17,,,,,,
2019-07-19,184.05,179.52,163.66,-0.42,6.11,-12.15,,,,,,
2019-07-22,182.79,178.82,163.66,-1.68,5.41,-12.15,,,,,,
2019-07-23,186.05,181.4,165.79,1.58,7.99,-10.02,-113792.0,117573.0,231365.0,77482.0,135985.0,58503.0
