,QS1 Comdty ,QS2 Comdty ,QS3 Comdty ,S:QSQS 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2017-12-18,45987.0,34019.0,18696.0,8624.0
2017-12-19,46111.0,40465.0,17958.0,12605.0
2017-12-20,47754.0,44051.0,22262.0,10665.0
2017-12-21,51142.0,50569.0,16432.0,25828.0
2017-12-22,31368.0,38520.0,20434.0,10346.0
2017-12-26,22935.0,34559.0,22669.0,6962.0
2017-12-27,43493.0,65620.0,37933.0,17016.0
2017-12-28,42154.0,59824.0,40925.0,17862.0
2017-12-29,32479.0,57192.0,45488.0,11423.0
2018-01-02,34778.0,78913.0,47430.0,12732.0
2018-01-03,56475.0,114896.0,79761.0,30172.0
2018-01-04,37124.0,84332.0,67247.0,13112.0
2018-01-05,39878.0,84581.0,72703.0,19866.0
2018-01-08,41229.0,111154.0,92855.0,23761.0
2018-01-09,41131.0,109416.0,92204.0,21068.0
2018-01-10,48111.0,135852.0,96293.0,36721.0
2018-01-11,8255.0,91701.0,81969.0,4357.0
2018-01-12,55356.0,45905.0,25775.0,10287.0
2018-01-15,60793.0,62353.0,27462.0,29395.0
2018-01-16,74307.0,75650.0,33684.0,29188.0
2018-01-17,101882.0,116431.0,54130.0,52680.0
2018-01-18,95080.0,108828.0,54114.0,48395.0
2018-01-19,68179.0,86315.0,48195.0,25312.0
2018-01-22,46395.0,55844.0,32889.0,9254.0
2018-01-23,58246.0,100403.0,61615.0,23244.0
2018-01-24,60727.0,114463.0,74716.0,21988.0
2018-01-25,52658.0,103403.0,64624.0,17138.0
2018-01-26,50037.0,105412.0,64371.0,18637.0
2018-01-29,46690.0,109418.0,61738.0,16654.0
2018-01-30,49526.0,98563.0,61405.0,20672.0
2018-01-31,43603.0,91316.0,55582.0,18747.0
2018-02-01,33550.0,76339.0,47819.0,10934.0
2018-02-02,52119.0,98168.0,68622.0,23490.0
2018-02-05,55938.0,120635.0,70813.0,30666.0
2018-02-06,41930.0,147409.0,111438.0,20606.0
2018-02-07,69610.0,241781.0,223516.0,43813.0
2018-02-08,35432.0,167906.0,140039.0,19213.0
2018-02-09,30977.0,180068.0,151330.0,22790.0
2018-02-12,6382.0,116938.0,110315.0,4567.0
2018-02-13,153047.0,146347.0,86100.0,65046.0
2018-02-14,141540.0,134961.0,84102.0,53037.0
2018-02-15,116032.0,106831.0,62300.0,40459.0
2018-02-16,89782.0,94238.0,51177.0,36861.0
2018-02-19,33090.0,30453.0,15506.0,7919.0
2018-02-20,47706.0,56767.0,37791.0,12781.0
2018-02-21,33623.0,45295.0,22762.0,7779.0
2018-02-22,55519.0,68655.0,31629.0,15068.0
2018-02-23,47884.0,75099.0,45795.0,14468.0
2018-02-26,51837.0,81615.0,53011.0,17344.0
2018-02-27,43850.0,79833.0,51537.0,14456.0
2018-02-28,54790.0,117552.0,83574.0,22415.0
2018-03-01,55206.0,152989.0,85780.0,25338.0
2018-03-02,42907.0,112163.0,65824.0,20426.0
2018-03-05,38529.0,96484.0,54077.0,21248.0
2018-03-06,44837.0,124273.0,86794.0,21460.0
2018-03-07,46041.0,120843.0,74239.0,28477.0
2018-03-08,30839.0,89658.0,60840.0,17090.0
2018-03-09,29694.0,106533.0,77471.0,19215.0
2018-03-12,8390.0,119878.0,104322.0,6562.0
2018-03-13,85910.0,72342.0,67215.0,24460.0
2018-03-14,90499.0,74430.0,43370.0,34806.0
2018-03-15,77667.0,78025.0,46972.0,35172.0
2018-03-16,51208.0,46931.0,32758.0,16078.0
2018-03-19,60419.0,50885.0,36389.0,14583.0
2018-03-20,76956.0,61936.0,44189.0,17490.0
2018-03-21,114384.0,117731.0,94675.0,40041.0
2018-03-22,87767.0,109375.0,68441.0,40980.0
2018-03-23,62796.0,87735.0,64895.0,21065.0
2018-03-26,56385.0,96639.0,65216.0,25052.0
2018-03-27,66516.0,92038.0,67653.0,26335.0
2018-03-28,55674.0,101436.0,73112.0,25181.0
2018-03-29,53694.0,90649.0,63691.0,24044.0
2018-04-02,15293.0,37005.0,22952.0,5339.0
2018-04-03,38185.0,97321.0,74524.0,13039.0
2018-04-04,48897.0,103742.0,80979.0,24450.0
2018-04-05,44378.0,93577.0,69937.0,20858.0
2018-04-06,42808.0,122414.0,106206.0,22611.0
2018-04-09,29978.0,91247.0,71321.0,13319.0
2018-04-10,48332.0,142002.0,124923.0,27661.0
2018-04-11,40748.0,164212.0,122716.0,29250.0
2018-04-12,9794.0,151719.0,135830.0,6906.0
2018-04-13,94233.0,94192.0,48217.0,39559.0
2018-04-16,94553.0,81558.0,38339.0,36090.0
2018-04-17,119219.0,122765.0,79072.0,49150.0
2018-04-18,100839.0,109343.0,61913.0,38792.0
2018-04-19,88066.0,94699.0,41627.0,34178.0
2018-04-20,85358.0,96074.0,39144.0,46382.0
2018-04-23,40053.0,56312.0,15961.0,15382.0
2018-04-24,52678.0,77012.0,31992.0,20885.0
2018-04-25,60724.0,80594.0,34714.0,26747.0
2018-04-26,73190.0,135155.0,80233.0,39169.0
2018-04-27,39531.0,78017.0,39351.0,19351.0
2018-04-30,67334.0,114530.0,58511.0,36433.0
2018-05-01,63823.0,107208.0,58328.0,36430.0
2018-05-02,59346.0,113311.0,45754.0,34734.0
2018-05-03,69875.0,137081.0,81409.0,49295.0
2018-05-04,41424.0,98210.0,58791.0,23921.0
2018-05-07,25011.0,79970.0,53588.0,15177.0
2018-05-08,63286.0,150875.0,102668.0,32215.0
2018-05-09,56915.0,154000.0,87219.0,40018.0
2018-05-10,16774.0,143284.0,109488.0,11113.0
2018-05-11,92564.0,72791.0,28774.0,38573.0
2018-05-14,86698.0,59368.0,20091.0,35497.0
2018-05-15,108642.0,95521.0,35732.0,51074.0
2018-05-16,88862.0,73787.0,42991.0,32712.0
2018-05-17,109567.0,92355.0,38459.0,49555.0
2018-05-18,66906.0,58783.0,24233.0,23991.0
2018-05-21,78330.0,62221.0,24322.0,35495.0
2018-05-22,58564.0,42239.0,18986.0,19492.0
2018-05-23,119291.0,121687.0,50658.0,64988.0
2018-05-24,79920.0,107355.0,59168.0,47102.0
2018-05-25,77821.0,83429.0,36159.0,30783.0
2018-05-28,24410.0,26531.0,8960.0,9387.0
2018-05-29,60761.0,73778.0,33124.0,30572.0
2018-05-30,65889.0,98517.0,50911.0,35479.0
2018-05-31,82236.0,122477.0,62878.0,45451.0
2018-06-01,65275.0,100720.0,53478.0,33411.0
2018-06-04,55635.0,91797.0,49926.0,31816.0
2018-06-05,65977.0,109871.0,56801.0,39638.0
2018-06-06,69032.0,153747.0,101623.0,45258.0
2018-06-07,38780.0,110530.0,84385.0,24235.0
2018-06-08,43699.0,103020.0,70440.0,26133.0
2018-06-11,54586.0,123721.0,72503.0,40446.0
2018-06-12,7120.0,115348.0,93311.0,6339.0
2018-06-13,100093.0,82291.0,39365.0,40162.0
2018-06-14,74992.0,68583.0,37377.0,25092.0
2018-06-15,73421.0,62050.0,27895.0,20352.0
2018-06-18,84837.0,75441.0,21942.0,33190.0
2018-06-19,43838.0,43878.0,20784.0,12937.0
2018-06-20,114084.0,110937.0,49011.0,55148.0
2018-06-21,68745.0,84663.0,46625.0,17317.0
2018-06-22,55171.0,83344.0,44467.0,16538.0
2018-06-25,65243.0,76615.0,49044.0,24559.0
2018-06-26,83040.0,114224.0,70207.0,34681.0
2018-06-27,52292.0,78589.0,43120.0,16178.0
2018-06-28,44173.0,68340.0,39921.0,14063.0
2018-06-29,40245.0,76737.0,60994.0,13671.0
2018-07-02,28725.0,56656.0,38238.0,8335.0
2018-07-03,30538.0,67364.0,41695.0,14013.0
2018-07-04,17685.0,29716.0,15571.0,7257.0
2018-07-05,44464.0,88954.0,44004.0,27390.0
2018-07-06,37530.0,91731.0,60196.0,20530.0
2018-07-09,46894.0,82800.0,57988.0,27364.0
2018-07-10,46044.0,87268.0,50192.0,26895.0
2018-07-11,52079.0,159314.0,108950.0,37158.0
2018-07-12,6987.0,112505.0,94203.0,6632.0
2018-07-13,63831.0,56425.0,30061.0,18742.0
2018-07-16,77987.0,56037.0,28023.0,21376.0
2018-07-17,53171.0,47910.0,21591.0,12013.0
2018-07-18,76149.0,73647.0,26115.0,38250.0
2018-07-19,49117.0,38835.0,14005.0,11636.0
2018-07-20,57715.0,56039.0,35273.0,24030.0
2018-07-23,65240.0,73644.0,36469.0,26497.0
2018-07-24,37683.0,50343.0,28095.0,9578.0
2018-07-25,44583.0,52401.0,27279.0,14357.0
2018-07-26,33553.0,65239.0,43508.0,5453.0
2018-07-27,43067.0,69537.0,40278.0,18611.0
2018-07-30,54287.0,68551.0,37334.0,26775.0
2018-07-31,49464.0,74282.0,52951.0,24522.0
2018-08-01,60393.0,103036.0,71271.0,28061.0
2018-08-02,34339.0,75255.0,44926.0,14341.0
2018-08-03,37168.0,77873.0,59213.0,22324.0
2018-08-06,22742.0,71610.0,59559.0,7927.0
2018-08-07,37525.0,79267.0,62136.0,19488.0
2018-08-08,46225.0,122897.0,95983.0,26371.0
2018-08-09,28980.0,95606.0,72714.0,22166.0
2018-08-10,3512.0,103303.0,89107.0,3486.0
2018-08-13,73143.0,67865.0,31318.0,23069.0
2018-08-14,81650.0,62192.0,23473.0,20357.0
2018-08-15,90738.0,82520.0,37825.0,26083.0
2018-08-16,59642.0,58378.0,32181.0,17293.0
2018-08-17,48158.0,37869.0,20932.0,6882.0
2018-08-20,99815.0,105137.0,37934.0,51204.0
2018-08-21,70813.0,73499.0,33903.0,23990.0
2018-08-22,68891.0,85569.0,32445.0,27102.0
2018-08-23,58350.0,76192.0,35413.0,24938.0
2018-08-24,61670.0,99217.0,48751.0,24026.0
2018-08-27,36463.0,41403.0,15834.0,13824.0
2018-08-28,51505.0,81914.0,40123.0,16100.0
2018-08-29,42073.0,61929.0,37292.0,8256.0
2018-08-30,32649.0,73461.0,42861.0,9001.0
2018-08-31,32522.0,62549.0,36574.0,10878.0
2018-09-03,34695.0,75948.0,46566.0,12806.0
2018-09-04,52398.0,151043.0,73697.0,27394.0
2018-09-05,33188.0,89126.0,36334.0,18579.0
2018-09-06,30566.0,100915.0,63134.0,13980.0
2018-09-07,29785.0,95543.0,58929.0,17228.0
2018-09-10,65564.0,178476.0,129921.0,44774.0
2018-09-11,37005.0,156523.0,97520.0,30117.0
2018-09-12,5638.0,131234.0,111824.0,5481.0
2018-09-13,85784.0,70594.0,55202.0,27884.0
2018-09-14,104159.0,89616.0,80449.0,41536.0
2018-09-17,104137.0,95892.0,87440.0,42028.0
2018-09-18,94329.0,70834.0,77870.0,24855.0
2018-09-19,132476.0,116607.0,67511.0,69589.0
2018-09-20,69314.0,63196.0,51258.0,22390.0
2018-09-21,75132.0,97723.0,71844.0,30225.0
2018-09-24,57059.0,74575.0,46613.0,21172.0
2018-09-25,50906.0,82611.0,67894.0,16904.0
2018-09-26,57353.0,75224.0,57844.0,23954.0
2018-09-27,47938.0,73756.0,45410.0,23786.0
2018-09-28,46547.0,75728.0,62653.0,16469.0
2018-10-01,53736.0,114252.0,97295.0,25191.0
2018-10-02,65407.0,105962.0,79664.0,38634.0
2018-10-03,45067.0,95183.0,76870.0,18896.0
2018-10-04,53910.0,102763.0,69371.0,32321.0
2018-10-05,50633.0,134257.0,121356.0,27279.0
2018-10-08,52840.0,134645.0,123360.0,29027.0
2018-10-09,51438.0,142807.0,116476.0,28108.0
2018-10-10,63196.0,162676.0,132557.0,45174.0
2018-10-11,12467.0,132698.0,123387.0,12441.0
2018-10-12,78678.0,79597.0,28660.0,26232.0
2018-10-15,69579.0,88427.0,36218.0,23314.0
2018-10-16,93011.0,93912.0,36070.0,42551.0
2018-10-17,81809.0,86603.0,30209.0,31800.0
2018-10-18,107882.0,125285.0,50043.0,51264.0
2018-10-19,65905.0,85681.0,37301.0,20249.0
2018-10-22,64116.0,81000.0,47231.0,21769.0
2018-10-23,84451.0,129216.0,55392.0,30180.0
2018-10-24,96813.0,158852.0,69381.0,53328.0
2018-10-25,91863.0,150437.0,74279.0,53521.0
2018-10-26,69080.0,118513.0,61087.0,33682.0
2018-10-29,74492.0,121300.0,61010.0,40023.0
2018-10-30,45627.0,110268.0,63541.0,16641.0
2018-10-31,63997.0,131823.0,80558.0,34365.0
2018-11-01,55181.0,146844.0,76803.0,34140.0
2018-11-02,54724.0,151589.0,85292.0,34353.0
2018-11-05,38802.0,112702.0,50613.0,23495.0
2018-11-06,36124.0,142042.0,84037.0,21466.0
2018-11-07,49720.0,200325.0,135651.0,33381.0
2018-11-08,61093.0,224789.0,136231.0,48770.0
2018-11-09,29611.0,152767.0,92201.0,20488.0
2018-11-12,7813.0,133181.0,85422.0,7288.0
2018-11-13,115454.0,85582.0,34968.0,34562.0
2018-11-14,135374.0,106683.0,40499.0,51294.0
2018-11-15,106793.0,82837.0,34627.0,39822.0
2018-11-16,84503.0,65621.0,25947.0,27841.0
2018-11-19,68725.0,57580.0,27226.0,20508.0
2018-11-20,109492.0,89574.0,30630.0,38603.0
2018-11-21,117452.0,110977.0,35395.0,52780.0
2018-11-22,46388.0,50012.0,18436.0,22618.0
2018-11-23,59896.0,84558.0,28350.0,21196.0
2018-11-26,56534.0,93074.0,36358.0,23678.0
2018-11-27,71440.0,112705.0,49219.0,31571.0
2018-11-28,63152.0,102718.0,47891.0,22945.0
2018-11-29,47170.0,98467.0,52583.0,23848.0
2018-11-30,38799.0,98267.0,51376.0,18710.0
2018-12-03,53174.0,105099.0,51613.0,31735.0
2018-12-04,45849.0,100221.0,49369.0,26433.0
2018-12-05,27467.0,70407.0,31619.0,15586.0
2018-12-06,32666.0,101623.0,56455.0,17569.0
2018-12-07,30939.0,99983.0,62591.0,14546.0
2018-12-10,34705.0,83122.0,48535.0,20680.0
2018-12-11,28097.0,85545.0,48368.0,21205.0
2018-12-12,4937.0,75702.0,55854.0,4788.0
2018-12-13,64608.0,50984.0,23801.0,19818.0
2018-12-14,43828.0,34550.0,19962.0,11077.0
2018-12-17,50111.0,34717.0,15934.0,14083.0
2018-12-18,62704.0,48898.0,27040.0,14375.0
2018-12-19,73489.0,60531.0,40071.0,22316.0
2018-12-20,64816.0,56978.0,34826.0,17434.0
2018-12-21,77354.0,81430.0,28648.0,39425.0
2018-12-24,19895.0,25837.0,10093.0,9720.0
2018-12-26,29119.0,38527.0,17084.0,12039.0
2018-12-27,46767.0,53929.0,33990.0,17632.0
2018-12-28,44046.0,55125.0,38736.0,17228.0
2018-12-31,20498.0,38896.0,26431.0,10616.0
2019-01-02,46023.0,75940.0,51921.0,21264.0
2019-01-03,43062.0,74064.0,47118.0,19382.0
2019-01-04,42821.0,91517.0,64708.0,20240.0
2019-01-07,38628.0,73340.0,49647.0,16420.0
2019-01-08,39081.0,85721.0,74836.0,24789.0
2019-01-09,40924.0,115631.0,84907.0,30401.0
2019-01-10,6006.0,100356.0,105102.0,5246.0
2019-01-11,74239.0,77387.0,26446.0,29857.0
2019-01-14,99625.0,109297.0,45808.0,45089.0
2019-01-15,79966.0,84988.0,34857.0,36971.0
2019-01-16,57891.0,75399.0,40909.0,16129.0
2019-01-17,48795.0,70838.0,39650.0,14163.0
2019-01-18,54353.0,66950.0,33362.0,20778.0
2019-01-21,34405.0,34585.0,15803.0,12217.0
2019-01-22,51268.0,80185.0,43270.0,20269.0
2019-01-23,43005.0,68284.0,37184.0,14188.0
2019-01-24,32012.0,73934.0,44575.0,7328.0
2019-01-25,27710.0,56011.0,36150.0,5864.0
2019-01-28,37027.0,65538.0,34612.0,8933.0
2019-01-29,64735.0,115159.0,64835.0,29019.0
2019-01-30,51266.0,93807.0,60020.0,22128.0
2019-01-31,50119.0,123777.0,87798.0,24198.0
2019-02-01,32998.0,81601.0,47912.0,15611.0
2019-02-04,32339.0,74507.0,43949.0,12951.0
2019-02-05,24169.0,68746.0,40908.0,12220.0
2019-02-06,29847.0,81936.0,51570.0,16454.0
2019-02-07,30199.0,94696.0,54945.0,11911.0
2019-02-08,42299.0,124480.0,84142.0,23813.0
2019-02-11,29838.0,126141.0,88841.0,22983.0
2019-02-12,3209.0,108068.0,85028.0,3192.0
2019-02-13,115197.0,92933.0,57350.0,43694.0
2019-02-14,83753.0,67755.0,36005.0,27281.0
2019-02-15,80080.0,81958.0,48731.0,25184.0
2019-02-18,55984.0,50203.0,28847.0,22577.0
2019-02-19,93299.0,84764.0,41397.0,40535.0
2019-02-20,82762.0,81333.0,39998.0,38583.0
2019-02-21,48674.0,62048.0,29476.0,19642.0
2019-02-22,44498.0,56483.0,26590.0,17563.0
2019-02-25,41320.0,56335.0,18303.0,13694.0
2019-02-26,48032.0,71379.0,33360.0,19582.0
2019-02-27,38886.0,59010.0,29571.0,15695.0
2019-02-28,65380.0,95121.0,52866.0,35040.0
2019-03-01,55851.0,97241.0,47570.0,28896.0
2019-03-04,52935.0,86909.0,43745.0,24193.0
2019-03-05,56087.0,96447.0,58247.0,27853.0
2019-03-06,39126.0,95366.0,49658.0,18077.0
2019-03-07,38236.0,95874.0,55863.0,20745.0
2019-03-08,46876.0,130440.0,81944.0,27961.0
2019-03-11,37980.0,177403.0,113284.0,32964.0
2019-03-12,2582.0,151485.0,124582.0,2580.0
2019-03-13,91651.0,75836.0,62886.0,36824.0
2019-03-14,70197.0,56482.0,44097.0,18374.0
2019-03-15,74392.0,55911.0,43504.0,19137.0
2019-03-18,99677.0,88163.0,73437.0,38770.0
2019-03-19,66621.0,50421.0,43597.0,12371.0
2019-03-20,68381.0,58809.0,45049.0,18970.0
2019-03-21,60359.0,43440.0,39020.0,7973.0
2019-03-22,63089.0,81389.0,47415.0,26346.0
2019-03-25,47523.0,59887.0,40679.0,13208.0
2019-03-26,41131.0,52888.0,37663.0,11496.0
2019-03-27,36478.0,62533.0,50160.0,11884.0
2019-03-28,50394.0,115155.0,91779.0,20574.0
2019-03-29,46663.0,89538.0,75463.0,17432.0
2019-04-01,45374.0,87482.0,70914.0,19731.0
2019-04-02,41173.0,92457.0,59775.0,21792.0
2019-04-03,35980.0,72558.0,46822.0,17941.0
2019-04-04,39393.0,97687.0,73215.0,20450.0
2019-04-05,28318.0,94625.0,62601.0,13432.0
2019-04-08,45127.0,99322.0,65559.0,27835.0
2019-04-09,43078.0,113319.0,78929.0,30705.0
2019-04-10,28645.0,96467.0,73624.0,21670.0
2019-04-11,7674.0,82682.0,72569.0,7519.0
2019-04-12,72876.0,72813.0,35077.0,24457.0
2019-04-15,76667.0,67575.0,27775.0,27587.0
2019-04-16,74770.0,74711.0,39745.0,22981.0
2019-04-17,66834.0,63413.0,30021.0,17373.0
2019-04-18,58907.0,64364.0,28935.0,16077.0
2019-04-22,40127.0,54537.0,21958.0,12421.0
2019-04-23,51035.0,71549.0,31275.0,17191.0
2019-04-24,42262.0,58981.0,28587.0,12162.0
2019-04-25,54356.0,87367.0,57410.0,15925.0
2019-04-26,57745.0,106160.0,50402.0,18089.0
2019-04-29,61322.0,103454.0,64670.0,31461.0
2019-04-30,78776.0,141300.0,93344.0,42696.0
2019-05-01,54527.0,136508.0,87010.0,33262.0
2019-05-02,70937.0,203562.0,143017.0,45221.0
2019-05-03,37610.0,144333.0,93673.0,20086.0
2019-05-06,17303.0,75081.0,46737.0,9450.0
2019-05-07,29081.0,106532.0,74706.0,12756.0
2019-05-08,29783.0,130923.0,85774.0,19047.0
2019-05-09,20185.0,132736.0,91447.0,14817.0
2019-05-10,4148.0,99801.0,82152.0,4121.0
2019-05-13,104351.0,82190.0,43360.0,23984.0
2019-05-14,122053.0,101736.0,60820.0,37446.0
2019-05-15,106497.0,91708.0,46495.0,34781.0
2019-05-16,147423.0,149046.0,92351.0,54065.0
2019-05-17,99015.0,95935.0,56492.0,29721.0
2019-05-20,87340.0,86652.0,41063.0,38865.0
2019-05-21,117857.0,143923.0,73704.0,57931.0
2019-05-22,122711.0,144237.0,66498.0,66448.0
2019-05-23,109686.0,130048.0,64253.0,47594.0
2019-05-24,72277.0,91839.0,43702.0,27401.0
2019-05-27,16733.0,23561.0,10257.0,4882.0
2019-05-28,43897.0,69046.0,33608.0,12505.0
2019-05-29,63875.0,88432.0,50978.0,20173.0
2019-05-30,35084.0,72468.0,40214.0,14706.0
2019-05-31,43435.0,83028.0,51519.0,14436.0
2019-06-03,50228.0,118683.0,67200.0,19972.0
2019-06-04,43794.0,107930.0,65350.0,18378.0
2019-06-05,46400.0,91358.0,56067.0,16872.0
2019-06-06,44001.0,102940.0,60658.0,25101.0
2019-06-07,25873.0,90498.0,50010.0,11646.0
2019-06-10,33773.0,90259.0,49668.0,18817.0
2019-06-11,34398.0,116098.0,83641.0,25930.0
2019-06-12,3564.0,89314.0,66734.0,2324.0
2019-06-13,94493.0,64976.0,31200.0,22810.0
2019-06-14,61399.0,41637.0,22078.0,14689.0
2019-06-17,56294.0,49300.0,22170.0,15489.0
2019-06-18,66602.0,56194.0,38473.0,9824.0
2019-06-19,57637.0,47123.0,22734.0,12061.0
2019-06-20,64851.0,70040.0,37333.0,14163.0
2019-06-21,63978.0,75713.0,40483.0,21159.0
2019-06-24,41430.0,50877.0,21832.0,12507.0
2019-06-25,34927.0,57337.0,27751.0,7578.0
2019-06-26,48031.0,70602.0,60972.0,11747.0
2019-06-27,49131.0,52635.0,37176.0,16127.0
2019-06-28,41684.0,47956.0,32842.0,10253.0
2019-07-01,52634.0,79295.0,49742.0,19200.0
2019-07-02,46045.0,70772.0,42170.0,16864.0
2019-07-03,34223.0,66928.0,52751.0,11145.0
2019-07-04,21681.0,34122.0,19855.0,11002.0
2019-07-05,28689.0,57001.0,32446.0,7216.0
2019-07-08,42001.0,89422.0,62237.0,23579.0
2019-07-09,47901.0,95586.0,61203.0,30923.0
2019-07-10,31130.0,114598.0,85212.0,24763.0
2019-07-11,7427.0,134670.0,123615.0,7387.0
2019-07-12,57940.0,50304.0,36073.0,17314.0
2019-07-15,48441.0,36109.0,23279.0,6622.0
2019-07-16,78730.0,59237.0,37635.0,13401.0
2019-07-17,74926.0,55513.0,32924.0,18368.0
2019-07-18,88493.0,70096.0,37160.0,25171.0
2019-07-19,61440.0,68186.0,59330.0,18606.0
2019-07-22,52551.0,52072.0,35400.0,7929.0
2019-07-23,48337.0,61144.0,39910.0,14144.0
2019-07-24,47479.0,61625.0,30883.0,13154.0
2019-07-25,31665.0,51612.0,23205.0,13661.0
2019-07-26,25099.0,34181.0,16070.0,6872.0
2019-07-29,38035.0,52034.0,31056.0,10727.0
2019-07-30,40547.0,62466.0,32341.0,18621.0
2019-07-31,34490.0,65025.0,46525.0,8755.0
2019-08-01,44170.0,83849.0,51233.0,16130.0
2019-08-02,44265.0,81217.0,51890.0,21115.0
2019-08-05,41392.0,80216.0,51454.0,15655.0
2019-08-06,47707.0,83253.0,56460.0,22805.0
2019-08-07,49596.0,106100.0,78624.0,18198.0
2019-08-08,42849.0,112590.0,70698.0,24690.0
2019-08-09,40187.0,111838.0,68804.0,30891.0
2019-08-12,6240.0,59353.0,42941.0,5623.0
2019-08-13,85199.0,70055.0,41878.0,23713.0
2019-08-14,75316.0,65303.0,23719.0,22938.0
2019-08-15,67898.0,65128.0,29204.0,19465.0
2019-08-16,49296.0,49009.0,21140.0,14526.0
2019-08-19,55887.0,58535.0,31902.0,16671.0
2019-08-20,52327.0,61254.0,29279.0,17165.0
2019-08-21,86733.0,112216.0,69200.0,41479.0
2019-08-22,38441.0,49115.0,19173.0,10281.0
2019-08-23,62160.0,93938.0,39401.0,25952.0
2019-08-26,31389.0,46717.0,14846.0,12100.0
2019-08-27,59373.0,100041.0,46122.0,30190.0
2019-08-28,40817.0,80965.0,45371.0,11384.0
2019-08-29,52241.0,89354.0,53797.0,22226.0
2019-08-30,52060.0,89561.0,50995.0,22233.0
2019-09-02,31101.0,48181.0,24809.0,16025.0
2019-09-03,54765.0,103954.0,62611.0,26249.0
2019-09-04,38826.0,88254.0,49567.0,11550.0
2019-09-05,45810.0,116707.0,67902.0,24029.0
2019-09-06,39177.0,102016.0,66764.0,18936.0
2019-09-09,35156.0,88445.0,59251.0,17884.0
2019-09-10,38685.0,125542.0,90154.0,21115.0
2019-09-11,28892.0,106694.0,62448.0,22416.0
2019-09-12,2968.0,113577.0,76480.0,2627.0
2019-09-13,73889.0,64720.0,55565.0,23170.0
2019-09-16,220715.0,194225.0,238181.0,90409.0
2019-09-17,186202.0,175657.0,160849.0,64065.0
2019-09-18,100338.0,103040.0,94137.0,34366.0
2019-09-19,94597.0,100088.0,90219.0,38210.0
2019-09-20,57615.0,54058.0,47711.0,21381.0
2019-09-23,70471.0,80758.0,62691.0,33045.0
2019-09-24,59370.0,78706.0,78478.0,24034.0
2019-09-25,61264.0,77657.0,65503.0,27815.0
2019-09-26,51709.0,68956.0,54601.0,22046.0
2019-09-27,54738.0,86612.0,80601.0,22311.0
2019-09-30,52655.0,76162.0,65623.0,22680.0
2019-10-01,49526.0,80602.0,67610.0,22247.0
2019-10-02,51798.0,94988.0,82197.0,27216.0
2019-10-03,52652.0,114387.0,105837.0,28257.0
2019-10-04,49190.0,108061.0,101985.0,24178.0
2019-10-07,57982.0,114725.0,89991.0,42633.0
2019-10-08,61931.0,144296.0,118318.0,39294.0
2019-10-09,47908.0,140322.0,103619.0,36634.0
2019-10-10,6457.0,120150.0,139656.0,6430.0
2019-10-11,106149.0,115266.0,57056.0,38864.0
2019-10-14,107690.0,129728.0,82652.0,45224.0
2019-10-15,99128.0,105339.0,67145.0,34129.0
2019-10-16,75394.0,84681.0,44694.0,27127.0
2019-10-17,64545.0,73534.0,35696.0,20609.0
2019-10-18,46052.0,59035.0,27499.0,15915.0
2019-10-21,61569.0,65738.0,35053.0,20068.0
2019-10-22,70321.0,93928.0,47963.0,30361.0
2019-10-23,93117.0,139427.0,82966.0,48859.0
2019-10-24,73308.0,120183.0,62840.0,39116.0
2019-10-25,81699.0,124339.0,77161.0,44855.0
2019-10-28,60063.0,100486.0,48474.0,36100.0
2019-10-29,63118.0,110368.0,72491.0,25341.0
2019-10-30,46465.0,93190.0,57875.0,18264.0
2019-10-31,61604.0,148139.0,95478.0,27670.0
2019-11-01,39433.0,97471.0,62985.0,18322.0
2019-11-04,38205.0,94386.0,50813.0,21440.0
2019-11-05,42641.0,95141.0,64648.0,22050.0
2019-11-06,44795.0,113548.0,77497.0,24709.0
2019-11-07,42112.0,109009.0,72176.0,21384.0
2019-11-08,51133.0,152866.0,109723.0,28441.0
2019-11-11,47517.0,147645.0,86375.0,39364.0
2019-11-12,6744.0,98148.0,79276.0,6590.0
2019-11-13,130083.0,108981.0,44105.0,44843.0
2019-11-14,86639.0,70758.0,36543.0,25946.0
2019-11-15,74779.0,60624.0,31605.0,18114.0
2019-11-18,80727.0,68094.0,40813.0,17985.0
2019-11-19,104715.0,92341.0,43339.0,34576.0
2019-11-20,93675.0,86310.0,50918.0,22296.0
2019-11-21,73193.0,81377.0,50182.0,24012.0
2019-11-22,56260.0,83605.0,39146.0,15705.0
2019-11-25,40293.0,59665.0,28871.0,13890.0
2019-11-26,61553.0,96821.0,55229.0,24087.0
2019-11-27,44751.0,69308.0,30767.0,14824.0
2019-11-28,33240.0,31673.0,16176.0,11097.0
2019-11-29,50534.0,89880.0,50769.0,22312.0
2019-12-02,48705.0,78057.0,43634.0,16329.0
2019-12-03,57214.0,108588.0,55964.0,25373.0
2019-12-04,47874.0,100504.0,59722.0,18107.0
2019-12-05,46453.0,94531.0,65831.0,20645.0
2019-12-06,40113.0,85233.0,60121.0,19575.0
2019-12-09,62461.0,122981.0,75914.0,38141.0
2019-12-10,37660.0,108957.0,69931.0,20549.0
2019-12-11,39378.0,123193.0,63372.0,30371.0
2019-12-12,5696.0,86615.0,78836.0,5638.0
2019-12-13,82956.0,76972.0,47886.0,23604.0
2019-12-16,92274.0,79902.0,39310.0,35451.0
