,QS1,QS2,QS3,QS1 R:02_0_D,QS2 R:02_0_D,QS3 R:02_0_D,.GOCOMN,.GOCOML,.GOCOMS,.GOMMN,.GOMML,.GOMMS
2019-02-13,594.5,591.5,590.75,-246.75,11.0,90.25,,,,,,
2019-02-14,597.25,594.5,593.75,-244.0,14.0,93.25,,,,,,
2019-02-15,615.5,612.0,611.0,-225.75,31.5,110.5,,,,,,
2019-02-18,617.75,615.5,614.75,-223.5,35.0,114.25,,,,,,
2019-02-19,610.5,609.0,608.5,-230.75,28.5,108.0,-199353.0,336509.0,535862.0,-23272.0,108749.0,132021.0
2019-02-20,616.5,615.5,614.75,-224.75,35.0,114.25,,,,,,
2019-02-21,621.0,619.5,618.25,-220.25,39.0,117.75,,,,,,
2019-02-22,622.0,620.0,618.5,-219.25,39.5,118.0,,,,,,
2019-02-25,607.0,604.5,603.0,-234.25,24.0,102.5,,,,,,
2019-02-26,615.75,612.75,610.25,-225.5,32.25,109.75,-209557.0,330663.0,540220.0,-10571.0,117069.0,127640.0
2019-02-27,623.75,620.5,617.75,-217.5,40.0,117.25,,,,,,
2019-02-28,625.0,620.75,617.25,-216.25,40.25,116.75,,,,,,
2019-03-01,614.5,610.5,607.75,-226.75,30.0,107.25,,,,,,
2019-03-04,622.75,618.25,615.0,-218.5,37.75,114.5,,,,,,
2019-03-05,619.25,615.5,613.25,-222.0,35.0,112.75,-217117.0,322433.0,539550.0,444.0,129802.0,129358.0
2019-03-06,620.0,615.0,611.75,-221.25,34.5,111.25,,,,,,
2019-03-07,622.25,615.25,612.0,-219.0,34.75,111.5,,,,,,
2019-03-08,610.25,603.0,599.75,-231.0,22.5,99.25,,,,,,
2019-03-11,612.0,611.0,609.5,-223.0,32.25,110.0,,,,,,
2019-03-12,612.0,608.0,608.0,-226.0,30.75,109.0,-207345.0,303459.0,510804.0,-13735.0,126227.0,139962.0
2019-03-13,609.25,610.25,610.5,-224.75,33.0,111.25,,,,,,
2019-03-14,610.75,611.25,611.75,-223.25,34.0,112.5,,,,,,
2019-03-15,606.75,607.5,608.5,-227.25,30.25,109.25,,,,,,
2019-03-18,605.0,606.5,608.25,-229.0,29.25,109.0,,,,,,
2019-03-19,609.25,610.25,611.5,-224.75,33.0,112.25,-193094.0,312321.0,505415.0,-29117.0,112180.0,141297.0
2019-03-20,618.5,620.0,621.0,-215.5,42.75,121.75,,,,,,
2019-03-21,610.25,612.0,613.75,-223.75,34.75,114.5,,,,,,
2019-03-22,597.25,598.75,600.5,-236.75,21.5,101.25,,,,,,
2019-03-25,606.75,608.0,609.25,-227.25,30.75,110.0,,,,,,
2019-03-26,608.75,610.25,611.75,-225.25,33.0,112.5,-184721.0,320664.0,505385.0,-39275.0,102953.0,142228.0
2019-03-27,608.25,609.75,611.5,-225.75,32.5,112.25,,,,,,
2019-03-28,600.0,601.5,603.5,-234.0,24.25,104.25,,,,,,
2019-03-29,605.25,607.25,609.5,-228.75,30.0,110.25,,,,,,
2019-04-01,606.75,608.75,611.5,-227.25,31.5,112.25,,,,,,
2019-04-02,613.75,615.5,618.25,-220.25,38.25,119.0,-178858.0,346548.0,525406.0,-46505.0,105383.0,151888.0
2019-04-03,611.0,613.0,616.0,-223.0,35.75,116.75,,,,,,
2019-04-04,615.75,617.5,620.0,-218.25,40.25,120.75,,,,,,
2019-04-05,618.0,619.5,621.75,-216.0,42.25,122.5,,,,,,
2019-04-08,625.75,627.5,629.75,-208.25,50.25,130.5,,,,,,
2019-04-09,622.25,625.0,627.75,-211.75,47.75,128.5,-183911.0,337514.0,521425.0,-37760.0,111058.0,148818.0
2019-04-10,627.0,629.75,632.25,-207.0,52.25,133.0,,,,,,
2019-04-11,627.0,632.75,635.0,-204.0,55.0,135.5,,,,,,
2019-04-12,633.0,635.25,637.75,-203.75,55.25,135.75,,,,,,
2019-04-15,629.75,631.5,633.75,-207.0,51.5,131.75,,,,,,
2019-04-16,633.5,634.25,635.75,-203.25,54.25,133.75,-190444.0,312752.0,503196.0,-28723.0,118095.0,146818.0
2019-04-17,637.0,637.5,638.5,-199.75,57.5,136.5,,,,,,
2019-04-18,635.5,636.5,638.0,-201.25,56.5,136.0,,,,,,
2019-04-22,648.75,649.75,651.5,-188.0,69.75,149.5,,,,,,
2019-04-23,648.25,649.5,651.5,-188.5,69.5,149.5,-206436.0,340720.0,547156.0,-14548.0,124258.0,138806.0
2019-04-24,644.25,645.75,648.0,-192.5,65.75,146.0,,,,,,
2019-04-25,646.25,647.5,649.5,-190.5,67.5,147.5,,,,,,
2019-04-26,623.25,624.25,626.25,-213.5,44.25,124.25,,,,,,
2019-04-29,630.5,631.0,632.5,-206.25,51.0,130.5,,,,,,
2019-04-30,638.0,637.75,638.5,-198.75,57.75,136.5,-201487.0,365350.0,566837.0,-21886.0,120185.0,142071.0
2019-05-01,639.0,637.75,637.75,-197.75,57.75,135.75,,,,,,
2019-05-02,637.5,633.0,631.5,-199.25,53.0,129.5,,,,,,
2019-05-03,649.0,643.5,640.25,-187.75,63.5,138.25,,,,,,
2019-05-06,640.0,636.25,634.5,-196.75,56.25,132.5,,,,,,
2019-05-07,634.25,630.5,628.25,-202.5,50.5,126.25,-219090.0,343443.0,562533.0,-3489.0,127037.0,130526.0
2019-05-08,639.25,636.75,633.75,-197.5,56.75,131.75,,,,,,
2019-05-09,632.25,629.5,626.5,-204.75,49.5,124.75,,,,,,
2019-05-10,632.25,636.25,633.25,-198.0,56.25,131.0,,,,,,
2019-05-13,639.25,635.5,636.25,-195.0,58.5,133.25,,,,,,
2019-05-14,636.25,633.5,634.75,-198.0,56.5,131.75,-221337.0,350702.0,572039.0,-4638.0,126966.0,131604.0
2019-05-15,650.5,646.0,646.0,-183.75,69.0,143.0,,,,,,
2019-05-16,665.25,659.5,657.5,-169.0,82.5,154.5,,,,,,
2019-05-17,657.0,652.0,650.75,-177.25,75.0,147.75,,,,,,
2019-05-20,651.5,647.75,647.25,-182.75,70.75,144.25,,,,,,
2019-05-21,645.0,642.5,642.75,-189.25,65.5,139.75,-227960.0,351104.0,579064.0,10021.0,141963.0,131942.0
2019-05-22,632.5,632.0,632.5,-201.75,55.0,129.5,,,,,,
2019-05-23,607.5,607.0,607.5,-226.75,30.0,104.5,,,,,,
2019-05-24,604.75,604.0,604.5,-229.5,27.0,101.5,,,,,,
2019-05-27,621.25,619.5,619.25,-213.0,42.5,116.25,,,,,,
2019-05-28,618.75,618.0,617.75,-215.5,41.0,114.75,-204995.0,369390.0,574385.0,-22567.0,119790.0,142357.0
2019-05-29,605.75,606.0,606.5,-228.5,29.0,103.5,,,,,,
2019-05-30,598.0,598.0,598.5,-236.25,21.0,95.5,,,,,,
2019-05-31,577.5,577.5,578.0,-256.75,0.5,75.0,,,,,,
2019-06-03,561.75,562.25,563.5,-272.5,-14.75,60.5,,,,,,
2019-06-04,560.5,561.25,562.75,-273.75,-15.75,59.75,-203524.0,382579.0,586103.0,-50856.0,97473.0,148329.0
2019-06-05,542.25,543.5,545.25,-292.0,-33.5,42.25,,,,,,
2019-06-06,542.0,543.75,546.0,-292.25,-33.25,43.0,,,,,,
2019-06-07,558.0,560.0,562.5,-276.25,-17.0,59.5,,,,,,
2019-06-10,559.25,561.5,564.0,-275.0,-15.5,61.0,,,,,,
2019-06-11,559.25,560.5,562.75,-276.0,-16.75,59.5,-192897.0,348799.0,541696.0,-71115.0,85040.0,156155.0
2019-06-12,559.25,552.0,554.25,-284.5,-25.25,50.5,,,,,,
2019-06-13,558.0,560.25,562.5,-278.5,-19.25,56.5,,,,,,
2019-06-14,564.0,565.75,567.75,-272.5,-13.75,61.75,,,,,,
2019-06-17,558.0,560.25,562.5,-278.5,-19.25,56.5,,,,,,
2019-06-18,562.5,565.0,567.5,-274.0,-14.5,61.5,-187433.0,360658.0,548091.0,-70116.0,80739.0,150855.0
2019-06-19,560.25,562.5,565.0,-276.25,-17.0,59.0,,,,,,
2019-06-20,579.5,581.75,584.0,-257.0,2.25,78.0,,,,,,
2019-06-21,587.0,589.0,591.5,-249.5,9.5,85.5,,,,,,
2019-06-24,579.75,582.25,585.0,-256.75,2.75,79.0,,,,,,
2019-06-25,589.0,591.5,594.25,-247.5,12.0,88.25,-177235.0,368522.0,545757.0,-72532.0,80072.0,152604.0
2019-06-26,599.25,601.25,603.75,-237.25,21.75,97.75,,,,,,
2019-06-27,594.0,596.5,599.5,-242.5,17.0,93.5,,,,,,
2019-06-28,595.0,597.5,600.5,-241.5,18.0,94.5,,,,,,
2019-07-01,590.5,593.25,596.25,-246.0,13.75,90.25,,,,,,
2019-07-02,577.5,580.0,582.75,-259.0,0.5,76.75,-180552.0,392997.0,573549.0,-69529.0,86047.0,155576.0
2019-07-03,573.75,576.5,579.75,-262.75,-3.0,73.75,,,,,,
2019-07-04,574.75,577.5,580.75,-261.75,-2.0,74.75,,,,,,
2019-07-05,576.75,579.5,582.5,-259.75,0.0,76.5,,,,,,
2019-07-08,579.25,582.75,586.0,-257.25,3.25,80.0,,,,,,
2019-07-09,576.25,579.75,583.0,-260.25,0.25,77.0,-189230.0,392489.0,581719.0,-51786.0,96229.0,148015.0
2019-07-10,594.5,598.0,601.25,-242.0,18.5,95.0,,,,,,
2019-07-11,594.5,608.5,611.0,-231.5,28.25,103.75,,,,,,
2019-07-12,605.0,607.75,610.5,-235.0,25.0,101.0,,,,,,
2019-07-15,600.5,603.5,606.5,-239.5,20.75,97.0,,,,,,
2019-07-16,600.0,602.75,605.5,-240.0,20.0,96.0,-201889.0,371989.0,573878.0,-33697.0,102994.0,136691.0
2019-07-17,583.0,585.5,588.25,-257.0,2.75,78.75,,,,,,
2019-07-18,569.0,571.25,573.75,-271.0,-11.5,64.25,,,,,,
2019-07-19,576.0,577.75,579.75,-264.0,-5.0,70.25,,,,,,
2019-07-22,584.75,587.0,589.0,-255.25,4.25,79.5,,,,,,
2019-07-23,585.0,587.25,589.25,-255.0,4.5,79.75,-208947.0,380180.0,589127.0,-30384.0,107671.0,138055.0
2019-07-24,592.5,594.75,596.75,-247.5,12.0,87.25,,,,,,
2019-07-25,588.25,590.5,592.5,-251.75,7.75,83.0,,,,,,
2019-07-26,584.0,586.0,588.0,-256.0,3.25,78.5,,,,,,
2019-07-29,586.75,589.0,590.75,-253.25,6.25,81.25,,,,,,
2019-07-30,592.25,594.25,595.75,-247.75,11.5,86.25,-212601.0,400569.0,613170.0,-23074.0,115750.0,138824.0
2019-07-31,601.75,603.75,605.25,-238.25,21.0,95.75,,,,,,
2019-08-01,586.25,588.0,589.75,-253.75,5.25,80.25,,,,,,
2019-08-02,578.0,579.5,581.25,-262.0,-3.25,71.75,,,,,,
2019-08-05,564.75,566.75,568.5,-275.25,-16.0,59.0,,,,,,
2019-08-06,559.25,561.25,563.5,-280.75,-21.5,54.0,-212280.0,383401.0,595681.0,-22199.0,109391.0,131590.0
2019-08-07,533.75,536.25,538.25,-306.25,-46.5,28.75,,,,,,
2019-08-08,542.75,544.5,546.75,-297.25,-38.25,37.25,,,,,,
2019-08-09,555.5,556.5,558.0,-284.5,-26.25,48.5,,,,,,
2019-08-12,555.5,557.0,558.75,-284.0,-25.5,49.25,,,,,,
2019-08-13,576.0,578.0,575.25,-265.0,-6.25,68.25,-215365.0,370793.0,586158.0,-38745.0,106700.0,145445.0
2019-08-14,561.0,563.0,560.0,-280.0,-21.25,53.0,,,,,,
2019-08-15,560.0,562.0,559.0,-281.0,-22.25,52.0,,,,,,
2019-08-16,559.5,561.5,558.75,-281.5,-22.75,51.75,,,,,,
2019-08-19,561.0,563.5,561.25,-280.0,-20.75,54.25,,,,,,
2019-08-20,563.5,565.75,563.5,-277.5,-18.5,56.5,-217546.0,385630.0,603176.0,-37812.0,108024.0,145836.0
2019-08-21,572.0,574.25,572.25,-269.0,-10.0,65.25,,,,,,
2019-08-22,565.0,567.75,566.0,-276.0,-16.5,59.0,,,,,,
2019-08-23,556.0,558.5,556.75,-285.0,-25.75,49.75,,,,,,
2019-08-26,558.0,560.0,558.25,-283.0,-24.25,51.25,,,,,,
2019-08-27,553.5,555.5,553.75,-287.5,-28.75,46.75,-210200.0,415615.0,625815.0,-43139.0,105570.0,148709.0
2019-08-28,569.5,571.5,569.5,-271.5,-12.75,62.5,,,,,,
2019-08-29,571.75,573.25,571.0,-269.25,-11.0,64.0,,,,,,
2019-08-30,561.0,562.25,559.5,-280.0,-22.0,52.5,,,,,,
2019-09-02,555.5,556.75,554.5,-285.5,-27.5,47.5,,,,,,
2019-09-03,551.0,552.25,550.0,-290.0,-32.0,43.0,-220226.0,418796.0,639022.0,-36995.0,107237.0,144232.0
2019-09-04,574.0,575.5,573.0,-267.0,-8.75,66.0,,,,,,
2019-09-05,586.25,587.75,585.5,-254.75,3.5,78.5,,,,,,
2019-09-06,575.5,577.25,575.5,-265.5,-7.0,68.5,,,,,,
2019-09-09,592.25,593.75,591.5,-248.75,9.5,84.5,,,,,,
2019-09-10,600.75,602.0,599.5,-240.25,17.75,92.5,-243574.0,415892.0,659466.0,-8312.0,123397.0,131709.0
2019-09-11,589.5,590.75,588.5,-251.5,6.75,82.25,,,,,,
2019-09-12,589.5,576.25,573.75,-266.0,-8.0,67.0,,,,,,
2019-09-13,577.0,574.0,569.25,-265.25,-7.75,67.25,,,,,,
2019-09-16,637.25,631.0,623.5,-205.0,49.25,121.5,,,,,,
2019-09-17,620.0,615.75,609.0,-222.25,34.0,107.0,-228880.0,388511.0,617391.0,-20349.0,119936.0,140285.0
2019-09-18,611.0,606.25,599.5,-231.25,24.5,97.5,,,,,,
2019-09-19,615.75,610.75,603.0,-226.5,29.0,101.0,,,,,,
2019-09-20,617.25,612.75,605.5,-225.0,31.0,103.5,,,,,,
2019-09-23,612.0,608.75,601.75,-230.25,27.0,99.75,,,,,,
2019-09-24,606.0,603.0,596.75,-236.25,21.25,94.75,-231600.0,426917.0,658517.0,-11891.0,120555.0,132446.0
2019-09-25,596.5,593.25,586.5,-245.75,11.5,84.5,,,,,,
2019-09-26,593.25,590.0,583.5,-249.0,8.25,81.5,,,,,,
2019-09-27,602.25,597.75,590.25,-240.0,16.0,88.25,,,,,,
2019-09-30,590.25,586.5,579.75,-252.0,4.75,77.75,,,,,,
2019-10-01,587.25,583.0,576.0,-255.0,1.25,74.0,-230921.0,419070.0,649991.0,-14397.0,113473.0,127870.0
2019-10-02,570.5,567.25,560.75,-271.75,-14.5,58.75,,,,,,
2019-10-03,566.25,563.25,557.0,-276.0,-18.5,55.0,,,,,,
2019-10-04,579.75,575.25,567.0,-262.5,-6.5,65.0,,,,,,
2019-10-07,588.75,584.0,575.0,-253.5,2.25,73.0,,,,,,
2019-10-08,578.75,574.5,566.5,-263.5,-7.25,64.5,-226493.0,399086.0,625579.0,-27900.0,111500.0,139400.0
2019-10-09,591.25,586.0,577.25,-252.0,3.5,74.75,,,,,,
2019-10-10,591.25,579.5,571.5,-258.5,-2.25,70.0,,,,,,
2019-10-11,595.75,588.0,582.25,-242.25,14.25,86.5,,,,,,
2019-10-14,579.25,572.5,567.75,-258.75,-1.25,72.0,,,,,,
2019-10-15,583.5,577.0,572.75,-254.5,3.25,77.0,-224765.0,336136.0,560901.0,-30733.0,113051.0,143784.0
2019-10-16,587.75,579.75,574.25,-250.25,6.0,78.5,,,,,,
2019-10-17,584.0,576.25,571.0,-254.0,2.5,75.25,,,,,,
2019-10-18,589.25,581.25,576.25,-248.75,7.5,80.5,,,,,,
2019-10-21,582.0,574.25,569.25,-256.0,0.5,73.5,,,,,,
2019-10-22,593.0,585.0,579.75,-245.0,11.25,84.0,-218299.0,320842.0,539141.0,-38024.0,115740.0,153764.0
2019-10-23,590.75,583.75,579.5,-247.25,10.0,83.75,,,,,,
2019-10-24,599.0,592.25,588.25,-239.0,18.5,92.5,,,,,,
2019-10-25,597.75,592.25,588.75,-240.25,18.5,93.0,,,,,,
2019-10-28,591.75,587.5,584.5,-246.25,13.75,88.75,,,,,,
2019-10-29,591.25,587.25,584.75,-246.75,13.5,89.0,-205362.0,285379.0,490741.0,-44470.0,114833.0,159303.0
2019-10-30,582.0,577.5,574.75,-256.0,3.75,79.0,,,,,,
2019-10-31,567.0,563.5,561.75,-271.0,-10.25,66.0,,,,,,
2019-11-01,578.0,574.5,572.25,-260.0,0.75,76.5,,,,,,
2019-11-04,594.0,590.75,588.25,-244.0,17.0,92.5,,,,,,
2019-11-05,589.5,587.5,585.75,-248.5,13.75,90.0,-195536.0,304263.0,499799.0,-64490.0,106977.0,171467.0
2019-11-06,586.75,584.25,582.25,-251.25,10.5,86.5,,,,,,
2019-11-07,583.25,580.75,579.25,-254.75,7.0,83.5,,,,,,
2019-11-08,576.5,573.25,571.75,-261.5,-0.5,76.0,,,,,,
2019-11-11,583.5,580.0,578.25,-254.75,6.0,82.25,,,,,,
2019-11-12,583.5,575.0,574.75,-259.75,2.5,79.25,-179546.0,270506.0,450052.0,-84177.0,100058.0,184235.0
2019-11-13,575.25,574.75,574.0,-259.5,2.5,79.25,,,,,,
2019-11-14,580.75,579.5,578.0,-254.0,7.25,83.25,,,,,,
2019-11-15,587.25,585.75,583.75,-247.5,13.5,89.0,,,,,,
2019-11-18,571.75,571.25,570.5,-263.0,-1.0,75.75,,,,,,
2019-11-19,567.5,567.25,566.5,-267.25,-5.0,71.75,-164474.0,280594.0,445068.0,-102488.0,93458.0,195946.0
2019-11-20,573.75,573.75,573.5,-261.0,1.5,78.75,,,,,,
2019-11-21,579.0,579.0,578.5,-255.75,6.75,83.75,,,,,,
2019-11-22,581.75,581.75,581.25,-253.0,9.5,86.5,,,,,,
2019-11-25,582.75,582.75,582.5,-252.0,10.5,87.75,,,,,,
2019-11-26,589.5,589.25,588.75,-245.25,17.0,94.0,-177709.0,277382.0,455091.0,-82884.0,100385.0,183269.0
2019-11-27,587.5,587.25,586.75,-247.25,15.0,92.0,,,,,,
2019-11-28,586.25,585.75,585.25,-248.5,13.5,90.5,,,,,,
2019-11-29,572.0,571.75,571.25,-262.75,-0.5,76.5,,,,,,
2019-12-02,575.0,574.75,574.5,-259.75,2.5,79.75,,,,,,
2019-12-03,570.0,570.0,569.75,-264.75,-2.25,75.0,-179781.0,271262.0,451043.0,-86988.0,91558.0,178546.0
2019-12-04,579.0,579.5,579.75,-255.75,7.25,85.0,,,,,,
2019-12-05,583.5,584.25,584.5,-251.25,12.0,89.75,,,,,,
2019-12-06,587.25,587.75,588.25,-247.5,15.5,93.5,,,,,,
2019-12-09,586.25,586.75,587.5,-248.5,14.5,92.75,,,,,,
2019-12-10,590.25,590.75,591.25,-244.5,18.5,96.5,-189389.0,283665.0,473054.0,-80308.0,99472.0,179780.0
2019-12-11,579.0,579.75,580.5,-255.5,7.75,86.0,,,,,,
2019-12-12,579.0,587.0,587.25,-248.25,14.5,92.25,,,,,,
2019-12-13,595.25,595.5,593.5,-240.0,22.75,100.25,,,,,,
2019-12-16,606.75,606.0,603.5,-228.5,33.25,110.25,,,,,,
2019-12-17,613.5,612.5,609.75,-221.75,39.75,116.5,-209094.0,293590.0,502684.0,-58019.0,115896.0,173915.0
2019-12-18,609.75,609.5,607.25,-225.5,36.75,114.0,,,,,,
2019-12-19,614.5,614.25,612.25,-220.75,41.5,119.0,,,,,,
2019-12-20,613.5,613.0,610.5,-221.75,40.25,117.25,,,,,,
2019-12-23,612.5,612.25,609.5,-222.75,39.5,116.25,,,,,,
2019-12-24,615.25,615.0,612.0,-220.0,42.25,118.75,-216856.0,313644.0,530500.0,-46983.0,131260.0,178243.0
2019-12-26,623.0,622.5,619.5,-212.25,49.75,126.25,,,,,,
2019-12-27,626.0,625.25,622.25,-209.25,52.5,129.0,,,,,,
2019-12-30,623.0,622.5,619.5,-212.25,49.75,126.25,,,,,,
2019-12-31,614.0,613.75,611.25,-221.25,41.0,118.0,-223418.0,320788.0,544206.0,-37182.0,138339.0,175521.0
2020-01-02,615.5,615.25,612.75,-219.75,42.5,119.5,,,,,,
2020-01-03,625.5,625.5,623.0,-209.75,52.75,129.75,,,,,,
2020-01-06,620.0,621.0,620.25,-215.25,48.25,127.0,,,,,,
2020-01-07,616.75,618.5,618.0,-218.5,45.75,124.75,-226341.0,321987.0,548328.0,-34570.0,138265.0,172835.0
2020-01-08,606.25,608.0,607.5,-229.0,35.25,114.25,,,,,,
2020-01-09,593.25,595.0,594.5,-242.0,22.25,101.5,,,,,,
2020-01-10,593.25,593.75,593.5,-243.25,21.25,100.5,,,,,,
2020-01-13,577.0,577.5,576.0,-260.0,5.25,85.25,,,,,,
2020-01-14,579.5,580.0,578.25,-257.5,7.75,87.5,-204642.0,321370.0,526012.0,-54053.0,115608.0,169661.0
2020-01-15,575.75,576.25,574.0,-261.25,4.0,83.25,,,,,,
2020-01-16,576.0,577.0,575.5,-261.0,4.75,84.75,,,,,,
2020-01-17,568.75,570.0,569.25,-268.25,-2.25,78.5,,,,,,
2020-01-20,576.75,577.75,576.5,-260.25,5.5,85.75,,,,,,
2020-01-21,569.0,570.5,569.25,-268.0,-1.75,78.5,-204542.0,313321.0,517863.0,-59552.0,114437.0,173989.0
2020-01-22,552.25,554.0,553.75,-284.75,-18.25,63.0,,,,,,
2020-01-23,545.5,547.25,546.75,-291.5,-25.0,56.0,,,,,,
2020-01-24,536.0,537.75,537.25,-301.0,-34.5,46.5,,,,,,
2020-01-27,511.5,513.75,514.5,-325.5,-58.5,23.75,,,,,,
2020-01-28,525.0,526.25,526.0,-312.0,-46.0,35.25,-191125.0,279447.0,470572.0,-91943.0,102294.0,194237.0
2020-01-29,523.25,524.5,524.25,-313.75,-47.75,33.5,,,,,,
2020-01-30,509.0,510.5,510.5,-328.0,-61.75,19.75,,,,,,
2020-01-31,501.0,502.5,502.5,-336.0,-69.75,11.75,,,,,,
2020-02-03,483.5,484.75,485.0,-353.5,-87.5,-5.75,,,,,,
2020-02-04,491.75,492.75,492.5,-345.25,-79.5,1.75,-189592.0,292631.0,482223.0,-102810.0,99653.0,202463.0
2020-02-05,506.25,507.25,506.5,-330.75,-65.0,15.75,,,,,,
2020-02-06,507.75,508.25,507.0,-329.25,-64.0,16.25,,,,,,
2020-02-07,505.25,506.0,504.5,-331.75,-66.25,13.75,,,,,,
2020-02-10,492.5,493.25,492.25,-344.5,-79.0,1.5,,,,,,
2020-02-11,494.25,495.25,494.25,-342.5,-77.0,3.5,-189661.0,273377.0,463038.0,-108426.0,103281.0,211707.0
2020-02-12,494.25,508.0,506.75,-329.75,-64.5,15.5,,,,,,
2020-02-13,512.5,510.75,509.5,-325.25,-60.5,19.5,,,,,,
2020-02-14,514.5,512.75,511.25,-323.25,-58.5,21.25,,,,,,
2020-02-17,510.25,509.0,507.75,-327.5,-62.25,17.75,,,,,,
2020-02-18,504.0,503.25,502.5,-333.75,-68.0,12.5,-193264.0,280477.0,473741.0,-107985.0,108146.0,216131.0
2020-02-19,517.0,515.75,514.75,-320.75,-55.5,24.75,,,,,,
2020-02-20,519.0,517.25,516.25,-318.75,-54.0,26.25,,,,,,
2020-02-21,508.5,506.5,505.0,-329.25,-64.75,15.0,,,,,,
2020-02-24,485.5,483.5,482.25,-352.25,-87.75,-7.75,,,,,,
2020-02-25,485.75,483.5,482.25,-352.0,-87.75,-7.75,-188839.0,315962.0,504801.0,-115009.0,106813.0,221822.0
2020-02-26,468.75,466.75,466.5,-369.0,-104.5,-23.5,,,,,,
2020-02-27,445.25,444.0,445.0,-392.5,-127.25,-45.0,,,,,,
2020-02-28,441.0,439.5,439.75,-396.75,-131.75,-50.25,,,,,,
2020-03-02,454.5,453.0,453.25,-383.25,-118.25,-36.75,,,,,,
2020-03-03,460.25,458.5,459.0,-377.5,-112.75,-31.0,-191524.0,266355.0,457879.0,-123880.0,95970.0,219850.0
2020-03-04,462.25,460.75,461.75,-375.5,-110.5,-28.25,,,,,,
2020-03-05,456.0,455.25,456.5,-381.75,-116.0,-33.5,,,,,,
2020-03-06,413.25,413.0,415.25,-424.5,-158.25,-74.75,,,,,,
2020-03-09,359.25,358.0,360.25,-478.5,-213.25,-129.75,,,,,,
2020-03-10,369.0,367.25,368.5,-468.75,-204.0,-121.5,-182360.0,277452.0,459812.0,-140440.0,97864.0,238304.0
2020-03-11,376.0,372.5,374.25,-463.5,-198.25,-115.75,,,,,,
2020-03-12,376.0,337.25,340.75,-498.75,-231.75,-146.75,,,,,,
2020-03-13,336.5,339.5,344.5,-499.5,-233.0,-148.25,,,,,,
2020-03-16,306.25,311.0,317.25,-529.75,-261.5,-175.5,,,,,,
2020-03-17,300.0,304.75,311.75,-536.0,-267.75,-181.0,-167149.0,269240.0,436389.0,-148638.0,96360.0,244998.0
2020-03-18,271.25,276.25,283.75,-564.75,-296.25,-209.0,,,,,,
2020-03-19,287.75,291.75,299.0,-548.25,-280.75,-193.75,,,,,,
2020-03-20,301.0,303.75,310.0,-535.0,-268.75,-182.75,,,,,,
2020-03-23,286.0,289.75,297.0,-550.0,-282.75,-195.75,,,,,,
2020-03-24,303.25,306.75,314.0,-532.75,-265.75,-178.75,-162494.0,286885.0,449379.0,-151610.0,97488.0,249098.0
2020-03-25,306.0,309.25,316.0,-530.0,-263.25,-176.75,,,,,,
2020-03-26,303.75,306.5,313.5,-532.25,-266.0,-179.25,,,,,,
2020-03-27,300.25,301.75,308.25,-535.75,-270.75,-184.5,,,,,,
2020-03-30,285.25,287.0,293.75,-550.75,-285.5,-199.0,,,,,,
2020-03-31,292.75,294.75,301.75,-543.25,-277.75,-191.0,-175907.0,291011.0,466918.0,-139843.0,98592.0,238435.0
2020-04-01,271.75,275.5,285.0,-564.25,-297.0,-207.75,,,,,,
2020-04-02,276.0,283.25,296.0,-560.0,-289.25,-196.75,,,,,,
2020-04-03,297.0,304.0,315.5,-539.0,-268.5,-177.25,,,,,,
2020-04-06,293.75,302.25,314.5,-542.25,-270.25,-178.25,,,,,,
2020-04-07,298.0,305.0,318.25,-539.5,-266.5,-173.75,-192022.0,232154.0,424176.0,-127889.0,100726.0,228615.0
2020-04-08,298.0,297.75,312.0,-546.75,-272.75,-179.0,,,,,,
2020-04-09,302.5,317.25,329.75,-542.0,-267.5,-174.25,,,,,,
2020-04-13,298.5,314.5,328.0,-546.0,-270.25,-176.0,,,,,,
2020-04-14,279.5,298.5,315.5,-565.0,-286.25,-188.5,-194093.0,242184.0,436277.0,-127949.0,95461.0,223410.0
2020-04-15,260.75,280.25,298.0,-583.75,-304.5,-206.0,,,,,,
2020-04-16,271.0,286.75,302.25,-573.5,-298.0,-201.75,,,,,,
2020-04-17,275.5,290.5,305.75,-569.0,-294.25,-198.25,,,,,,
2020-04-20,261.75,279.25,297.0,-582.75,-305.5,-207.0,,,,,,
2020-04-21,216.0,237.25,257.0,-628.5,-347.5,-247.0,-236593.0,238736.0,475329.0,-116098.0,91150.0,207248.0
2020-04-22,212.0,233.5,252.75,-632.5,-351.25,-251.25,,,,,,
2020-04-23,227.75,249.0,267.5,-616.75,-335.75,-236.5,,,,,,
2020-04-24,205.0,228.0,247.75,-639.5,-356.75,-256.25,,,,,,
2020-04-27,190.75,215.0,235.25,-653.75,-369.75,-268.75,,,,,,
2020-04-28,191.5,217.5,237.5,-653.0,-367.25,-266.5,-257607.0,230913.0,488520.0,-103699.0,94544.0,198243.0
2020-04-29,208.5,231.75,250.0,-636.0,-353.0,-254.0,,,,,,
2020-04-30,236.75,254.75,269.5,-607.75,-330.0,-234.5,,,,,,
2020-05-01,220.0,239.75,256.5,-624.5,-345.0,-247.5,,,,,,
2020-05-04,210.75,231.5,248.25,-633.75,-353.25,-255.75,,,,,,
2020-05-05,241.75,259.75,274.0,-602.75,-325.0,-230.0,-265951.0,239666.0,505617.0,-100108.0,92535.0,192643.0
2020-05-06,228.0,246.0,261.0,-616.5,-338.75,-243.0,,,,,,
