,HO1 Comdty ,HO1 Comdty ,HO2 Comdty ,HO2 Comdty ,HO3 Comdty,HO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2015-06-19,33981.0,389704.0,74447.0,389704.0,64699.0,389704.0
2015-06-22,30791.0,387440.0,74601.0,387440.0,65596.0,387440.0
2015-06-23,24992.0,398399.0,77972.0,398399.0,65035.0,398399.0
2015-06-24,20469.0,391769.0,84098.0,391769.0,66536.0,391769.0
2015-06-25,17759.0,377566.0,85691.0,377566.0,66954.0,377566.0
2015-06-26,12611.0,371049.0,84608.0,371049.0,66658.0,371049.0
2015-06-29,4043.0,366392.0,87068.0,366392.0,64940.0,366392.0
2015-06-30,377.0,367511.0,88644.0,367511.0,65818.0,367511.0
2015-07-01,89621.0,371126.0,65597.0,371126.0,36577.0,371126.0
2015-07-02,86234.0,367833.0,65610.0,367833.0,36580.0,367833.0
2015-07-06,81411.0,372540.0,68259.0,372540.0,38768.0,372540.0
2015-07-07,79112.0,376020.0,69801.0,376020.0,39775.0,376020.0
2015-07-08,78228.0,384388.0,74565.0,384388.0,40488.0,384388.0
2015-07-09,75288.0,381342.0,73934.0,381342.0,40722.0,381342.0
2015-07-10,70174.0,383926.0,77578.0,383926.0,42224.0,383926.0
2015-07-13,65450.0,381996.0,78748.0,381996.0,43374.0,381996.0
2015-07-14,59942.0,376772.0,80278.0,376772.0,44091.0,376772.0
2015-07-15,57476.0,385839.0,82218.0,385839.0,46248.0,385839.0
2015-07-16,52264.0,389339.0,85318.0,389339.0,48940.0,389339.0
2015-07-17,50996.0,395022.0,88706.0,395022.0,50993.0,395022.0
2015-07-20,43552.0,391822.0,91271.0,391822.0,49111.0,391822.0
2015-07-21,36318.0,391674.0,94908.0,391674.0,47488.0,391674.0
2015-07-22,31612.0,396251.0,95520.0,396251.0,48671.0,396251.0
2015-07-23,28778.0,395867.0,97707.0,395867.0,47527.0,395867.0
2015-07-24,25310.0,399705.0,101146.0,399705.0,48999.0,399705.0
2015-07-27,21134.0,402597.0,103401.0,402597.0,50135.0,402597.0
2015-07-28,15489.0,400345.0,105179.0,400345.0,48334.0,400345.0
2015-07-29,11389.0,401134.0,106343.0,401134.0,49469.0,401134.0
2015-07-30,5535.0,398386.0,108250.0,398386.0,49707.0,398386.0
2015-07-31,1342.0,403183.0,111078.0,403183.0,51487.0,403183.0
2015-08-03,111318.0,411463.0,52350.0,411463.0,40873.0,411463.0
2015-08-04,107833.0,409973.0,52391.0,409973.0,42813.0,409973.0
2015-08-05,104303.0,412251.0,52533.0,412251.0,44862.0,412251.0
2015-08-06,99063.0,420967.0,60039.0,420967.0,46540.0,420967.0
2015-08-07,93264.0,422010.0,63000.0,422010.0,48995.0,422010.0
2015-08-10,86109.0,421807.0,66161.0,421807.0,50283.0,421807.0
2015-08-11,80776.0,432352.0,74082.0,432352.0,54261.0,432352.0
2015-08-12,73475.0,432147.0,75217.0,432147.0,57251.0,432147.0
2015-08-13,67043.0,434538.0,78897.0,434538.0,61715.0,434538.0
2015-08-14,60846.0,434307.0,79772.0,434307.0,62513.0,434307.0
2015-08-17,54309.0,430150.0,82475.0,430150.0,63699.0,430150.0
2015-08-18,48854.0,423212.0,80531.0,423212.0,63822.0,423212.0
2015-08-19,46012.0,428980.0,84529.0,428980.0,64953.0,428980.0
2015-08-20,40651.0,430930.0,89037.0,430930.0,65346.0,430930.0
2015-08-21,37438.0,430487.0,90985.0,430487.0,65170.0,430487.0
2015-08-24,32555.0,429284.0,92428.0,429284.0,65160.0,429284.0
2015-08-25,27320.0,435992.0,95667.0,435992.0,67596.0,435992.0
2015-08-26,16629.0,428663.0,99362.0,428663.0,66144.0,428663.0
2015-08-27,10146.0,424279.0,102344.0,424279.0,66820.0,424279.0
2015-08-28,4503.0,420569.0,102663.0,420569.0,67111.0,420569.0
2015-08-31,1114.0,419660.0,104047.0,419660.0,69067.0,419660.0
2015-09-01,99929.0,415701.0,66130.0,415701.0,61922.0,415701.0
2015-09-02,97794.0,412727.0,66591.0,412727.0,60782.0,412727.0
2015-09-03,92810.0,405793.0,65384.0,405793.0,60955.0,405793.0
2015-09-04,87141.0,399739.0,65056.0,399739.0,60075.0,399739.0
2015-09-08,79574.0,399246.0,69601.0,399246.0,61041.0,399246.0
2015-09-09,73739.0,402208.0,73599.0,402208.0,63615.0,402208.0
2015-09-10,69220.0,401189.0,75481.0,401189.0,63192.0,401189.0
2015-09-11,64606.0,402828.0,78631.0,402828.0,63925.0,402828.0
2015-09-14,59765.0,404754.0,81797.0,404754.0,65539.0,404754.0
2015-09-15,55500.0,410649.0,81908.0,410649.0,65233.0,410649.0
2015-09-16,51428.0,405261.0,82177.0,405261.0,63955.0,405261.0
2015-09-17,47844.0,399871.0,79783.0,399871.0,63603.0,399871.0
2015-09-18,43841.0,397660.0,81180.0,397660.0,63240.0,397660.0
2015-09-21,36328.0,390409.0,81341.0,390409.0,61248.0,390409.0
2015-09-22,29528.0,389170.0,81100.0,389170.0,64895.0,389170.0
2015-09-23,28243.0,397922.0,85853.0,397922.0,65379.0,397922.0
2015-09-24,24055.0,398959.0,89571.0,398959.0,66297.0,398959.0
2015-09-25,19273.0,395101.0,91188.0,395101.0,65861.0,395101.0
2015-09-28,13357.0,393753.0,92518.0,393753.0,66385.0,393753.0
2015-09-29,5676.0,385757.0,93560.0,385757.0,66018.0,385757.0
2015-09-30,1648.0,383222.0,92886.0,383222.0,66220.0,383222.0
2015-10-01,93321.0,381868.0,63956.0,381868.0,40495.0,381868.0
2015-10-02,94264.0,385501.0,66207.0,385501.0,40826.0,385501.0
2015-10-05,90448.0,383473.0,67187.0,383473.0,40872.0,383473.0
2015-10-06,87589.0,385732.0,70134.0,385732.0,42826.0,385732.0
2015-10-07,78655.0,384585.0,73465.0,384585.0,45233.0,384585.0
2015-10-08,70105.0,377742.0,74134.0,377742.0,45702.0,377742.0
2015-10-09,63449.0,374873.0,74803.0,374873.0,48339.0,374873.0
2015-10-12,55634.0,373737.0,78874.0,373737.0,50800.0,373737.0
2015-10-13,48535.0,376990.0,81670.0,376990.0,57030.0,376990.0
2015-10-14,45869.0,376471.0,82719.0,376471.0,58585.0,376471.0
2015-10-15,44799.0,386570.0,90654.0,386570.0,60278.0,386570.0
2015-10-16,45139.0,387698.0,90097.0,387698.0,61456.0,387698.0
2015-10-19,44372.0,391812.0,91228.0,391812.0,62877.0,391812.0
2015-10-20,41341.0,394212.0,91988.0,394212.0,63766.0,394212.0
2015-10-21,38636.0,393367.0,93945.0,393367.0,63506.0,393367.0
2015-10-22,34920.0,392798.0,97476.0,392798.0,63097.0,392798.0
2015-10-23,29993.0,389352.0,98118.0,389352.0,64006.0,389352.0
2015-10-26,25330.0,388526.0,98448.0,388526.0,64924.0,388526.0
2015-10-27,17523.0,378501.0,96229.0,378501.0,65664.0,378501.0
2015-10-28,12001.0,379820.0,98938.0,379820.0,67077.0,379820.0
2015-10-29,6507.0,369956.0,97447.0,369956.0,67058.0,369956.0
2015-10-30,1353.0,362869.0,97566.0,362869.0,65830.0,362869.0
2015-11-02,96869.0,362572.0,67134.0,362572.0,40071.0,362572.0
2015-11-03,86095.0,355913.0,70010.0,355913.0,39020.0,355913.0
2015-11-04,83827.0,359583.0,71586.0,359583.0,42462.0,359583.0
2015-11-05,83063.0,361786.0,74762.0,361786.0,43444.0,361786.0
2015-11-06,80808.0,367399.0,84315.0,367399.0,44066.0,367399.0
2015-11-09,76582.0,369028.0,86564.0,369028.0,45106.0,369028.0
2015-11-10,71320.0,369963.0,90327.0,369963.0,46677.0,369963.0
2015-11-11,68533.0,375338.0,93592.0,375338.0,49354.0,375338.0
2015-11-12,63903.0,380188.0,99344.0,380188.0,50866.0,380188.0
2015-11-13,61613.0,381584.0,98733.0,381584.0,52905.0,381584.0
2015-11-16,58450.0,379566.0,98515.0,379566.0,53707.0,379566.0
2015-11-17,52106.0,374351.0,100460.0,374351.0,52860.0,374351.0
2015-11-18,45786.0,373065.0,102393.0,373065.0,53102.0,373065.0
2015-11-19,36490.0,368051.0,103265.0,368051.0,53411.0,368051.0
2015-11-20,28774.0,370109.0,105392.0,370109.0,57237.0,370109.0
2015-11-23,22709.0,368052.0,106788.0,368052.0,56772.0,368052.0
2015-11-24,13789.0,362990.0,108003.0,362990.0,56361.0,362990.0
2015-11-25,9924.0,360643.0,105797.0,360643.0,56305.0,360643.0
2015-11-27,4744.0,356867.0,106492.0,356867.0,56140.0,356867.0
2015-11-30,691.0,350111.0,103034.0,350111.0,55516.0,350111.0
2015-12-01,98171.0,345784.0,52683.0,345784.0,47088.0,345784.0
2015-12-02,96296.0,346794.0,52115.0,346794.0,47011.0,346794.0
2015-12-03,93749.0,342646.0,52160.0,342646.0,45313.0,342646.0
2015-12-04,91228.0,341814.0,51492.0,341814.0,46618.0,341814.0
2015-12-07,85487.0,346027.0,56141.0,346027.0,49064.0,346027.0
2015-12-08,81505.0,347675.0,56431.0,347675.0,51975.0,347675.0
2015-12-09,77302.0,352203.0,60218.0,352203.0,54252.0,352203.0
2015-12-10,71619.0,353736.0,63225.0,353736.0,56532.0,353736.0
2015-12-11,60028.0,352476.0,69119.0,352476.0,57009.0,352476.0
2015-12-14,54964.0,352471.0,72521.0,352471.0,57532.0,352471.0
2015-12-15,51920.0,350446.0,74020.0,350446.0,58049.0,350446.0
2015-12-16,49821.0,352190.0,77293.0,352190.0,58311.0,352190.0
2015-12-17,46882.0,351798.0,79668.0,351798.0,57348.0,351798.0
2015-12-18,43904.0,356515.0,82710.0,356515.0,58272.0,356515.0
2015-12-21,40709.0,358232.0,84965.0,358232.0,59443.0,358232.0
2015-12-22,34364.0,353619.0,86057.0,353619.0,59212.0,353619.0
2015-12-23,27813.0,350535.0,88847.0,350535.0,59592.0,350535.0
2015-12-24,23738.0,349798.0,92069.0,349798.0,59458.0,349798.0
2015-12-28,17795.0,345736.0,94208.0,345736.0,58532.0,345736.0
2015-12-29,10164.0,343460.0,96317.0,343460.0,60011.0,343460.0
2015-12-30,3436.0,338714.0,95735.0,338714.0,61048.0,338714.0
2015-12-31,,342106.0,98038.0,342106.0,61754.0,342106.0
2016-01-04,97325.0,349507.0,62813.0,349507.0,40589.0,349507.0
2016-01-05,94350.0,345966.0,64507.0,345966.0,41236.0,345966.0
2016-01-06,87776.0,343680.0,64949.0,343680.0,42514.0,343680.0
2016-01-07,82599.0,341428.0,66240.0,341428.0,43391.0,341428.0
2016-01-08,77088.0,343356.0,69562.0,343356.0,46485.0,343356.0
2016-01-11,71254.0,344297.0,72356.0,344297.0,46939.0,344297.0
2016-01-12,66635.0,345023.0,75662.0,345023.0,47080.0,345023.0
2016-01-13,60475.0,347983.0,79943.0,347983.0,48712.0,347983.0
2016-01-14,60017.0,350030.0,82404.0,350030.0,47003.0,350030.0
2016-01-15,54181.0,354739.0,88076.0,354739.0,47919.0,354739.0
2016-01-19,52535.0,361345.0,90987.0,361345.0,50066.0,361345.0
2016-01-20,45930.0,357721.0,94099.0,357721.0,49449.0,357721.0
2016-01-21,40703.0,354100.0,93489.0,354100.0,48391.0,354100.0
2016-01-22,33972.0,351246.0,92695.0,351246.0,49025.0,351246.0
2016-01-25,26712.0,356441.0,95280.0,356441.0,52627.0,356441.0
2016-01-26,18314.0,349566.0,96159.0,349566.0,53505.0,349566.0
2016-01-27,15035.0,349626.0,97892.0,349626.0,52106.0,349626.0
2016-01-28,5339.0,343257.0,98335.0,343257.0,53403.0,343257.0
2016-01-29,920.0,355371.0,104132.0,355371.0,55774.0,355371.0
2016-02-01,101409.0,354626.0,54663.0,354626.0,41436.0,354626.0
2016-02-02,99254.0,358889.0,55850.0,358889.0,43408.0,358889.0
2016-02-03,97805.0,359640.0,56609.0,359640.0,42645.0,359640.0
2016-02-04,91038.0,354349.0,55228.0,354349.0,42118.0,354349.0
2016-02-05,84680.0,354011.0,57649.0,354011.0,45114.0,354011.0
2016-02-08,74669.0,357969.0,63332.0,357969.0,48811.0,357969.0
2016-02-09,67635.0,358222.0,65575.0,358222.0,51194.0,358222.0
2016-02-10,64397.0,365735.0,68860.0,365735.0,54058.0,365735.0
2016-02-11,58680.0,370140.0,72992.0,370140.0,57189.0,370140.0
2016-02-12,57858.0,370635.0,73723.0,370635.0,59160.0,370635.0
2016-02-16,51571.0,367721.0,73082.0,367721.0,61029.0,367721.0
2016-02-17,49799.0,370618.0,77064.0,370618.0,60555.0,370618.0
2016-02-18,46467.0,372405.0,78362.0,372405.0,61646.0,372405.0
2016-02-19,42046.0,374282.0,82089.0,374282.0,63808.0,374282.0
2016-02-22,35860.0,373228.0,83837.0,373228.0,64133.0,373228.0
2016-02-23,30912.0,373763.0,86146.0,373763.0,63218.0,373763.0
2016-02-24,21613.0,371251.0,88945.0,371251.0,64524.0,371251.0
2016-02-25,14892.0,369902.0,91940.0,369902.0,66162.0,369902.0
2016-02-26,6182.0,362492.0,94442.0,362492.0,66406.0,362492.0
2016-02-29,703.0,361612.0,97333.0,361612.0,66283.0,361612.0
2016-03-01,95146.0,364300.0,68521.0,364300.0,45979.0,364300.0
2016-03-02,90983.0,361610.0,67965.0,361610.0,45469.0,361610.0
2016-03-03,88438.0,362411.0,67011.0,362411.0,46500.0,362411.0
2016-03-04,90050.0,368953.0,67452.0,368953.0,47706.0,368953.0
2016-03-07,84595.0,367661.0,67407.0,367661.0,48694.0,367661.0
2016-03-08,75407.0,363738.0,68353.0,363738.0,49018.0,363738.0
2016-03-09,68885.0,360902.0,70698.0,360902.0,46988.0,360902.0
2016-03-10,63937.0,358412.0,72303.0,358412.0,47290.0,358412.0
2016-03-11,61302.0,359644.0,74435.0,359644.0,47730.0,359644.0
2016-03-14,60322.0,362129.0,75435.0,362129.0,48853.0,362129.0
2016-03-15,56970.0,358306.0,74612.0,358306.0,47950.0,358306.0
2016-03-16,55027.0,363407.0,78239.0,363407.0,49591.0,363407.0
2016-03-17,52773.0,367128.0,81700.0,367128.0,49513.0,367128.0
2016-03-18,50762.0,372292.0,83902.0,372292.0,50312.0,372292.0
2016-03-21,45550.0,375031.0,89880.0,375031.0,50417.0,375031.0
2016-03-22,41884.0,378646.0,95205.0,378646.0,50516.0,378646.0
2016-03-23,36785.0,377314.0,97411.0,377314.0,50378.0,377314.0
2016-03-24,30428.0,375800.0,98792.0,375800.0,50229.0,375800.0
2016-03-28,22474.0,372912.0,100953.0,372912.0,50901.0,372912.0
2016-03-29,15885.0,377333.0,105632.0,377333.0,52077.0,377333.0
2016-03-30,5804.0,372944.0,108044.0,372944.0,54546.0,372944.0
2016-03-31,1223.0,370599.0,108945.0,370599.0,54733.0,370599.0
2016-04-01,111661.0,379036.0,57261.0,379036.0,41002.0,379036.0
2016-04-04,108541.0,379830.0,59754.0,379830.0,42544.0,379830.0
2016-04-05,107120.0,382411.0,58477.0,382411.0,44001.0,382411.0
2016-04-06,100837.0,379947.0,57220.0,379947.0,45702.0,379947.0
2016-04-07,96133.0,380708.0,57336.0,380708.0,48055.0,380708.0
2016-04-08,86145.0,376326.0,62415.0,376326.0,47369.0,376326.0
2016-04-11,80649.0,381393.0,65166.0,381393.0,49638.0,381393.0
2016-04-12,75650.0,387559.0,68754.0,387559.0,52869.0,387559.0
2016-04-13,72630.0,400475.0,76433.0,400475.0,56630.0,400475.0
2016-04-14,71550.0,402300.0,76749.0,402300.0,59389.0,402300.0
2016-04-15,65897.0,396867.0,77654.0,396867.0,58608.0,396867.0
2016-04-18,59825.0,396854.0,82497.0,396854.0,58711.0,396854.0
2016-04-19,54550.0,395331.0,84096.0,395331.0,60551.0,395331.0
2016-04-20,47527.0,394900.0,87245.0,394900.0,61719.0,394900.0
2016-04-21,41989.0,395960.0,90395.0,395960.0,61905.0,395960.0
