,CO1 Comdty ,CO1 Comdty ,CO2 Comdty ,CO2 Comdty ,CO3 Comdty,CO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2011-06-15,35222.0,852925.0,214796.0,852925.0,129420.0,852925.0
2011-06-16,209956.0,820812.0,132314.0,820812.0,70673.0,820812.0
2011-06-17,206117.0,820945.0,138449.0,820945.0,65480.0,820945.0
2011-06-20,205027.0,825428.0,147192.0,825428.0,61083.0,825428.0
2011-06-21,190272.0,814890.0,147989.0,814890.0,57607.0,814890.0
2011-06-22,191084.0,819944.0,147810.0,819944.0,57481.0,819944.0
2011-06-23,188520.0,833254.0,153200.0,833254.0,64149.0,833254.0
2011-06-24,177943.0,814719.0,148837.0,814719.0,60788.0,814719.0
2011-06-27,175119.0,807568.0,149782.0,807568.0,56950.0,807568.0
2011-06-28,153396.0,776198.0,149418.0,776198.0,59201.0,776198.0
2011-06-29,147101.0,776675.0,152669.0,776675.0,62035.0,776675.0
2011-06-30,145441.0,795837.0,163428.0,795837.0,68888.0,795837.0
2011-07-01,145717.0,804645.0,167128.0,804645.0,67055.0,804645.0
2011-07-04,143091.0,799075.0,167022.0,799075.0,65697.0,799075.0
2011-07-05,126153.0,790163.0,174300.0,790163.0,66495.0,790163.0
2011-07-06,116374.0,793677.0,183399.0,793677.0,67456.0,793677.0
2011-07-07,105449.0,809883.0,192904.0,809883.0,78463.0,809883.0
2011-07-08,94931.0,820773.0,199619.0,820773.0,87376.0,820773.0
2011-07-11,73558.0,810816.0,206235.0,810816.0,89152.0,810816.0
2011-07-12,44768.0,800395.0,212121.0,800395.0,96560.0,800395.0
2011-07-13,20589.0,792783.0,222525.0,792783.0,106497.0,792783.0
2011-07-14,22153.0,794997.0,208198.0,794997.0,118129.0,794997.0
2011-07-15,208252.0,781040.0,120940.0,781040.0,43240.0,781040.0
2011-07-18,198069.0,784146.0,133747.0,784146.0,44071.0,784146.0
2011-07-19,195691.0,790601.0,135701.0,790601.0,49813.0,790601.0
2011-07-20,200549.0,796620.0,136092.0,796620.0,49140.0,796620.0
2011-07-21,195663.0,798924.0,141479.0,798924.0,49905.0,798924.0
2011-07-22,195144.0,801766.0,141357.0,801766.0,50944.0,801766.0
2011-07-25,191839.0,805030.0,144508.0,805030.0,52012.0,805030.0
2011-07-26,195235.0,809698.0,144168.0,809698.0,54067.0,809698.0
2011-07-27,189587.0,805187.0,145073.0,805187.0,59199.0,805187.0
2011-07-28,187103.0,807151.0,147638.0,807151.0,59637.0,807151.0
2011-07-29,184164.0,804797.0,146710.0,804797.0,60261.0,804797.0
2011-08-01,185188.0,812367.0,147757.0,812367.0,62062.0,812367.0
2011-08-02,187340.0,826483.0,144056.0,826483.0,68635.0,826483.0
2011-08-03,165635.0,812441.0,144734.0,812441.0,72044.0,812441.0
2011-08-04,149725.0,820912.0,147963.0,820912.0,79520.0,820912.0
2011-08-05,141064.0,803896.0,140240.0,803896.0,81213.0,803896.0
2011-08-08,125008.0,785306.0,132418.0,785306.0,85630.0,785306.0
2011-08-09,113292.0,791254.0,128670.0,791254.0,96504.0,791254.0
2011-08-10,96936.0,822407.0,141738.0,822407.0,107072.0,822407.0
2011-08-11,79574.0,807599.0,141148.0,807599.0,112216.0,807599.0
2011-08-12,61467.0,810064.0,150372.0,810064.0,119572.0,810064.0
2011-08-15,30182.0,787493.0,157101.0,787493.0,122678.0,787493.0
2011-08-16,26976.0,788347.0,153591.0,788347.0,121198.0,788347.0
2011-08-17,159985.0,776177.0,125088.0,776177.0,121194.0,776177.0
2011-08-18,149056.0,785361.0,138836.0,785361.0,122816.0,785361.0
2011-08-19,149890.0,774479.0,127171.0,774479.0,121738.0,774479.0
2011-08-22,150182.0,774962.0,126748.0,774962.0,121900.0,774962.0
2011-08-23,150197.0,765757.0,119688.0,765757.0,125092.0,765757.0
2011-08-24,146118.0,761610.0,117507.0,761610.0,123705.0,761610.0
2011-08-25,150224.0,769787.0,116966.0,769787.0,127530.0,769787.0
2011-08-26,146408.0,766665.0,117407.0,766665.0,128999.0,766665.0
2011-08-29,148738.0,766704.0,118309.0,766704.0,125783.0,766704.0
2011-08-30,148980.0,784910.0,122651.0,784910.0,130768.0,784910.0
2011-08-31,139394.0,785799.0,125073.0,785799.0,131168.0,785799.0
2011-09-01,133548.0,791847.0,127978.0,791847.0,133274.0,791847.0
2011-09-02,129241.0,809263.0,135019.0,809263.0,140716.0,809263.0
2011-09-05,136316.0,833624.0,146610.0,833624.0,143242.0,833624.0
2011-09-06,140967.0,856986.0,159990.0,856986.0,142314.0,856986.0
2011-09-07,126729.0,864740.0,168121.0,864740.0,149337.0,864740.0
2011-09-08,113757.0,874824.0,176722.0,874824.0,155154.0,874824.0
2011-09-09,93769.0,869798.0,176649.0,869798.0,161978.0,869798.0
2011-09-12,75056.0,876186.0,184456.0,876186.0,172043.0,876186.0
2011-09-13,52642.0,883863.0,201529.0,883863.0,182522.0,883863.0
2011-09-14,19670.0,867216.0,206510.0,867216.0,188842.0,867216.0
2011-09-15,14272.0,870656.0,207386.0,870656.0,188399.0,870656.0
2011-09-16,192704.0,858052.0,197677.0,858052.0,51688.0,858052.0
2011-09-19,189111.0,859910.0,198124.0,859910.0,52404.0,859910.0
2011-09-20,180916.0,853013.0,195757.0,853013.0,50560.0,853013.0
2011-09-21,170247.0,849989.0,194224.0,849989.0,50324.0,849989.0
2011-09-22,161652.0,874719.0,200226.0,874719.0,54325.0,874719.0
2011-09-23,166523.0,882992.0,200492.0,882992.0,55968.0,882992.0
2011-09-26,162713.0,889700.0,197745.0,889700.0,54108.0,889700.0
2011-09-27,155551.0,888920.0,195775.0,888920.0,55210.0,888920.0
2011-09-28,148094.0,890475.0,199489.0,890475.0,58039.0,890475.0
2011-09-29,145417.0,898943.0,201868.0,898943.0,59067.0,898943.0
2011-09-30,139452.0,905084.0,195691.0,905084.0,62649.0,905084.0
2011-10-03,130223.0,900708.0,193186.0,900708.0,63877.0,900708.0
2011-10-04,116471.0,894023.0,194423.0,894023.0,73156.0,894023.0
2011-10-05,117336.0,896364.0,195521.0,896364.0,79270.0,896364.0
2011-10-06,111919.0,904256.0,200745.0,904256.0,82328.0,904256.0
2011-10-07,108245.0,902450.0,195655.0,902450.0,84162.0,902450.0
2011-10-10,93108.0,911336.0,211599.0,911336.0,90357.0,911336.0
2011-10-11,71498.0,913294.0,216365.0,913294.0,97217.0,913294.0
2011-10-12,39137.0,891668.0,214775.0,891668.0,102053.0,891668.0
2011-10-13,18139.0,891806.0,222050.0,891806.0,115326.0,891806.0
2011-10-14,15669.0,915915.0,225978.0,915915.0,127486.0,915915.0
2011-10-17,227237.0,915935.0,130461.0,915935.0,82178.0,915935.0
2011-10-18,226776.0,945491.0,140245.0,945491.0,89543.0,945491.0
2011-10-19,219742.0,960242.0,141298.0,960242.0,97177.0,960242.0
2011-10-20,219369.0,975335.0,148130.0,975335.0,96133.0,975335.0
2011-10-21,218368.0,976820.0,151156.0,976820.0,97000.0,976820.0
2011-10-24,212393.0,971345.0,147246.0,971345.0,97353.0,971345.0
2011-10-25,200816.0,963954.0,147137.0,963954.0,96582.0,963954.0
2011-10-26,205645.0,984426.0,157949.0,984426.0,95688.0,984426.0
2011-10-27,202203.0,971138.0,158637.0,971138.0,91744.0,971138.0
2011-10-28,193131.0,964729.0,163063.0,964729.0,89111.0,964729.0
2011-10-31,182890.0,952668.0,163395.0,952668.0,86769.0,952668.0
2011-11-01,166413.0,948129.0,169238.0,948129.0,85897.0,948129.0
2011-11-02,152795.0,937156.0,159993.0,937156.0,88484.0,937156.0
2011-11-03,145437.0,944855.0,167346.0,944855.0,92547.0,944855.0
2011-11-04,143883.0,955560.0,167173.0,955560.0,97597.0,955560.0
2011-11-07,135039.0,956599.0,169013.0,956599.0,101127.0,956599.0
2011-11-08,137173.0,975810.0,169885.0,975810.0,107258.0,975810.0
2011-11-09,121726.0,982412.0,175775.0,982412.0,116242.0,982412.0
2011-11-10,98832.0,977146.0,182990.0,977146.0,123378.0,977146.0
2011-11-11,77116.0,980556.0,191473.0,980556.0,132761.0,980556.0
2011-11-14,31840.0,952557.0,206021.0,952557.0,139100.0,952557.0
2011-11-15,21632.0,948881.0,208165.0,948881.0,142757.0,948881.0
2011-11-16,198491.0,931520.0,150845.0,931520.0,88688.0,931520.0
2011-11-17,197248.0,960938.0,161011.0,960938.0,95974.0,960938.0
2011-11-18,192414.0,945265.0,157183.0,945265.0,95164.0,945265.0
2011-11-21,181716.0,932943.0,156751.0,932943.0,92281.0,932943.0
2011-11-22,166536.0,912569.0,152704.0,912569.0,87934.0,912569.0
2011-11-23,165356.0,905677.0,146314.0,905677.0,85321.0,905677.0
2011-11-24,171584.0,911957.0,148506.0,911957.0,84829.0,911957.0
2011-11-25,174937.0,918750.0,147374.0,918750.0,85891.0,918750.0
2011-11-28,170803.0,910654.0,144893.0,910654.0,81333.0,910654.0
2011-11-29,157724.0,914717.0,144845.0,914717.0,86922.0,914717.0
2011-11-30,150423.0,921622.0,151292.0,921622.0,89941.0,921622.0
2011-12-01,150045.0,920421.0,150657.0,920421.0,91020.0,920421.0
2011-12-02,150157.0,923239.0,153989.0,923239.0,91301.0,923239.0
2011-12-05,138596.0,912851.0,150014.0,912851.0,95697.0,912851.0
2011-12-06,127268.0,920893.0,156868.0,920893.0,102985.0,920893.0
2011-12-07,110162.0,922185.0,166281.0,922185.0,111543.0,922185.0
2011-12-08,106707.0,923490.0,167536.0,923490.0,115519.0,923490.0
2011-12-09,88282.0,920171.0,175176.0,920171.0,124324.0,920171.0
2011-12-12,67831.0,910497.0,174150.0,910497.0,135605.0,910497.0
2011-12-13,45036.0,902040.0,177974.0,902040.0,145928.0,902040.0
2011-12-14,26764.0,889577.0,178051.0,889577.0,146637.0,889577.0
2011-12-15,17469.0,872302.0,173258.0,872302.0,144947.0,872302.0
2011-12-16,166959.0,846572.0,145108.0,846572.0,44215.0,846572.0
2011-12-19,165225.0,860014.0,154934.0,860014.0,45970.0,860014.0
2011-12-20,165517.0,869471.0,161803.0,869471.0,46877.0,869471.0
2011-12-21,164266.0,872024.0,167157.0,872024.0,44143.0,872024.0
2011-12-22,162864.0,873903.0,171622.0,873903.0,44157.0,873903.0
2011-12-23,162669.0,,174744.0,,44832.0,
2011-12-26,,,174744.0,,44832.0,
2011-12-27,162889.0,881066.0,175076.0,881066.0,46522.0,881066.0
2011-12-28,149896.0,871798.0,173249.0,871798.0,46395.0,871798.0
2011-12-29,152581.0,871753.0,171557.0,871753.0,44291.0,871753.0
2011-12-30,146666.0,885804.0,183455.0,885804.0,47309.0,885804.0
2012-01-03,142865.0,912186.0,183691.0,912186.0,57584.0,912186.0
2012-01-04,137104.0,930877.0,196911.0,930877.0,64063.0,930877.0
2012-01-05,134661.0,947669.0,203840.0,947669.0,71512.0,947669.0
2012-01-06,123310.0,974132.0,219071.0,974132.0,84951.0,974132.0
2012-01-09,99366.0,971969.0,223002.0,971969.0,93959.0,971969.0
2012-01-10,72568.0,951045.0,223074.0,951045.0,95275.0,951045.0
2012-01-11,54941.0,949807.0,228544.0,949807.0,100671.0,949807.0
2012-01-12,37413.0,952862.0,234504.0,952862.0,104768.0,952862.0
2012-01-13,19653.0,958016.0,235730.0,958016.0,111884.0,958016.0
2012-01-16,8518.0,955200.0,238169.0,955200.0,114180.0,955200.0
2012-01-17,232723.0,952928.0,116953.0,952928.0,61493.0,952928.0
2012-01-18,226367.0,953665.0,119405.0,953665.0,63564.0,953665.0
2012-01-19,225021.0,956991.0,122481.0,956991.0,64506.0,956991.0
2012-01-20,216945.0,957768.0,129778.0,957768.0,64422.0,957768.0
2012-01-23,215478.0,976738.0,140680.0,976738.0,68328.0,976738.0
2012-01-24,208965.0,984053.0,143963.0,984053.0,70135.0,984053.0
2012-01-25,200480.0,983789.0,146714.0,983789.0,74711.0,983789.0
2012-01-26,198237.0,1001286.0,152983.0,1001286.0,78413.0,1001286.0
2012-01-27,196604.0,1010088.0,153624.0,1010088.0,82256.0,1010088.0
2012-01-30,186466.0,1000662.0,153674.0,1000662.0,85726.0,1000662.0
2012-01-31,178805.0,1000765.0,157188.0,1000765.0,88861.0,1000765.0
2012-02-01,175258.0,1012787.0,160394.0,1012787.0,93774.0,1012787.0
2012-02-02,157708.0,1025643.0,178623.0,1025643.0,99939.0,1025643.0
2012-02-03,157741.0,1048695.0,187928.0,1048695.0,105682.0,1048695.0
2012-02-06,150879.0,1067936.0,195782.0,1067936.0,111412.0,1067936.0
2012-02-07,131405.0,1051880.0,193648.0,1051880.0,116652.0,1051880.0
2012-02-08,117818.0,1046886.0,196189.0,1046886.0,120892.0,1046886.0
2012-02-09,97907.0,1062660.0,208557.0,1062660.0,129616.0,1062660.0
2012-02-10,62606.0,1063971.0,234830.0,1063971.0,134884.0,1063971.0
2012-02-13,26766.0,1057984.0,254670.0,1057984.0,142054.0,1057984.0
2012-02-14,14213.0,1051943.0,252969.0,1051943.0,144955.0,1051943.0
2012-02-15,233467.0,1018707.0,145475.0,1018707.0,111889.0,1018707.0
2012-02-16,241018.0,1038428.0,151988.0,1038428.0,112926.0,1038428.0
2012-02-17,241948.0,1039105.0,150990.0,1039105.0,114892.0,1039105.0
2012-02-20,242651.0,1037620.0,147419.0,1037620.0,116280.0,1037620.0
2012-02-21,239010.0,1045430.0,150419.0,1045430.0,116766.0,1045430.0
2012-02-22,227809.0,1050876.0,145637.0,1050876.0,126295.0,1050876.0
2012-02-23,217438.0,1045541.0,140022.0,1045541.0,128445.0,1045541.0
2012-02-24,202779.0,,148246.0,,124095.0,
2012-02-27,207501.0,1046839.0,153392.0,1046839.0,130891.0,1046839.0
2012-02-28,208548.0,1048164.0,149637.0,1048164.0,134256.0,1048164.0
2012-02-29,213084.0,1043867.0,148973.0,1043867.0,126907.0,1043867.0
2012-03-01,205330.0,1074215.0,166360.0,1074215.0,134928.0,1074215.0
2012-03-02,190769.0,1069331.0,169620.0,1069331.0,132869.0,1069331.0
2012-03-05,176215.0,1070045.0,177640.0,1070045.0,136939.0,1070045.0
2012-03-06,156731.0,1072169.0,189608.0,1072169.0,139681.0,1072169.0
2012-03-07,151357.0,1094322.0,206144.0,1094322.0,143648.0,1094322.0
2012-03-08,132143.0,1090903.0,207575.0,1090903.0,147824.0,1090903.0
2012-03-09,113233.0,1091102.0,216535.0,1091102.0,152913.0,1091102.0
2012-03-12,83937.0,1091129.0,232410.0,1091129.0,156393.0,1091129.0
2012-03-13,66263.0,1105234.0,240344.0,1105234.0,162253.0,1105234.0
2012-03-14,36565.0,1084781.0,238869.0,1084781.0,163068.0,1084781.0
2012-03-15,,,239825.0,,168033.0,
2012-03-16,244668.0,1064308.0,169284.0,1064308.0,76638.0,1064308.0
2012-03-19,244083.0,1073821.0,172564.0,1073821.0,79336.0,1073821.0
2012-03-20,238605.0,1072435.0,173241.0,1072435.0,78584.0,1072435.0
2012-03-21,238550.0,1078834.0,172203.0,1078834.0,81351.0,1078834.0
2012-03-22,240834.0,1092912.0,177951.0,1092912.0,81057.0,1092912.0
2012-03-23,232508.0,1098910.0,184039.0,1098910.0,79296.0,1098910.0
2012-03-26,225803.0,1095374.0,182446.0,1095374.0,79699.0,1095374.0
2012-03-27,219092.0,1100677.0,187747.0,1100677.0,82167.0,1100677.0
2012-03-28,207724.0,1110868.0,190324.0,1110868.0,92073.0,1110868.0
2012-03-29,197962.0,1120676.0,194190.0,1120676.0,94842.0,1120676.0
2012-03-30,193425.0,1130347.0,196259.0,1130347.0,98148.0,1130347.0
2012-04-02,178475.0,1146603.0,204864.0,1146603.0,109084.0,1146603.0
2012-04-03,162722.0,1171142.0,216416.0,1171142.0,115611.0,1171142.0
2012-04-04,130274.0,1184722.0,234709.0,1184722.0,120436.0,1184722.0
2012-04-05,118523.0,1201506.0,250677.0,1201506.0,126143.0,1201506.0
2012-04-09,105256.0,1200263.0,255882.0,1200263.0,130977.0,1200263.0
2012-04-10,94879.0,1221764.0,273578.0,1221764.0,136554.0,1221764.0
2012-04-11,57102.0,1178198.0,274283.0,1178198.0,132943.0,1178198.0
2012-04-12,29843.0,1191405.0,290851.0,1191405.0,140533.0,1191405.0
2012-04-13,22544.0,1201496.0,301768.0,1201496.0,141160.0,1201496.0
2012-04-16,278627.0,1162474.0,133584.0,1162474.0,88857.0,1162474.0
2012-04-17,277085.0,1173628.0,139160.0,1173628.0,96106.0,1173628.0
2012-04-18,270810.0,1177648.0,146162.0,1177648.0,103314.0,1177648.0
2012-04-19,270691.0,1191411.0,152930.0,1191411.0,109273.0,1191411.0
2012-04-20,274491.0,1207512.0,158735.0,1207512.0,110409.0,1207512.0
2012-04-23,268029.0,1219667.0,168126.0,1219667.0,112914.0,1219667.0
2012-04-24,262411.0,1228342.0,169955.0,1228342.0,114814.0,1228342.0
2012-04-25,260769.0,1227763.0,173793.0,1227763.0,110159.0,1227763.0
2012-04-26,249677.0,1238015.0,185471.0,1238015.0,110903.0,1238015.0
2012-04-27,248386.0,1230817.0,179917.0,1230817.0,110211.0,1230817.0
2012-04-30,247088.0,1238346.0,183912.0,1238346.0,114489.0,1238346.0
2012-05-01,243596.0,1239919.0,188125.0,1239919.0,114563.0,1239919.0
2012-05-02,232201.0,1238833.0,196116.0,1238833.0,115785.0,1238833.0
2012-05-03,225003.0,1240821.0,199472.0,1240821.0,118017.0,1240821.0
2012-05-04,211686.0,1259327.0,213729.0,1259327.0,124826.0,1259327.0
2012-05-07,206655.0,1272768.0,218652.0,1272768.0,134835.0,1272768.0
2012-05-08,190392.0,1281051.0,227710.0,1281051.0,138393.0,1281051.0
2012-05-09,175314.0,1291673.0,242623.0,1291673.0,147667.0,1291673.0
2012-05-10,157550.0,1299831.0,252690.0,1299831.0,153650.0,1299831.0
2012-05-11,115898.0,1296080.0,270283.0,1296080.0,160971.0,1296080.0
2012-05-14,75366.0,1267958.0,269404.0,1267958.0,160280.0,1267958.0
2012-05-15,38471.0,1235108.0,265585.0,1235108.0,161223.0,1235108.0
2012-05-16,31892.0,1224795.0,258286.0,1224795.0,158961.0,1224795.0
2012-05-17,244384.0,1185056.0,166292.0,1185056.0,109490.0,1185056.0
2012-05-18,246261.0,1194029.0,169213.0,1194029.0,110988.0,1194029.0
2012-05-21,241532.0,1199812.0,171637.0,1199812.0,112966.0,1199812.0
2012-05-22,238163.0,1198035.0,169869.0,1198035.0,114958.0,1198035.0
2012-05-23,242355.0,1221923.0,174079.0,1221923.0,120231.0,1221923.0
2012-05-24,236141.0,1228687.0,180961.0,1228687.0,129172.0,1228687.0
2012-05-25,233415.0,1250730.0,196948.0,1250730.0,135138.0,1250730.0
2012-05-28,233077.0,1249344.0,195941.0,1249344.0,135908.0,1249344.0
2012-05-29,225326.0,1227673.0,189374.0,1227673.0,130379.0,1227673.0
2012-05-30,219980.0,1218911.0,187469.0,1218911.0,130419.0,1218911.0
2012-05-31,227878.0,1235045.0,187954.0,1235045.0,132285.0,1235045.0
2012-06-01,224334.0,1242940.0,186552.0,1242940.0,134703.0,1242940.0
2012-06-04,226751.0,1257024.0,193088.0,1257024.0,139155.0,1257024.0
2012-06-05,204925.0,1242535.0,194908.0,1242535.0,145586.0,1242535.0
2012-06-06,194471.0,1257285.0,195691.0,1257285.0,152988.0,1257285.0
2012-06-07,173903.0,1263891.0,208248.0,1263891.0,163967.0,1263891.0
2012-06-08,145084.0,1266550.0,230009.0,1266550.0,176067.0,1266550.0
2012-06-11,114210.0,1252273.0,235935.0,1252273.0,189923.0,1252273.0
2012-06-12,88196.0,1243060.0,236429.0,1243060.0,204237.0,1243060.0
2012-06-13,43952.0,1222569.0,254585.0,1222569.0,209256.0,1222569.0
2012-06-14,27895.0,1219839.0,258934.0,1219839.0,212556.0,1219839.0
2012-06-15,253742.0,1190864.0,215802.0,1190864.0,116673.0,1190864.0
2012-06-18,253118.0,1192596.0,215860.0,1192596.0,116181.0,1192596.0
2012-06-19,252647.0,1208441.0,222164.0,1208441.0,121680.0,1208441.0
2012-06-20,251987.0,1218844.0,227279.0,1218844.0,116363.0,1218844.0
2012-06-21,266380.0,1245179.0,237518.0,1245179.0,118224.0,1245179.0
2012-06-22,258817.0,1225614.0,228927.0,1225614.0,114635.0,1225614.0
2012-06-25,243419.0,1202004.0,216084.0,1202004.0,113171.0,1202004.0
2012-06-26,232352.0,1197217.0,215256.0,1197217.0,113775.0,1197217.0
2012-06-27,216140.0,1186018.0,207189.0,1186018.0,112856.0,1186018.0
2012-06-28,212413.0,1176156.0,208642.0,1176156.0,109812.0,1176156.0
2012-06-29,204566.0,1179452.0,210949.0,1179452.0,116897.0,1179452.0
2012-07-02,188395.0,1184329.0,215849.0,1184329.0,126583.0,1184329.0
2012-07-03,165865.0,1183435.0,231296.0,1183435.0,132415.0,1183435.0
2012-07-04,159251.0,1186337.0,232728.0,1186337.0,138634.0,1186337.0
2012-07-05,144299.0,1182736.0,230521.0,1182736.0,141240.0,1182736.0
2012-07-06,142935.0,1194211.0,231726.0,1194211.0,149565.0,1194211.0
2012-07-09,123011.0,1185487.0,227217.0,1185487.0,157181.0,1185487.0
2012-07-10,107638.0,1180903.0,223894.0,1180903.0,167854.0,1180903.0
2012-07-11,87250.0,1177321.0,220650.0,1177321.0,180091.0,1177321.0
2012-07-12,56733.0,1161552.0,226400.0,1161552.0,180145.0,1161552.0
2012-07-13,35215.0,1163064.0,237103.0,1163064.0,192428.0,1163064.0
2012-07-16,28783.0,1170800.0,246367.0,1170800.0,198072.0,1170800.0
2012-07-17,247299.0,1153447.0,201161.0,1153447.0,103689.0,1153447.0
2012-07-18,244448.0,1161134.0,208161.0,1161134.0,101356.0,1161134.0
2012-07-19,243107.0,1161150.0,204591.0,1161150.0,97798.0,1161150.0
2012-07-20,244713.0,1164748.0,204292.0,1164748.0,98986.0,1164748.0
2012-07-23,240919.0,1156822.0,207288.0,1156822.0,98488.0,1156822.0
2012-07-24,236315.0,1151277.0,207443.0,1151277.0,97275.0,1151277.0
2012-07-25,232220.0,1171055.0,224494.0,1171055.0,96290.0,1171055.0
2012-07-26,226697.0,1172112.0,228146.0,1172112.0,94678.0,1172112.0
2012-07-27,224950.0,1174613.0,230418.0,1174613.0,96154.0,1174613.0
2012-07-30,218423.0,1175944.0,235787.0,1175944.0,96365.0,1175944.0
2012-07-31,214405.0,1172822.0,232042.0,1172822.0,96912.0,1172822.0
2012-08-01,201657.0,1164838.0,233734.0,1164838.0,102053.0,1164838.0
2012-08-02,186060.0,1159800.0,233438.0,1159800.0,109385.0,1159800.0
2012-08-03,182885.0,1142461.0,225778.0,1142461.0,112758.0,1142461.0
2012-08-06,165543.0,1129834.0,224092.0,1129834.0,117634.0,1129834.0
2012-08-07,153992.0,1133579.0,220758.0,1133579.0,130066.0,1133579.0
2012-08-08,137230.0,1134584.0,219932.0,1134584.0,138243.0,1134584.0
2012-08-09,125091.0,1145808.0,228196.0,1145808.0,149553.0,1145808.0
2012-08-10,107868.0,1144075.0,236306.0,1144075.0,158476.0,1144075.0
2012-08-13,74362.0,1141933.0,258113.0,1141933.0,165315.0,1141933.0
2012-08-14,50916.0,1135381.0,268951.0,1135381.0,170695.0,1135381.0
2012-08-15,27992.0,1135741.0,281185.0,1135741.0,174228.0,1135741.0
2012-08-16,19504.0,1152024.0,287087.0,1152024.0,181208.0,1152024.0
2012-08-17,278837.0,1135525.0,183909.0,1135525.0,142699.0,1135525.0
2012-08-20,271166.0,1130243.0,182567.0,1130243.0,142110.0,1130243.0
2012-08-21,259767.0,1120047.0,180964.0,1120047.0,142153.0,1120047.0
2012-08-22,245486.0,1138243.0,191266.0,1138243.0,148572.0,1138243.0
