,XB1 Comdty ,XB1 Comdty ,XB2 Comdty ,XB2 Comdty ,XB3 Comdty ,XB3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2015-05-27,15951.0,371469.0,127980.0,371469.0,51920.0,371469.0
2015-05-28,6156.0,363309.0,127486.0,363309.0,51650.0,363309.0
2015-05-29,1179.0,361597.0,123548.0,361597.0,53854.0,361597.0
2015-06-01,121180.0,360995.0,54139.0,360995.0,51562.0,360995.0
2015-06-02,113647.0,356325.0,51713.0,356325.0,53039.0,356325.0
2015-06-03,105313.0,353809.0,53240.0,353809.0,56015.0,353809.0
2015-06-04,100985.0,351735.0,54308.0,351735.0,57041.0,351735.0
2015-06-05,93309.0,346481.0,55013.0,346481.0,56827.0,346481.0
2015-06-08,87260.0,346804.0,60467.0,346804.0,56567.0,346804.0
2015-06-09,79531.0,353457.0,67801.0,353457.0,57982.0,353457.0
2015-06-10,74530.0,360533.0,74209.0,360533.0,56764.0,360533.0
2015-06-11,70880.0,370106.0,77430.0,370106.0,61430.0,370106.0
2015-06-12,66605.0,375618.0,78780.0,375618.0,65865.0,375618.0
2015-06-15,63508.0,379708.0,82277.0,379708.0,68140.0,379708.0
2015-06-16,58337.0,377954.0,81697.0,377954.0,67320.0,377954.0
2015-06-17,52238.0,381974.0,84092.0,381974.0,71917.0,381974.0
2015-06-18,51640.0,392532.0,89149.0,392532.0,70955.0,392532.0
2015-06-19,43019.0,389704.0,91289.0,389704.0,70985.0,389704.0
2015-06-22,38251.0,387440.0,95093.0,387440.0,70961.0,387440.0
2015-06-23,34481.0,398399.0,100989.0,398399.0,70715.0,398399.0
2015-06-24,25147.0,391769.0,100917.0,391769.0,69715.0,391769.0
2015-06-25,17036.0,386307.0,103298.0,386307.0,70579.0,386307.0
2015-06-26,12395.0,382770.0,102386.0,382770.0,72042.0,382770.0
2015-06-29,6466.0,374768.0,100803.0,374768.0,71188.0,374768.0
2015-06-30,916.0,376905.0,102774.0,376905.0,74826.0,376905.0
2015-07-01,99737.0,374653.0,75611.0,374653.0,41820.0,374653.0
2015-07-02,98773.0,372860.0,75728.0,372860.0,40414.0,372860.0
2015-07-06,94059.0,371540.0,79812.0,371540.0,40259.0,371540.0
2015-07-07,90213.0,370869.0,80824.0,370869.0,40273.0,370869.0
2015-07-08,85640.0,368839.0,81841.0,368839.0,38667.0,368839.0
2015-07-09,82436.0,371245.0,86116.0,371245.0,40686.0,371245.0
2015-07-10,77909.0,371887.0,90396.0,371887.0,39917.0,371887.0
2015-07-13,71628.0,371966.0,93138.0,371966.0,41611.0,371966.0
2015-07-14,67140.0,368541.0,95130.0,368541.0,42670.0,368541.0
2015-07-15,58332.0,364124.0,97502.0,364124.0,44857.0,364124.0
2015-07-16,55022.0,365978.0,100834.0,365978.0,45461.0,365978.0
2015-07-17,49446.0,368012.0,106303.0,368012.0,46078.0,368012.0
2015-07-20,43727.0,368178.0,110380.0,368178.0,48052.0,368178.0
2015-07-21,38970.0,368418.0,112139.0,368418.0,49400.0,368418.0
2015-07-22,35351.0,372257.0,112064.0,372257.0,50287.0,372257.0
2015-07-23,31258.0,371772.0,113231.0,371772.0,53930.0,371772.0
2015-07-24,26542.0,369620.0,113760.0,369620.0,55338.0,369620.0
2015-07-27,20662.0,362074.0,112972.0,362074.0,54403.0,362074.0
2015-07-28,15243.0,358257.0,112714.0,358257.0,54483.0,358257.0
2015-07-29,10797.0,357390.0,113299.0,357390.0,55011.0,357390.0
2015-07-30,3381.0,354454.0,113076.0,354454.0,55684.0,354454.0
2015-07-31,859.0,357196.0,114657.0,357196.0,57670.0,357196.0
2015-08-03,111154.0,361503.0,60582.0,361503.0,42976.0,361503.0
2015-08-04,110468.0,362721.0,62152.0,362721.0,42557.0,362721.0
2015-08-05,108483.0,372497.0,67706.0,372497.0,44238.0,372497.0
2015-08-06,102406.0,371536.0,69332.0,371536.0,44074.0,371536.0
2015-08-07,95724.0,374310.0,73389.0,374310.0,46156.0,374310.0
2015-08-10,90406.0,380785.0,79134.0,380785.0,48969.0,380785.0
2015-08-11,86802.0,388019.0,84471.0,388019.0,51569.0,388019.0
2015-08-12,76976.0,388754.0,86023.0,388754.0,53598.0,388754.0
2015-08-13,69388.0,386533.0,88061.0,386533.0,55587.0,386533.0
2015-08-14,62989.0,387024.0,90402.0,387024.0,57100.0,387024.0
2015-08-17,53157.0,383823.0,96236.0,383823.0,58380.0,383823.0
2015-08-18,48842.0,386449.0,99117.0,386449.0,61389.0,386449.0
2015-08-19,41997.0,385075.0,100203.0,385075.0,62858.0,385075.0
2015-08-20,35905.0,382650.0,103354.0,382650.0,62582.0,382650.0
2015-08-21,34507.0,387582.0,107747.0,387582.0,62166.0,387582.0
2015-08-24,28943.0,389266.0,114361.0,389266.0,62006.0,389266.0
2015-08-25,26245.0,393363.0,118433.0,393363.0,63559.0,393363.0
2015-08-26,13682.0,375608.0,114884.0,375608.0,60924.0,375608.0
2015-08-27,10685.0,369923.0,113660.0,369923.0,63382.0,369923.0
2015-08-28,3845.0,363254.0,113704.0,363254.0,63631.0,363254.0
2015-08-31,516.0,360222.0,113121.0,360222.0,63201.0,360222.0
2015-09-01,109994.0,359742.0,63615.0,359742.0,52550.0,359742.0
2015-09-02,106811.0,357971.0,64764.0,357971.0,53198.0,357971.0
2015-09-03,103084.0,355581.0,66643.0,355581.0,53742.0,355581.0
2015-09-04,101294.0,357757.0,68980.0,357757.0,53702.0,357757.0
2015-09-08,93118.0,356469.0,75818.0,356469.0,54099.0,356469.0
2015-09-09,88434.0,366713.0,82974.0,366713.0,56722.0,366713.0
2015-09-10,82364.0,367907.0,89019.0,367907.0,57550.0,367907.0
2015-09-11,74966.0,366646.0,92116.0,366646.0,58282.0,366646.0
2015-09-14,70804.0,365074.0,95979.0,365074.0,57280.0,365074.0
2015-09-15,67262.0,369097.0,100600.0,369097.0,58795.0,369097.0
2015-09-16,63519.0,379922.0,107862.0,379922.0,61078.0,379922.0
2015-09-17,57830.0,384173.0,115058.0,384173.0,62792.0,384173.0
2015-09-18,51656.0,379820.0,116325.0,379820.0,63117.0,379820.0
2015-09-21,44286.0,381239.0,120408.0,381239.0,63631.0,381239.0
2015-09-22,40791.0,386762.0,126564.0,386762.0,66788.0,386762.0
2015-09-23,35673.0,389884.0,129982.0,389884.0,69738.0,389884.0
2015-09-24,28959.0,384052.0,131933.0,384052.0,69078.0,384052.0
2015-09-25,21626.0,377948.0,131433.0,377948.0,70242.0,377948.0
2015-09-28,15118.0,374088.0,131358.0,374088.0,70785.0,374088.0
2015-09-29,7673.0,371738.0,130417.0,371738.0,73356.0,371738.0
2015-09-30,1510.0,367007.0,126118.0,367007.0,77927.0,367007.0
2015-10-01,121213.0,362972.0,78570.0,362972.0,37646.0,362972.0
2015-10-02,118423.0,362063.0,76367.0,362063.0,38134.0,362063.0
2015-10-05,113368.0,354550.0,75984.0,354550.0,38369.0,354550.0
2015-10-06,109290.0,357665.0,80851.0,357665.0,39262.0,357665.0
2015-10-07,97640.0,354142.0,81624.0,354142.0,42770.0,354142.0
2015-10-08,89927.0,348236.0,80229.0,348236.0,44857.0,348236.0
2015-10-09,81185.0,350014.0,83643.0,350014.0,48544.0,350014.0
2015-10-12,72648.0,349159.0,87618.0,349159.0,50971.0,349159.0
2015-10-13,65031.0,352867.0,92159.0,352867.0,54899.0,352867.0
2015-10-14,58874.0,352789.0,94174.0,352789.0,58411.0,352789.0
2015-10-15,49820.0,348418.0,96764.0,348418.0,58811.0,348418.0
2015-10-16,46048.0,347971.0,98504.0,347971.0,58675.0,347971.0
2015-10-19,38691.0,349231.0,103497.0,349231.0,59099.0,349231.0
2015-10-20,36188.0,348105.0,105191.0,348105.0,57315.0,348105.0
2015-10-21,31121.0,340581.0,102275.0,340581.0,56095.0,340581.0
2015-10-22,26198.0,339586.0,103744.0,339586.0,55584.0,339586.0
2015-10-23,22617.0,338987.0,103236.0,338987.0,56949.0,338987.0
2015-10-26,18767.0,338376.0,104593.0,338376.0,57904.0,338376.0
2015-10-27,12943.0,336292.0,106438.0,336292.0,58855.0,336292.0
2015-10-28,8089.0,328757.0,105400.0,328757.0,58640.0,328757.0
2015-10-29,3458.0,323800.0,104655.0,323800.0,59628.0,323800.0
2015-10-30,384.0,328563.0,105739.0,328563.0,62804.0,328563.0
2015-11-02,105505.0,334887.0,66682.0,334887.0,29777.0,334887.0
2015-11-03,101784.0,342437.0,72260.0,342437.0,31406.0,342437.0
2015-11-04,100254.0,349865.0,77742.0,349865.0,32402.0,349865.0
2015-11-05,98406.0,351352.0,82020.0,351352.0,31922.0,351352.0
2015-11-06,92987.0,356786.0,92590.0,356786.0,33221.0,356786.0
2015-11-09,86017.0,354580.0,97531.0,354580.0,33497.0,354580.0
2015-11-10,79726.0,357096.0,102422.0,357096.0,34894.0,357096.0
2015-11-11,74362.0,360383.0,106671.0,360383.0,35758.0,360383.0
2015-11-12,63152.0,359323.0,112075.0,359323.0,36863.0,359323.0
2015-11-13,58440.0,361108.0,113839.0,361108.0,37695.0,361108.0
2015-11-16,54281.0,363676.0,118007.0,363676.0,37791.0,363676.0
2015-11-17,48253.0,365460.0,120492.0,365460.0,38864.0,365460.0
2015-11-18,47037.0,370470.0,124631.0,370470.0,39326.0,370470.0
2015-11-19,38795.0,371386.0,128438.0,371386.0,42219.0,371386.0
2015-11-20,35220.0,369106.0,129217.0,369106.0,41815.0,369106.0
2015-11-23,28477.0,366909.0,130696.0,366909.0,42741.0,366909.0
2015-11-24,18017.0,370401.0,138731.0,370401.0,45608.0,370401.0
2015-11-25,9943.0,366291.0,136882.0,366291.0,48433.0,366291.0
2015-11-27,4990.0,367753.0,137924.0,367753.0,53077.0,367753.0
2015-11-30,861.0,363973.0,136943.0,363973.0,54468.0,363973.0
2015-12-01,138913.0,363376.0,52319.0,363376.0,38898.0,363376.0
2015-12-02,130879.0,359600.0,52827.0,359600.0,39102.0,359600.0
2015-12-03,124849.0,359022.0,54748.0,359022.0,39244.0,359022.0
2015-12-04,121087.0,360221.0,55784.0,360221.0,40367.0,360221.0
2015-12-07,110175.0,360028.0,59881.0,360028.0,41047.0,360028.0
2015-12-08,104010.0,365916.0,64236.0,365916.0,42133.0,365916.0
2015-12-09,98412.0,370112.0,67930.0,370112.0,44454.0,370112.0
2015-12-10,89887.0,373149.0,73377.0,373149.0,46905.0,373149.0
2015-12-11,82704.0,371935.0,77542.0,371935.0,50270.0,371935.0
2015-12-14,75010.0,368676.0,78940.0,368676.0,51380.0,368676.0
2015-12-15,71867.0,373538.0,81393.0,373538.0,50956.0,373538.0
2015-12-16,67438.0,376493.0,87111.0,376493.0,51094.0,376493.0
2015-12-17,58553.0,372664.0,92049.0,372664.0,52624.0,372664.0
2015-12-18,53582.0,370969.0,94226.0,370969.0,53463.0,370969.0
2015-12-21,42637.0,367354.0,98730.0,367354.0,53976.0,367354.0
2015-12-22,32884.0,366845.0,102776.0,366845.0,54176.0,366845.0
2015-12-23,26315.0,365106.0,105760.0,365106.0,54907.0,365106.0
2015-12-24,23101.0,362829.0,104978.0,362829.0,55991.0,362829.0
2015-12-28,16341.0,358328.0,106487.0,358328.0,55632.0,358328.0
2015-12-29,12000.0,360852.0,112193.0,360852.0,56510.0,360852.0
2015-12-30,4442.0,354042.0,111983.0,354042.0,56558.0,354042.0
2015-12-31,,355249.0,113144.0,355249.0,56900.0,355249.0
2016-01-04,113614.0,357212.0,58225.0,357212.0,36893.0,357212.0
2016-01-05,110028.0,361434.0,59614.0,361434.0,37613.0,361434.0
2016-01-06,101158.0,369231.0,64319.0,369231.0,40594.0,369231.0
2016-01-07,95891.0,367922.0,65495.0,367922.0,41352.0,367922.0
2016-01-08,89337.0,371305.0,70148.0,371305.0,43034.0,371305.0
2016-01-11,83768.0,373289.0,76282.0,373289.0,43726.0,373289.0
2016-01-12,75998.0,372584.0,80574.0,372584.0,44784.0,372584.0
2016-01-13,67585.0,374585.0,86532.0,374585.0,48080.0,374585.0
2016-01-14,60577.0,378149.0,92918.0,378149.0,49029.0,378149.0
2016-01-15,55491.0,380867.0,98612.0,380867.0,47452.0,380867.0
2016-01-19,45457.0,386002.0,107953.0,386002.0,48848.0,386002.0
2016-01-20,42979.0,389331.0,111945.0,389331.0,49146.0,389331.0
2016-01-21,38637.0,390065.0,114104.0,390065.0,50754.0,390065.0
2016-01-22,35842.0,392848.0,116174.0,392848.0,51442.0,392848.0
2016-01-25,26484.0,391056.0,117798.0,391056.0,53098.0,391056.0
2016-01-26,19862.0,391915.0,118271.0,391915.0,54838.0,391915.0
2016-01-27,12086.0,390853.0,119403.0,390853.0,53429.0,390853.0
2016-01-28,4734.0,386586.0,120117.0,386586.0,53261.0,386586.0
2016-01-29,1105.0,386511.0,120414.0,386511.0,55194.0,386511.0
2016-02-01,118091.0,387598.0,56743.0,387598.0,47538.0,387598.0
2016-02-02,113293.0,398909.0,59563.0,398909.0,47617.0,398909.0
2016-02-03,107709.0,396978.0,59683.0,396978.0,46796.0,396978.0
2016-02-04,104885.0,396856.0,61072.0,396856.0,46109.0,396856.0
2016-02-05,96148.0,403173.0,68145.0,403173.0,46065.0,403173.0
2016-02-08,88881.0,406054.0,72803.0,406054.0,48273.0,406054.0
2016-02-09,81431.0,408652.0,77598.0,408652.0,49602.0,408652.0
2016-02-10,75546.0,410048.0,80568.0,410048.0,53522.0,410048.0
2016-02-11,69027.0,416733.0,86501.0,416733.0,55998.0,416733.0
2016-02-12,63341.0,410968.0,87711.0,410968.0,58930.0,410968.0
2016-02-16,53219.0,407706.0,91373.0,407706.0,58717.0,407706.0
2016-02-17,44935.0,410293.0,96255.0,410293.0,58780.0,410293.0
2016-02-18,37036.0,412779.0,100347.0,412779.0,61213.0,412779.0
2016-02-19,33967.0,412355.0,102799.0,412355.0,60884.0,412355.0
2016-02-22,30647.0,411512.0,101881.0,411512.0,60651.0,411512.0
2016-02-23,25902.0,411271.0,104887.0,411271.0,61118.0,411271.0
2016-02-24,17517.0,410957.0,110435.0,410957.0,60415.0,410957.0
2016-02-25,12768.0,410008.0,112307.0,410008.0,60168.0,410008.0
2016-02-26,4793.0,404008.0,113789.0,404008.0,60922.0,404008.0
2016-02-29,1811.0,405389.0,115416.0,405389.0,61453.0,405389.0
2016-03-01,114285.0,409709.0,64781.0,409709.0,44228.0,409709.0
2016-03-02,111344.0,410234.0,68255.0,410234.0,44410.0,410234.0
2016-03-03,107467.0,412584.0,69632.0,412584.0,45403.0,412584.0
2016-03-04,106227.0,416714.0,73860.0,416714.0,46212.0,416714.0
2016-03-07,98526.0,416022.0,77405.0,416022.0,46687.0,416022.0
2016-03-08,94749.0,425992.0,82144.0,425992.0,48608.0,425992.0
2016-03-09,88757.0,427005.0,87634.0,427005.0,46387.0,427005.0
2016-03-10,84733.0,428330.0,90741.0,428330.0,47359.0,428330.0
2016-03-11,78894.0,429295.0,95743.0,429295.0,49242.0,429295.0
2016-03-14,74585.0,428048.0,99328.0,428048.0,48694.0,428048.0
2016-03-15,67540.0,428499.0,103202.0,428499.0,50180.0,428499.0
2016-03-16,62646.0,424574.0,104056.0,424574.0,52274.0,424574.0
2016-03-17,58202.0,428680.0,109225.0,428680.0,53304.0,428680.0
2016-03-18,56154.0,431045.0,110482.0,431045.0,55236.0,431045.0
2016-03-21,50801.0,427848.0,114232.0,427848.0,55338.0,427848.0
2016-03-22,45790.0,430809.0,120347.0,430809.0,56263.0,430809.0
2016-03-23,39552.0,424903.0,123047.0,424903.0,53140.0,424903.0
2016-03-24,32030.0,417846.0,122243.0,417846.0,53330.0,417846.0
2016-03-28,21762.0,412944.0,126716.0,412944.0,54390.0,412944.0
2016-03-29,13089.0,411428.0,129067.0,411428.0,57137.0,411428.0
2016-03-30,5016.0,405868.0,130493.0,405868.0,57236.0,405868.0
2016-03-31,608.0,399562.0,131592.0,399562.0,57748.0,399562.0
2016-04-01,130194.0,398899.0,58089.0,398899.0,40060.0,398899.0
2016-04-04,124848.0,394983.0,58728.0,394983.0,40170.0,394983.0
2016-04-05,121239.0,396480.0,60279.0,396480.0,41596.0,396480.0
2016-04-06,116066.0,396211.0,63383.0,396211.0,41889.0,396211.0
2016-04-07,106224.0,388172.0,64785.0,388172.0,41363.0,388172.0
2016-04-08,103431.0,390994.0,70015.0,390994.0,42170.0,390994.0
2016-04-11,98091.0,393300.0,74064.0,393300.0,42750.0,393300.0
2016-04-12,90797.0,393564.0,75781.0,393564.0,47864.0,393564.0
2016-04-13,84284.0,396528.0,79527.0,396528.0,49776.0,396528.0
2016-04-14,78571.0,395395.0,82141.0,395395.0,50465.0,395395.0
2016-04-15,71374.0,394841.0,86374.0,394841.0,52072.0,394841.0
2016-04-18,63332.0,390209.0,90194.0,390209.0,51339.0,390209.0
2016-04-19,55195.0,391171.0,96770.0,391171.0,51509.0,391171.0
2016-04-20,48476.0,389339.0,99840.0,389339.0,50829.0,389339.0
2016-04-21,40477.0,390051.0,105718.0,390051.0,51066.0,390051.0
2016-04-22,34868.0,390931.0,110397.0,390931.0,52075.0,390931.0
2016-04-25,26983.0,388740.0,113171.0,388740.0,53007.0,388740.0
2016-04-26,19812.0,392081.0,120481.0,392081.0,55070.0,392081.0
2016-04-27,14152.0,389185.0,122107.0,389185.0,55699.0,389185.0
2016-04-28,5081.0,387094.0,124671.0,387094.0,58123.0,387094.0
2016-04-29,1162.0,387708.0,126035.0,387708.0,59592.0,387708.0
2016-05-02,123170.0,388848.0,59738.0,388848.0,35320.0,388848.0
2016-05-03,117560.0,394714.0,63522.0,394714.0,37401.0,394714.0
2016-05-04,109684.0,390450.0,66858.0,390450.0,39450.0,390450.0
2016-05-05,110376.0,395681.0,69697.0,395681.0,39379.0,395681.0
2016-05-06,103877.0,397541.0,76556.0,397541.0,40972.0,397541.0
2016-05-09,99347.0,398185.0,79272.0,398185.0,41098.0,398185.0
2016-05-10,93463.0,399790.0,83446.0,399790.0,42784.0,399790.0
2016-05-11,86103.0,403156.0,88865.0,403156.0,43723.0,403156.0
2016-05-12,80807.0,407681.0,94388.0,407681.0,45080.0,407681.0
2016-05-13,71488.0,414183.0,105587.0,414183.0,46191.0,414183.0
2016-05-16,67911.0,414936.0,110851.0,414936.0,46034.0,414936.0
2016-05-17,64373.0,416771.0,115436.0,416771.0,46631.0,416771.0
2016-05-18,58411.0,417582.0,121087.0,417582.0,44994.0,417582.0
2016-05-19,56097.0,419875.0,124505.0,419875.0,46347.0,419875.0
2016-05-20,50655.0,421930.0,129895.0,421930.0,46625.0,421930.0
2016-05-23,42320.0,419238.0,132313.0,419238.0,45482.0,419238.0
2016-05-24,33554.0,413553.0,135158.0,413553.0,44913.0,413553.0
2016-05-25,24688.0,410176.0,138637.0,410176.0,44603.0,410176.0
2016-05-26,16121.0,402738.0,138660.0,402738.0,45033.0,402738.0
2016-05-27,7293.0,395970.0,138431.0,395970.0,46893.0,395970.0
2016-05-31,1339.0,390772.0,136377.0,390772.0,48464.0,390772.0
2016-06-01,134437.0,395829.0,52112.0,395829.0,57166.0,395829.0
2016-06-02,132476.0,397712.0,54317.0,397712.0,58013.0,397712.0
2016-06-03,128871.0,396473.0,55306.0,396473.0,57917.0,396473.0
2016-06-06,118729.0,389496.0,57796.0,389496.0,57696.0,389496.0
2016-06-07,112291.0,395749.0,60826.0,395749.0,59183.0,395749.0
2016-06-08,107172.0,403634.0,66348.0,403634.0,64016.0,403634.0
2016-06-09,102077.0,405655.0,71224.0,405655.0,63774.0,405655.0
2016-06-10,96477.0,410673.0,75632.0,410673.0,66249.0,410673.0
2016-06-13,85238.0,405670.0,81753.0,405670.0,68333.0,405670.0
2016-06-14,79392.0,400160.0,81507.0,400160.0,68379.0,400160.0
2016-06-15,75199.0,410706.0,90542.0,410706.0,70706.0,410706.0
2016-06-16,71518.0,411464.0,94631.0,411464.0,71071.0,411464.0
2016-06-17,64321.0,413596.0,100070.0,413596.0,72546.0,413596.0
2016-06-20,55485.0,408813.0,103911.0,408813.0,72838.0,408813.0
2016-06-21,48038.0,401947.0,105309.0,401947.0,72631.0,401947.0
2016-06-22,39749.0,401849.0,113265.0,401849.0,72562.0,401849.0
2016-06-23,34775.0,401408.0,116205.0,401408.0,74040.0,401408.0
2016-06-24,28222.0,401108.0,116717.0,401108.0,76391.0,401108.0
2016-06-27,18856.0,400111.0,121209.0,400111.0,78057.0,400111.0
2016-06-28,13646.0,395846.0,120661.0,395846.0,81174.0,395846.0
2016-06-29,5280.0,394759.0,120626.0,394759.0,83119.0,394759.0
2016-06-30,849.0,387920.0,119697.0,387920.0,80433.0,387920.0
2016-07-01,118778.0,386588.0,78861.0,386588.0,43566.0,386588.0
2016-07-05,113510.0,377609.0,77661.0,377609.0,41303.0,377609.0
2016-07-06,109166.0,378858.0,83451.0,378858.0,43525.0,378858.0
2016-07-07,103653.0,380640.0,83635.0,380640.0,49178.0,380640.0
2016-07-08,95609.0,377620.0,86653.0,377620.0,48351.0,377620.0
2016-07-11,86586.0,378292.0,91523.0,378292.0,49579.0,378292.0
2016-07-12,81700.0,377836.0,94565.0,377836.0,48576.0,377836.0
2016-07-13,74779.0,384801.0,100441.0,384801.0,51682.0,384801.0
2016-07-14,69860.0,386302.0,104549.0,386302.0,51566.0,386302.0
2016-07-15,62327.0,392326.0,111191.0,392326.0,54203.0,392326.0
2016-07-18,58084.0,395393.0,114211.0,395393.0,57110.0,395393.0
2016-07-19,51776.0,399811.0,118799.0,399811.0,59705.0,399811.0
2016-07-20,47494.0,404019.0,122024.0,404019.0,60835.0,404019.0
2016-07-21,42578.0,404932.0,124154.0,404932.0,59880.0,404932.0
2016-07-22,34672.0,401932.0,124917.0,401932.0,60594.0,401932.0
2016-07-25,28755.0,400984.0,127021.0,400984.0,62004.0,400984.0
2016-07-26,18418.0,395114.0,130692.0,395114.0,62777.0,395114.0
2016-07-27,13213.0,393053.0,133138.0,393053.0,62534.0,393053.0
2016-07-28,5162.0,390125.0,137518.0,390125.0,64453.0,390125.0
2016-07-29,1036.0,393627.0,141652.0,393627.0,66130.0,393627.0
2016-08-01,141744.0,399365.0,66377.0,399365.0,42289.0,399365.0
2016-08-02,132719.0,391069.0,67738.0,391069.0,44008.0,391069.0
2016-08-03,128568.0,396524.0,72110.0,396524.0,46679.0,396524.0
2016-08-04,126963.0,400488.0,74867.0,400488.0,46788.0,400488.0
2016-08-05,118533.0,402111.0,79710.0,402111.0,50238.0,402111.0
2016-08-08,108026.0,403220.0,84880.0,403220.0,50842.0,403220.0
2016-08-09,101815.0,410050.0,92469.0,410050.0,53946.0,410050.0
2016-08-10,98634.0,416657.0,97912.0,416657.0,56675.0,416657.0
2016-08-11,93019.0,421810.0,101335.0,421810.0,60787.0,421810.0
2016-08-12,84834.0,422465.0,105967.0,422465.0,63567.0,422465.0
2016-08-15,79414.0,420150.0,108246.0,420150.0,63755.0,420150.0
2016-08-16,69565.0,418232.0,113119.0,418232.0,65635.0,418232.0
2016-08-17,58735.0,420632.0,120951.0,420632.0,69593.0,420632.0
2016-08-18,54747.0,422067.0,123688.0,422067.0,70785.0,422067.0
2016-08-19,48984.0,415979.0,123797.0,415979.0,72056.0,415979.0
2016-08-22,42166.0,412880.0,125925.0,412880.0,72570.0,412880.0
2016-08-23,41052.0,414390.0,126517.0,414390.0,72255.0,414390.0
2016-08-24,33420.0,408499.0,126888.0,408499.0,71104.0,408499.0
2016-08-25,28225.0,402680.0,128166.0,402680.0,70257.0,402680.0
2016-08-26,19060.0,395176.0,130966.0,395176.0,70806.0,395176.0
2016-08-29,13679.0,391550.0,131018.0,391550.0,70882.0,391550.0
2016-08-30,6106.0,387814.0,130553.0,387814.0,67893.0,387814.0
2016-08-31,709.0,386774.0,130292.0,386774.0,69855.0,386774.0
2016-09-01,129088.0,394230.0,74309.0,394230.0,62330.0,394230.0
2016-09-02,127025.0,396896.0,77099.0,396896.0,62751.0,396896.0
2016-09-06,124470.0,401094.0,83654.0,401094.0,63051.0,401094.0
2016-09-07,120183.0,402911.0,87344.0,402911.0,64876.0,402911.0
2016-09-08,113812.0,401384.0,89814.0,401384.0,66750.0,401384.0
2016-09-09,104029.0,403057.0,96558.0,403057.0,69096.0,403057.0
2016-09-12,88457.0,398715.0,104531.0,398715.0,70262.0,398715.0
2016-09-13,80645.0,391889.0,110971.0,391889.0,64228.0,391889.0
2016-09-14,75730.0,405795.0,125283.0,405795.0,67566.0,405795.0
2016-09-15,68558.0,401775.0,130958.0,401775.0,70830.0,401775.0
2016-09-16,60632.0,391409.0,125311.0,391409.0,71058.0,391409.0
2016-09-19,64909.0,405065.0,125694.0,405065.0,75613.0,405065.0
2016-09-20,59293.0,401306.0,127442.0,401306.0,74162.0,401306.0
2016-09-21,56952.0,409108.0,132279.0,409108.0,76988.0,409108.0
